CuspID,Origin_time,Record,Mw,MwUncert,TectClass,Mech,PreferredFaultPlane,Strike,Dip,Rake,Location,HypLat,HypLon,StationLat,StationLon,HypN,HypE,StationN,StationE,LENGTH_km,WIDTH_km,Repi_km,Rhyp_km,Rjb_km,Rrup_km,Rx_km,Ry_km,Rvol_km,HypDepth_km,ZTOR_km,HWFW,SiteCode,SiteClass1170,Vs30,Vs30Uncert,Tsite,TsiteUncert,Z1,Z1Uncertainty,Directivity,Pulse_or,Pulse_T,S_Trigger_Flag,fcButterHP,f_iniLP,fmin,fmax,References,f100.0000SA_Vert,f50.0000SA_Vert,f33.3333SA_Vert,f25.0000SA_Vert,f20.0000SA_Vert,f13.3333SA_Vert,f10.0000SA_Vert,f6.6667SA_Vert,f5.0000SA_Vert,f4.0000SA_Vert,f3.3333SA_Vert,f2.5000SA_Vert,f2.0000SA_Vert,f1.3333SA_Vert,f1.0000SA_Vert,f0.6667SA_Vert,f0.5000SA_Vert,f0.3333SA_Vert,f0.2500SA_Vert,f0.2000SA_Vert,f0.1333SA_Vert,f0.1000SA_Vert,PGA,PGV
3631380,2011-12-23T02:18:02.148000Z,20111223_021803_ARPS,5.85,0.06,Crustal,O,1,57,51,123,nlloc,-43.5208,172.763,-42.524,171.4079,5742934.42,2490851.34,5852454,2379193,6,10,156.27,156.81,151.49,151.63,-147.47,-37.26,0,11.21,1.17,nu,ARPS,D,333,Q3,1,Q2,120,Q3,0,-99999,-99999,0,0.07,19,0.119,19,Ristau_etal_2013&Ristau2013&HarvardCMT,0.002205499,0.002229354,0.002292174,0.002423181,0.002797597,0.003672807,0.005466403,0.005723535,0.004842128,0.006835629,0.005927309,0.004532912,0.005453857,0.005861427,0.003249948,0.002610758,0.00122786,0.001076715,0.001060308,0.001000117,0.000233378,-9999,0.0022,0.002927
3631380,2011-12-23T02:18:02.148000Z,20111223_021803_FDCS,5.85,0.06,Crustal,O,1,57,51,123,nlloc,-43.5208,172.763,-44.0987,170.8287,5742934.42,2490851.34,5676501,2336165,6,10,167.98,168.74,168.44,168.8,-23.33,-169.17,0,11.21,1.17,nu,FDCS,D,301,Q3,3,Q3,1000,Q3,0,-99999,-99999,0,0.07,41,0.119,41,Ristau_etal_2013&Ristau2013&HarvardCMT,0.006975083,0.007080744,0.00751146,0.007766866,0.008899153,0.008015668,0.011352915,0.013625893,0.013182538,0.019418259,0.02025144,0.022260115,0.017967431,0.014825679,0.011072428,0.004380425,0.00152804,0.000525061,0.000411876,0.000373907,0.000239553,-9999,0.006962,0.005727
3631380,2011-12-23T02:18:02.148000Z,20111223_021803_MCAS,5.85,0.06,Crustal,O,1,57,51,123,nlloc,-43.5208,172.763,-41.7999,172.328,5742934.42,2490851.34,5933893,2454147,6,10,194.63,194.79,187.84,187.68,-174.94,69.96,0,11.21,1.17,nu,MCAS,D,501,Q3,1.6,Q3,200,Q3,0,-99999,-99999,0,0.15,25,0.255,25,Ristau_etal_2013&Ristau2013&HarvardCMT,0.003678092,0.003698487,0.00374283,0.0039333,0.003902523,0.00398528,0.004657458,0.005019627,0.007311725,0.007196573,0.006825067,0.01072465,0.010696322,0.009321091,0.011327661,0.004618221,0.002029101,0.001010311,-9999,-9999,-9999,-9999,0.003673,0.00428
3631380,2011-12-23T02:18:02.148000Z,20111223_021803_FJDS,5.85,0.06,Crustal,O,1,57,51,123,nlloc,-43.5208,172.763,-43.3891,170.1842,5742934.42,2490851.34,5753737,2281916,6,10,208.66,209.52,206.69,207.25,-117.66,-172.61,0,11.21,1.17,nu,FJDS,D,210,Q3,0.67,Q3,60,Q3,0,-99999,-99999,0,0.09,12,0.153,12,Ristau_etal_2013&Ristau2013&HarvardCMT,0.00162831,0.001630043,0.001633584,0.001639251,0.001647505,0.001710202,0.002160959,0.002356622,0.002444207,0.002470083,0.003298169,0.00499059,0.004017007,0.003656691,0.004292622,0.002233168,0.001741231,0.000466363,0.000382304,0.000304016,-9999,-9999,0.001628,0.003024
3631380,2011-12-23T02:18:02.148000Z,20111223_021803_DSZ,5.85,0.06,Crustal,O,1,57,51,123,nlloc,-43.5208,172.763,-41.745,171.8046,5742934.42,2490851.34,5939515,2410609,6,10,212.45,212.66,206.39,206.28,-203.37,36.51,0,11.21,1.17,nu,DSZ,C,450,Q3,0.33,Q2,40,Q2,0,-99999,-99999,0,0.1,19,0.17,19,Ristau_etal_2013&Ristau2013&HarvardCMT,0.00103985,0.001040322,0.001044636,0.001050021,0.001071608,0.001099905,0.001671027,0.002218722,0.001702814,0.002410202,0.001711603,0.002116341,0.002675507,0.004201787,0.00216381,0.002025262,0.001070328,0.000598217,0.000764434,0.000286058,-9999,-9999,0.00104,0.002065
3631380,2011-12-23T02:18:02.148000Z,20111223_021803_MCNS,5.85,0.06,Crustal,O,1,57,51,123,nlloc,-43.5208,172.763,-43.7364,170.0972,5742934.42,2490851.34,5714932,2276216,6,10,215.89,216.78,214.85,215.42,-88.22,-198.52,0,11.21,1.17,nu,MCNS,C,270,Q3,0.4,Q3,30,Q3,0,-99999,-99999,0,0.16,25,0.272,25,Ristau_etal_2013&Ristau2013&HarvardCMT,0.000997309,0.000999268,0.001002892,0.001141012,0.001589548,0.001735833,0.001575316,0.003273698,0.003102978,0.002584615,0.00230824,0.002699053,0.00180458,0.002174398,0.001711804,0.001150477,0.000773429,0.00043217,-9999,-9999,-9999,-9999,0.000997,0.00115
3631380,2011-12-23T02:18:02.148000Z,20111223_021803_LBZ,5.85,0.06,Crustal,O,1,57,51,123,nlloc,-43.5208,172.763,-44.3856,170.1844,5742934.42,2490851.34,5643092,2285728,6,10,227.7,228.43,228.39,228.81,-22.79,-229.67,0,11.21,1.17,nu,LBZ,B,1000,Q3,<0.1,Q3,0,Q3,0,-99999,-99999,0,0.06,19,0.102,19,Ristau_etal_2013&Ristau2013&HarvardCMT,0.000775888,0.000776029,0.000779658,0.000786307,0.000812289,0.000832081,0.000861961,0.001132962,0.00130718,0.001258338,0.001814854,0.002435341,0.003732623,0.00238763,0.001836465,0.001248068,0.00049506,0.000334897,0.000295021,0.000228747,0.000124869,-9999,0.000776,0.00109
3631380,2011-12-23T02:18:02.148000Z,20111223_021803_FOZ,5.85,0.06,Crustal,O,1,57,51,123,nlloc,-43.5208,172.763,-43.5321,169.8155,5742934.42,2490851.34,5736784,2252710,6,10,237.63,238.49,236.05,236.64,-119.34,-206.33,0,11.21,1.17,nu,FOZ,B,1000,Q3,-1,Q1,0,Q3,0,-99999,-99999,0,0.06,19,0.102,19,Ristau_etal_2013&Ristau2013&HarvardCMT,0.000502719,0.000502957,0.000504719,0.00050781,0.000516509,0.000575052,0.00082854,0.000973271,0.000940236,0.000992398,0.00125261,0.00117783,0.001105653,0.001755381,0.001126925,0.001097901,0.000654471,0.000444495,0.000470939,0.000515974,0.000295455,-9999,0.000503,0.00144
3631380,2011-12-23T02:18:02.148000Z,20111223_021803_ODZ,5.85,0.06,Crustal,O,1,57,51,123,nlloc,-43.5208,172.763,-45.044,170.6446,5742934.42,2490851.34,5571097,2324445,6,10,238.99,239.48,240.69,240.96,58.68,-236.41,0,11.21,1.17,nu,ODZ,B,1000,Q3,<0.1,Q3,0,Q3,0,-99999,-99999,0,0.06,19,0.102,19,Ristau_etal_2013&Ristau2013&HarvardCMT,0.001627856,0.001633672,0.001671554,0.001730176,0.001889937,0.00305804,0.003508536,0.004302258,0.003476062,0.00422541,0.003410512,0.003550857,0.003069408,0.001802568,0.001699934,0.001580468,0.000611954,0.00022471,0.000117062,0.000151299,0.000152866,-9999,0.00163,0.001052
3631380,2011-12-23T02:18:02.148000Z,20111223_021803_NNZ,5.85,0.06,Crustal,O,1,57,51,123,nlloc,-43.5208,172.763,-41.2171,173.3795,5742934.42,2490851.34,5998774,2541856,6,10,261.12,261.12,253.72,253.48,-181.59,178.86,0,11.21,1.17,nu,NNZ,B,1200,Q3,-1,Q1,0,Q3,0,-99999,-99999,0,0.07,19,0.119,19,Ristau_etal_2013&Ristau2013&HarvardCMT,0.000331867,0.00033187,0.000333325,0.000335828,0.000345486,0.000375826,0.000376375,0.000837167,0.000682238,0.000781455,0.00080247,0.000440275,0.000550658,0.000715806,0.001005212,0.000542121,0.000554744,0.000440621,0.000534132,0.000142519,0.000127535,-9999,0.000331,0.000784
3631380,2011-12-23T02:18:02.148000Z,20111223_021803_TCW,5.85,0.06,Crustal,O,1,57,51,123,nlloc,-43.5208,172.763,-41.2104,174.2763,5742934.42,2490851.34,5998808,2617065,6,10,285.4,285.54,278.22,278.14,-140.65,241.95,0,11.21,1.17,nu,TCW,B,1000,Q3,<0.1,Q3,0,Q3,0,-99999,-99999,0,0.11,19,0.187,19,Ristau_etal_2013&Ristau2013&HarvardCMT,0.000301272,0.000302155,0.000313207,0.000336804,0.000510735,0.000703675,0.000827702,0.000729975,0.000694081,0.000960575,0.00066413,0.000466974,0.000447292,0.000421235,0.000293553,0.000146641,0.000128999,0.000151176,0.000154264,0.000120117,-9999,-9999,0.000277,0.000352
3631380,2011-12-23T02:18:02.148000Z,20111223_021803_MECS,5.85,0.06,Crustal,O,1,57,51,123,nlloc,-43.5208,172.763,-44.2304,169.2329,5742934.42,2490851.34,5657300,2209145,6,10,293.72,294.66,293.55,294.26,-76.41,-286.16,0,11.21,1.17,nu,MECS,C,270,Q3,0.4,Q3,30,Q3,0,-99999,-99999,0,0.17,25,0.289,25,Ristau_etal_2013&Ristau2013&HarvardCMT,0.002706384,0.002709045,0.002712924,0.002706735,0.002748864,0.002771609,0.002915689,0.003020668,0.002886591,0.003638996,0.003378359,0.004467589,0.006433005,0.005061282,0.00756212,0.003123388,0.002349819,0.000424496,-9999,-9999,-9999,-9999,0.002705,0.003251
3631380,2011-12-23T02:18:02.148000Z,20111223_021803_WEL,5.85,0.06,Crustal,O,1,57,51,123,nlloc,-43.5208,172.763,-41.284,174.7682,5742934.42,2490851.34,5989908,2658140,6,10,298.26,298.51,291.39,291.45,-110.82,271.55,0,11.21,1.17,nu,WEL,B,1000,Q3,0.3,Q1,0,Q2,0,-99999,-99999,0,0.16,19,0.272,19,Ristau_etal_2013&Ristau2013&HarvardCMT,0.000277991,0.000280351,0.000311993,0.000381588,0.000573475,0.00089493,0.000635572,0.000686383,0.000681801,0.000790914,0.000593811,0.000517746,0.000364202,0.000378191,0.000344598,0.000298606,0.000265096,0.000194448,-9999,-9999,-9999,-9999,0.000254,0.000393
3631380,2011-12-23T02:18:02.148000Z,20111223_021803_QRZ,5.85,0.06,Crustal,O,1,57,51,123,nlloc,-43.5208,172.763,-40.8255,172.5291,5742934.42,2490851.34,6042222,2470314,6,10,300.32,300.21,293.22,292.9,-256.99,142.52,0,11.21,1.17,nu,QRZ,B,1000,Q3,-1,Q1,0,Q3,0,-99999,-99999,0,0.09,19,0.153,19,Ristau_etal_2013&Ristau2013&HarvardCMT,0.000358077,0.000358249,0.000363504,0.000373895,0.000407277,0.000430879,0.000533319,0.000599481,0.000804766,0.000734972,0.000854786,0.000715321,0.000795662,0.000846055,0.001492907,0.000446424,0.000458696,0.000321213,0.000277582,0.000129343,-9999,-9999,0.000358,0.000922
2013p543824,2013-07-21T05:09:30.402000Z,20130721_050938_WDFS_20,6.58,0.06,Crustal,S,1,233,75,162,geonet,-41.5957,174.3287,-41.8274,174.1384,5955962.08,2620757.78,5930455,2604558,13,12,30.22,32.85,22.14,23.94,-8.75,25.09,0,12.85,7.17,nu,WDFS,D,270,Q3,70,Q3,60,Q3,0,-99999,-99999,0,0,51,0,51,Holden_etal_2013_Ristau2013&HarvardCMT,0.068703071,0.089990257,0.100387543,0.097177827,0.127424465,0.157853234,0.152999303,0.171554041,0.185648784,0.158786651,0.156077096,0.170364991,0.100187166,0.080868949,0.08733621,0.038899097,0.02850225,0.014592003,0.008886716,0.007079924,0.004630775,0.002651615,0.067839,0.06073
2013p543824,2013-07-21T05:09:30.402000Z,20130721_050939_MGCS_20,6.58,0.06,Crustal,S,1,233,75,162,geonet,-41.5957,174.3287,-41.5077,173.9444,5955962.08,2620757.78,5966153,2588825,13,12,33.44,35.9,29.71,32.49,29.37,16.84,0,12.85,7.17,hw,MGCS,E,150,Q3,1,Q3,70,Q3,0,-99999,-99999,0,0,51,0,51,Holden_etal_2013_Ristau2013&HarvardCMT,0.028746834,0.030853833,0.046437424,0.062820163,0.064764422,0.07669463,0.075575254,0.055327599,0.064021357,0.046301914,0.052497956,0.044553195,0.031305872,0.023340815,0.031455184,0.016305769,0.011370075,0.011248313,0.004348439,0.002795412,0.001422461,0.000792614,0.027971,0.02182
2013p543824,2013-07-21T05:09:30.402000Z,20130721_050938_BWRS_20,6.58,0.06,Crustal,S,1,233,75,162,geonet,-41.5957,174.3287,-41.4395,173.9051,5955962.08,2620757.78,5973754,2585625,13,12,39.31,41.45,36.67,39.29,37.4,14.96,0,12.85,7.17,hw,BWRS,B,760,Q3,0.2,Q1,5,Q3,0,-99999,-99999,0,0,51,0,51,Holden_etal_2013_Ristau2013&HarvardCMT,0.035249154,0.037317298,0.051163489,0.057665838,0.074537963,0.061506132,0.082112981,0.139789925,0.075212892,0.040409499,0.041077668,0.039727876,0.039686782,0.022407834,0.014566703,0.021109975,0.011482387,0.005245971,0.002761909,0.001666105,0.001847589,0.000851155,0.034954,0.01841
2013p543824,2013-07-21T05:09:30.402000Z,20130721_050940_QCCS_20,6.58,0.06,Crustal,S,1,233,75,162,geonet,-41.5957,174.3287,-41.2796,174.0231,5955962.08,2620757.78,5991403,2595696,13,12,43.41,45.28,43.18,46.08,45.76,-3.57,0,12.85,7.17,nu,QCCS,D,270,Q3,0.28,Q1,20,Q3,0,-99999,-99999,0,0,63,0,63,Holden_etal_2013_Ristau2013&HarvardCMT,0.063479409,0.071116916,0.123229826,0.100164445,0.114034558,0.094182907,0.157437535,0.23626748,0.148153104,0.144937267,0.096409326,0.051978608,0.044887913,0.03881728,0.032785684,0.013526687,0.008574037,0.004006394,0.002298557,0.002166118,0.000924588,0.000692774,0.063252,0.02522
2013p543824,2013-07-21T05:09:30.402000Z,20130721_050940_KEKS_20,6.58,0.06,Crustal,S,1,233,75,162,geonet,-41.5957,174.3287,-41.9557,173.9814,5955962.08,2620757.78,5916366,2591355,13,12,49.31,51.05,41.13,42.2,-12.39,44.05,0,12.85,7.17,nu,KEKS,B,1000,Q3,<0.1,Q3,0,Q3,0,-99999,-99999,0,0.03,40,0.051,40,Holden_etal_2013_Ristau2013&HarvardCMT,0.022968816,0.023118142,0.023694293,0.023898579,0.024029842,0.026843627,0.031801997,0.039863875,0.075929661,0.064754633,0.069463641,0.054849798,0.033261224,0.026507736,0.026751322,0.026045538,0.016369449,0.006327126,0.004455837,0.002553011,0.002750208,0.001971705,0.022875,0.03404
2013p543824,2013-07-21T05:09:30.402000Z,20130721_050940_WNKS_20,6.58,0.06,Crustal,S,1,233,75,162,geonet,-41.5957,174.3287,-41.2848,174.7421,5955962.08,2620757.78,5989873,2655901,13,12,48.81,50.55,46.88,48.07,9.14,-51.37,0,12.85,7.17,nu,WNKS,C,270,Q3,0.38,Q1,50,Q3,0,-99999,-99999,0,0.03,43,0.051,43,Holden_etal_2013_Ristau2013&HarvardCMT,0.044475763,0.046932255,0.085020919,0.099458012,0.094475498,0.230720883,0.108141234,0.098691613,0.092467902,0.12310838,0.073664169,0.074261138,0.057541114,0.035018388,0.031012395,0.025211848,0.012402776,0.008231845,0.006001745,0.003587186,0.001094838,0.000959317,0.044159,0.03128
2013p543824,2013-07-21T05:09:30.402000Z,20130721_050941_WNHS_20,6.58,0.06,Crustal,S,1,233,75,162,geonet,-41.5957,174.3287,-41.3008,174.7755,5955962.08,2620757.78,5988044,2658668,13,12,49.62,51.31,47.66,48.72,6.03,-52.54,0,12.85,7.17,nu,WNHS,B,1000,Q3,<0.1,Q3,3,Q3,0,-99999,-99999,0,0,49,0,49,Holden_etal_2013_Ristau2013&HarvardCMT,0.123855309,0.129235732,0.148236913,0.167585561,0.253194697,0.509070162,0.285070874,0.103195433,0.071542055,0.079481442,0.063339164,0.07915727,0.051207717,0.026546955,0.032745937,0.01887445,0.011421442,0.008508338,0.005987715,0.003093861,0.001119854,0.000811094,0.120601,0.03381
2013p543824,2013-07-21T05:09:30.402000Z,20130721_050940_TRTS_20,6.58,0.06,Crustal,S,1,233,75,162,geonet,-41.5957,174.3287,-41.2987,174.7739,5955962.08,2620757.78,5988278,2658537,13,12,49.67,51.36,47.72,48.77,6.3,-52.57,0,12.85,7.17,nu,TRTS,C,400,Q3,0.2,Q3,10,Q2,0,-99999,-99999,0,0.17,25,0.289,25,Holden_etal_2013_Ristau2013&HarvardCMT,0.047449537,0.050889059,0.05927898,0.094944766,0.159031646,0.182696241,0.129082621,0.090804793,0.081785242,0.091891301,0.105201558,0.063558989,0.064785406,0.026417245,0.026838574,0.015247575,0.011417447,0.008166224,-9999,-9999,-9999,-9999,0.046157,0.03712
2013p543824,2013-07-21T05:09:30.402000Z,20130721_050941_WNAS_20,6.58,0.06,Crustal,S,1,233,75,162,geonet,-41.5957,174.3287,-41.3264,174.809,5955962.08,2620757.78,5985141,2661416,13,12,49.99,51.67,48,48.93,2.07,-53.05,0,12.85,7.17,nu,WNAS,D,239,Q2,0.78,Q2,64,Q2,0,-99999,-99999,0,0.03,47,0.051,47,Holden_etal_2013_Ristau2013&HarvardCMT,0.046975681,0.051377206,0.084816871,0.081291259,0.094652986,0.13280879,0.10345429,0.101444423,0.102079765,0.096490378,0.137110893,0.067377799,0.057013924,0.079716257,0.053560964,0.036322457,0.01255496,0.007530583,0.004413944,0.003046785,0.00116045,0.00067368,0.046769,0.03537
2013p543824,2013-07-21T05:09:30.402000Z,20130721_050941_RQGS_20,6.58,0.06,Crustal,S,1,233,75,162,geonet,-41.5957,174.3287,-41.2965,174.7812,5955962.08,2620757.78,5988507,2659150,13,12,50.29,51.95,48.33,49.37,6.12,-53.2,0,12.85,7.17,nu,RQGS,D,246,Q1,0.6,Q1,46,Q1,0,-99999,-99999,0,0.03,52,0.051,52,Holden_etal_2013_Ristau2013&HarvardCMT,0.069323501,0.078567872,0.096760031,0.11258315,0.146461166,0.228985303,0.25069299,0.094740802,0.062016536,0.060150522,0.120753119,0.092564182,0.061691987,0.066542771,0.042912947,0.016409393,0.011664133,0.007997915,0.005702772,0.003273605,0.001241671,0.00083598,0.06787,0.03679
2013p543824,2013-07-21T05:09:30.402000Z,20130721_050941_TEPS_20,6.58,0.06,Crustal,S,1,233,75,162,geonet,-41.5957,174.3287,-41.2906,174.7811,5955962.08,2620757.78,5989166,2659155,13,12,50.72,52.39,48.77,49.83,6.65,-53.59,0,12.85,7.17,nu,TEPS,D,267,Q1,1.2,Q1,120,Q2,0,-99999,-99999,0,0.03,31,0.051,31,Holden_etal_2013_Ristau2013&HarvardCMT,0.05127658,0.05172728,0.053046325,0.061415982,0.073687066,0.073893954,0.059493614,0.071796457,0.081701045,0.073378265,0.117978296,0.094154659,0.162662336,0.080639154,0.088235448,0.030312656,0.016604311,0.00807308,0.005734188,0.003246743,0.001148103,0.000852123,0.051182,0.04584
2013p543824,2013-07-21T05:09:30.402000Z,20130721_050941_FKPS_20,6.58,0.06,Crustal,S,1,233,75,162,geonet,-41.5957,174.3287,-41.2879,174.7788,5955962.08,2620757.78,5989464,2658969,13,12,50.78,52.42,48.83,49.88,7,-53.61,0,12.85,7.17,nu,FKPS,D,250,Q3,0.9,Q2,60,Q2,0,-99999,-99999,0,0.03,36,0.051,36,Holden_etal_2013_Ristau2013&HarvardCMT,0.055127795,0.057667176,0.063327321,0.070379459,0.11412641,0.173646628,0.125212746,0.1476056,0.155176487,0.126874701,0.121184191,0.127000511,0.092216237,0.052833846,0.046190322,0.020815797,0.014518478,0.009183759,0.005678334,0.003437929,0.001247758,0.000876414,0.054098,0.0412
2013p543824,2013-07-21T05:09:30.402000Z,20130721_050941_MISS_20,6.58,0.06,Crustal,S,1,233,75,162,geonet,-41.5957,174.3287,-41.3149,174.8184,5955962.08,2620757.78,5986404,2662229,13,12,51.39,53.03,49.4,50.33,2.61,-54.45,0,12.85,7.17,nu,MISS,D,200,Q1,1,Q1,60,Q1,0,-99999,-99999,0,0,51,0,51,Holden_etal_2013_Ristau2013&HarvardCMT,0.053546818,0.057772182,0.08120993,0.069334152,0.063728623,0.070982528,0.07772798,0.137526974,0.139341302,0.098076409,0.118377796,0.202598605,0.091891998,0.075137958,0.083700065,0.02268652,0.010935032,0.006801572,0.004027633,0.003171924,0.00121374,0.000698384,0.053323,0.03955
2013p543824,2013-07-21T05:09:30.402000Z,20130721_050940_VUWS_20,6.58,0.06,Crustal,S,1,233,75,162,geonet,-41.5957,174.3287,-41.2799,174.7784,5955962.08,2620757.78,5990363,2658957,13,12,51.37,52.99,49.42,50.48,7.74,-54.13,0,12.85,7.17,nu,VUWS,D,250,Q2,0.8,Q2,80,Q3,0,-99999,-99999,0,0.03,56,0.051,56,Holden_etal_2013_Ristau2013&HarvardCMT,0.046802225,0.049982361,0.06074793,0.069590086,0.101020742,0.141743586,0.132928426,0.121850231,0.088230146,0.105059589,0.102836386,0.133993481,0.110600225,0.105715696,0.069619186,0.036941304,0.020130045,0.011497572,0.00589108,0.003590539,0.001233487,0.000900075,0.045973,0.04602
2013p543824,2013-07-21T05:09:30.402000Z,20130721_050940_MKBS_20,6.58,0.06,Crustal,S,1,233,75,162,geonet,-41.5957,174.3287,-41.2259,174.6981,5955962.08,2620757.78,5996487,2652347,13,12,51.38,53.02,49.55,50.89,16.58,-52.39,0,12.85,7.17,nu,MKBS,B,1000,Q3,0,Q2,0,Q3,0,-99999,-99999,0,0.04,63,0.068,63,Holden_etal_2013_Ristau2013&HarvardCMT,0.03480777,0.035818073,0.036179766,0.039889152,0.044112976,0.064210378,0.087506036,0.091494566,0.104301526,0.082723187,0.070997705,0.046071599,0.037403321,0.035578832,0.033345763,0.022261311,0.013590477,0.008604156,0.005075333,0.002332184,0.00115424,0.001047464,0.034659,0.03304
2013p543824,2013-07-21T05:09:30.402000Z,20130721_050941_POTS_20,6.58,0.06,Crustal,S,1,233,75,162,geonet,-41.5957,174.3287,-41.2722,174.7746,5955962.08,2620757.78,5991217,2658659,13,12,51.73,53.34,49.79,50.88,8.6,-54.39,0,12.85,7.17,nu,POTS,B,1000,Q3,-1,Q1,0,Q2,0,-99999,-99999,0,0.03,46,0.051,46,Holden_etal_2013_Ristau2013&HarvardCMT,0.04729268,0.0484795,0.055071435,0.05110898,0.051420122,0.077782508,0.082032353,0.083610001,0.066786393,0.092624372,0.099953007,0.126911199,0.150773372,0.07126055,0.049720886,0.025349275,0.016564134,0.00893224,0.005424478,0.003405521,0.001173127,0.000959862,0.046799,0.04493
2013p543824,2013-07-21T05:09:30.402000Z,20130721_050941_WEMS_20,6.58,0.06,Crustal,S,1,233,75,162,geonet,-41.5957,174.3287,-41.2743,174.7793,5955962.08,2620757.78,5990979,2659042,13,12,51.85,53.46,49.9,50.97,8.19,-54.56,0,12.85,7.17,nu,WEMS,D,265,Q1,0.8,Q2,80,Q2,0,-99999,-99999,0,0.04,46,0.068,46,Holden_etal_2013_Ristau2013&HarvardCMT,0.046333003,0.047485082,0.054504038,0.098463372,0.078962701,0.180640203,0.132426264,0.09061848,0.075245651,0.099601093,0.114053193,0.087495097,0.112347404,0.070578966,0.040213754,0.033504705,0.018853689,0.01046586,0.006240943,0.003699615,0.001283305,0.000935214,0.046014,0.04516
2013p543824,2013-07-21T05:09:30.402000Z,20130721_050941_SEAS_20,6.58,0.06,Crustal,S,1,233,75,162,geonet,-41.5957,174.3287,-41.3264,174.8376,5955962.08,2620757.78,5985087,2663809,13,12,51.91,53.54,49.9,50.78,0.62,-54.96,0,12.85,7.17,nu,SEAS,C,210,Q3,0.3,Q3,30,Q3,0,-99999,-99999,0,0.17,25,0.289,25,Holden_etal_2013_Ristau2013&HarvardCMT,0.038708326,0.039242867,0.043431749,0.066580878,0.077489891,0.112438076,0.113593561,0.138029195,0.096119129,0.117353767,0.066326007,0.072060644,0.031112952,0.018896183,0.016185352,0.016840452,0.008858594,0.005776701,-9999,-9999,-9999,-9999,0.038573,0.02098
2013p543824,2013-07-21T05:09:30.402000Z,20130721_050941_TFSS_20,6.58,0.06,Crustal,S,1,233,75,162,geonet,-41.5957,174.3287,-41.2754,174.7831,5955962.08,2620757.78,5990846,2659356,13,12,51.99,53.59,50.04,51.1,7.89,-54.74,0,12.85,7.17,nu,TFSS,D,274,Q1,1.3,Q2,110,Q2,0,-99999,-99999,0,0.03,46,0.051,46,Holden_etal_2013_Ristau2013&HarvardCMT,0.060181202,0.060634123,0.078662239,0.081435164,0.105341075,0.197689201,0.175125711,0.135565364,0.168938255,0.09998083,0.0944319,0.120475241,0.108778848,0.103065736,0.195639975,0.075008177,0.03612193,0.01313072,0.007875377,0.004867249,0.001807791,0.000949109,0.060082,0.06356
2013p543824,2013-07-21T05:09:30.402000Z,20130721_050941_NEWS_20,6.58,0.06,Crustal,S,1,233,75,162,geonet,-41.5957,174.3287,-41.232,174.8218,5955962.08,2620757.78,5995597,2662701,13,12,57.67,59.17,55.74,56.77,9.77,-60.24,0,12.85,7.17,nu,NEWS,B,1000,Q3,0,Q2,0,Q3,0,-99999,-99999,0,0.04,51,0.068,51,Holden_etal_2013_Ristau2013&HarvardCMT,0.03544476,0.036373737,0.042061956,0.081238151,0.071892308,0.077527801,0.054032564,0.065796598,0.080656987,0.068541059,0.087964555,0.070380711,0.062190514,0.044106171,0.039955567,0.020473804,0.014753998,0.00796608,0.004019671,0.002525666,0.001030834,0.000934857,0.035189,0.02624
2013p543824,2013-07-21T05:09:30.402000Z,20130721_050942_EBPS_20,6.58,0.06,Crustal,S,1,233,75,162,geonet,-41.5957,174.3287,-41.2894,174.9002,5955962.08,2620757.78,5989085,2669138,13,12,58.56,60.03,56.55,57.34,0.72,-61.62,0,12.85,7.17,nu,EBPS,C,540,Q2,0.38,Q3,7,Q2,0,-99999,-99999,0,0.06,51,0.102,51,Holden_etal_2013_Ristau2013&HarvardCMT,0.059098299,0.076210354,0.219034878,0.164161658,0.096051895,0.102132191,0.068163866,0.053399637,0.031823038,0.033933118,0.03170857,0.035256952,0.021455969,0.026905344,0.023364229,0.01534487,0.009735563,0.005993104,0.002400424,0.001811127,0.000760891,-9999,0.056595,0.02261
2013p543824,2013-07-21T05:09:30.402000Z,20130721_050941_SOMS_20,6.58,0.06,Crustal,S,1,233,75,162,geonet,-41.5957,174.3287,-41.2575,174.865,5955962.08,2620757.78,5992698,2666263,13,12,58.43,59.89,56.46,57.35,5.33,-61.42,0,12.85,7.17,nu,SOMS,B,1000,Q3,<0.1,Q3,0,Q3,0,-99999,-99999,0,0.03,63,0.051,63,Holden_etal_2013_Ristau2013&HarvardCMT,0.048546994,0.053011104,0.09409984,0.10462391,0.119485035,0.117479984,0.099845117,0.079861988,0.080483251,0.080731698,0.046523532,0.021155188,0.023138997,0.023863078,0.037286403,0.015391664,0.008276577,0.004781836,0.002835345,0.001837363,0.000929009,0.000762395,0.048073,0.02375
2013p543824,2013-07-21T05:09:30.402000Z,20130721_050942_PGMS_20,6.58,0.06,Crustal,S,1,233,75,162,geonet,-41.5957,174.3287,-41.2245,174.8794,5955962.08,2620757.78,5996331,2667551,13,12,61.75,63.12,59.79,60.69,7.51,-64.59,0,12.85,7.17,nu,PGMS,D,200,Q2,2,Q2,250,Q3,0,-99999,-99999,0,0.04,51,0.068,51,Holden_etal_2013_Ristau2013&HarvardCMT,0.030478741,0.031045154,0.032669729,0.0455347,0.042608344,0.055270179,0.056583866,0.057410385,0.042914159,0.042140122,0.045658053,0.067750324,0.064641976,0.065855697,0.059069122,0.022054354,0.013749783,0.007016198,0.002726479,0.00189779,0.000938785,0.000818458,0.030275,0.02711
