segment,lon (deg),lat (deg),depth (m),slip (m),strike (deg),dip (deg),rake (deg),rupture time (s),length (m),width (m)
1,167.4,-44.8,19939.3398,0.04,48,45,122.113998,12.583,3000,3000
1,167.4,-44.8,19939.3398,0.18,48,45,122.113998,11.885,3000,3000
1,167.4,-44.8,19939.3398,0.59,48,45,122.113998,11.195,3000,3000
1,167.4,-44.8,19939.3398,1.33,48,45,122.113998,10.515,3000,3000
1,167.4,-44.8,19939.3398,2.03,48,45,122.113998,9.847,3000,3000
1,167.4,-44.8,19939.3398,2.12,48,45,122.113998,9.194,3000,3000
1,167.4,-44.8,19939.3398,1.51,48,45,122.113998,8.558,3000,3000
1,167.4,-44.8,19939.3398,0.73,48,45,122.113998,7.945,3000,3000
1,167.4,-44.8,19939.3398,0.24,48,45,122.113998,7.361,3000,3000
1,167.4,-44.8,19939.3398,0.05,48,45,122.113998,6.812,3000,3000
1,167.4,-44.8,19939.3398,0.0,48,45,121.800003,6.052,3000,3000
1,167.4,-44.8,19939.3398,0.0,48,45,121.93,5.607,3000,3000
1,167.4,-44.8,19939.3398,0.0,48,45,126.672997,5.235,3000,3000
1,167.4,-44.8,19939.3398,0.0,48,45,126.672997,4.952,3000,3000
1,167.4,-44.8,19939.3398,0.0,48,45,84.299004,4.774,3000,3000
1,167.4,-44.8,22060.6602,0.0,48,45,123.441002,12.776,3000,3000
1,167.4,-44.8,22060.6602,0.06,48,45,122.113998,12.313,3000,3000
1,167.4,-44.8,22060.6602,0.22,48,45,122.113998,11.598,3000,3000
1,167.4,-44.8,22060.6602,0.54,48,45,122.113998,10.89,3000,3000
1,167.4,-44.8,22060.6602,0.92,48,45,122.113998,10.189,3000,3000
1,167.4,-44.8,22060.6602,1.07,48,45,122.113998,9.498,3000,3000
1,167.4,-44.8,22060.6602,0.84,48,45,122.113998,8.817,3000,3000
1,167.4,-44.8,22060.6602,0.45,48,45,122.113998,8.152,3000,3000
1,167.4,-44.8,22060.6602,0.17,48,45,122.113998,7.504,3000,3000
1,167.4,-44.8,22060.6602,0.04,48,45,122.113998,6.881,3000,3000
1,167.4,-44.8,22060.6602,0.0,48,45,122.139,6.032,3000,3000
1,167.4,-44.8,22060.6602,0.0,48,45,121.93,5.481,3000,3000
1,167.4,-44.8,22060.6602,0.0,48,45,126.672997,4.986,3000,3000
1,167.4,-44.8,22060.6602,0.0,48,45,126.672997,4.563,3000,3000
1,167.4,-44.8,22060.6602,0.0,48,45,83.039001,4.236,3000,3000
1,167.4,-44.8,22060.6602,0.0,48,45,86.833,4.027,3000,3000
1,167.4,-44.8,24181.9805,0.0,48,45,125.218002,12.562,3000,3000
1,167.4,-44.8,24181.9805,0.04,48,45,122.113998,12.086,3000,3000
1,167.4,-44.8,24181.9805,0.1,48,45,122.113998,11.357,3000,3000
1,167.4,-44.8,24181.9805,0.19,48,45,122.113998,10.632,3000,3000
1,167.4,-44.8,24181.9805,0.24,48,45,122.113998,9.912,3000,3000
1,167.4,-44.8,24181.9805,0.21,48,45,122.113998,9.199,3000,3000
1,167.4,-44.8,24181.9805,0.12,48,45,122.113998,8.494,3000,3000
1,167.4,-44.8,24181.9805,0.05,48,45,122.113998,7.8,3000,3000
1,167.4,-44.8,24181.9805,0.0,48,45,121.800003,6.863,3000,3000
1,167.4,-44.8,24181.9805,0.0,48,45,121.790001,6.201,3000,3000
1,167.4,-44.8,24181.9805,0.0,48,45,121.93,5.564,3000,3000
1,167.4,-44.8,24181.9805,0.0,48,45,126.672997,4.961,3000,3000
1,167.4,-44.8,24181.9805,0.0,48,45,126.672997,4.407,3000,3000
1,167.4,-44.8,24181.9805,0.0,48,45,88.221001,3.923,3000,3000
1,167.4,-44.8,24181.9805,0.0,48,45,84.299004,3.537,3000,3000
1,167.4,-44.8,24181.9805,0.0,48,45,90.431999,3.284,3000,3000
1,167.4,-44.8,26303.3008,0.0,48,45,125.499001,12.39,3000,3000
1,167.4,-44.8,26303.3008,0.0,48,45,125.218002,11.647,3000,3000
1,167.4,-44.8,26303.3008,0.0,48,45,125.218002,10.905,3000,3000
1,167.4,-44.8,26303.3008,0.02,48,45,122.113998,10.423,3000,3000
1,167.4,-44.8,26303.3008,0.0,48,45,122.530998,9.431,3000,3000
1,167.4,-44.8,26303.3008,0.0,48,45,122.530998,8.699,3000,3000
1,167.4,-44.8,26303.3008,0.0,48,45,122.370003,7.973,3000,3000
1,167.4,-44.8,26303.3008,0.0,48,45,123.319,7.254,3000,3000
1,167.4,-44.8,26303.3008,0.0,48,45,121.93,6.544,3000,3000
1,167.4,-44.8,26303.3008,0.0,48,45,124.420998,5.846,3000,3000
1,167.4,-44.8,26303.3008,0.0,48,45,126.672997,5.165,3000,3000
1,167.4,-44.8,26303.3008,0.0,48,45,120.816002,4.51,3000,3000
1,167.4,-44.8,26303.3008,0.0,48,45,88.221001,3.892,3000,3000
1,167.4,-44.8,26303.3008,0.0,48,45,119.0,3.334,3000,3000
1,167.4,-44.8,26303.3008,0.0,48,45,82.445,2.87,3000,3000
1,167.4,-44.8,26303.3008,0.0,48,45,90.431999,2.551,3000,3000
1,167.4,-44.8,28424.6211,0.0,48,45,129.292007,12.264,3000,3000
1,167.4,-44.8,28424.6211,0.0,48,45,124.420998,11.512,3000,3000
1,167.4,-44.8,28424.6211,0.0,48,45,123.319,10.761,3000,3000
1,167.4,-44.8,28424.6211,0.0,48,45,123.319,10.012,3000,3000
1,167.4,-44.8,28424.6211,0.0,48,45,121.93,9.264,3000,3000
1,167.4,-44.8,28424.6211,0.0,48,45,121.93,8.518,3000,3000
1,167.4,-44.8,28424.6211,0.0,48,45,121.93,7.775,3000,3000
1,167.4,-44.8,28424.6211,0.0,48,45,124.420998,7.035,3000,3000
1,167.4,-44.8,28424.6211,0.0,48,45,125.751999,6.301,3000,3000
1,167.4,-44.8,28424.6211,0.0,48,45,120.816002,5.572,3000,3000
1,167.4,-44.8,28424.6211,0.0,48,45,120.816002,4.853,3000,3000
1,167.4,-44.8,28424.6211,0.0,48,45,93.429001,4.149,3000,3000
1,167.4,-44.8,28424.6211,0.0,48,45,88.221001,3.468,3000,3000
1,167.4,-44.8,28424.6211,0.0,48,45,88.221001,2.827,3000,3000
1,167.4,-44.8,28424.6211,0.0,48,45,82.445,2.261,3000,3000
1,167.4,-44.8,28424.6211,0.0,48,45,90.431999,1.84,3000,3000
