CuspID,Origin_time,Record,Mw,MwUncert,TectClass,Mech,PreferredFaultPlane,Strike,Dip,Rake,Location,HypLat,HypLon,StationLat,StationLon,HypN,HypE,StationN,StationE,LENGTH_km,WIDTH_km,Repi_km,Rhyp_km,Rjb_km,Rrup_km,Rx_km,Ry_km,Rvol_km,HypDepth_km,ZTOR_km,HWFW,SiteCode,SiteClass1170,Vs30,Vs30Uncert,Tsite,TsiteUncert,Z1,Z1Uncertainty,Directivity,Pulse_or,Pulse_T,S_Trigger_Flag,fcButterHP,f_iniLP,fmin,fmax,References,TotalDuration,D5_75_H1_sec,D5_75_H2_sec,D5_75_GM_sec,D5_95_H1_sec,D5_95_H2_sec,D5_95_GM_sec,D20_80_H1_sec,D20_80_H2_sec,D20_80_GM_sec
2818174,2007-11-06T23:38:17.975000Z,20071106_233818_WEL,4.05,0.1,Slab,U,0,249,68,-1.39E+02,simulps,-42.0945,172.8815,-41.284,174.7682,5901396.1,2500195.58,5989908,2658140,1,1,180.73,189.48,180.34,189.04,-99999,-99999,0,55.73,55.32,nu,WEL,B,1000,Q3,0.3,Q1,0,Q2,0,-99999,-99999,0,0.35,25,0.595,25,Ristau2013,115.75,25.85,25.17,25.51,41.62,42.98,42.29,22.84,22.06,22.45
2818174,2007-11-06T23:38:17.975000Z,20071106_233818_MCAS,4.05,0.1,Slab,U,0,249,68,-1.39E+02,simulps,-42.0945,172.8815,-41.7999,172.328,5901396.1,2500195.58,5933893,2454147,1,1,56.29,79.38,55.9,79.04,-99999,-99999,0,55.73,55.32,nu,MCAS,D,501,Q3,1.6,Q3,200,Q3,0,-99999,-99999,0,0.26,40,0.442,40,Ristau2013,43.995,6.92,11.095,8.76,13.325,16.545,14.85,3.14,4.43,3.73
2818174,2007-11-06T23:38:17.975000Z,20071106_233818_KLDS,4.05,0.1,Slab,U,0,249,68,-1.39E+02,simulps,-42.0945,172.8815,-41.6731,172.875,5901396.1,2500195.58,5948197,2499578,1,1,46.86,73.16,46.53,72.79,-99999,-99999,0,55.73,55.32,nu,KLDS,D,330,Q3,>2,Q3,420,Q3,0,-99999,-99999,0,0.3,33,0.51,33,Ristau2013,31.995,2.6,1.395,1.9,7.325,6.425,6.86,2.325,1.41,1.81
2818174,2007-11-06T23:38:17.975000Z,20071106_233818_SNZO,4.05,0.1,Slab,U,0,249,68,-1.39E+02,simulps,-42.0945,172.8815,-41.3087,174.7042,5901396.1,2500195.58,5987272,2652730,1,1,174.73,183.74,174.34,183.3,-99999,-99999,0,55.73,55.32,nu,SNZO,B,1000,Q3,-1,Q3,0,Q3,0,-99999,-99999,0,0.65,22,1.105,22,Ristau2013,109.988,24.95,25.35,25.15,39.788,42.588,41.16,23.624,23.15,23.39
2829153,2007-11-29T15:53:32.451000Z,20071129_155332_DCZ,5.22,0.06,Slab,O,0,199,63,59,simulps,-45.0513,167.258,-45.4647,167.1535,5557184.22,2058002.42,5510775,2053118,3.7,3.7,46.69,129.47,45.01,128.25,-99999,-99999,0,120.7,119.27,nu,DCZ,A,1500,Q3,-1,Q1,0,Q1,0,-99999,-99999,0,0.09,55,0.153,55,Ristau2013&HarvardCMT,88.235,14.265,12.01,13.09,25.48,21.995,23.67,4.405,3.495,3.92
2829153,2007-11-29T15:53:32.451000Z,20071129_155332_MANS,5.22,0.06,Slab,O,0,199,63,59,simulps,-45.0513,167.258,-45.5212,167.2781,5557184.22,2058002.42,5505204,2063228,3.7,3.7,52.27,131.76,50.68,130.58,-99999,-99999,0,120.7,119.27,nu,MANS,A,1500,Q3,-1,Q3,0,Q3,0,-99999,-99999,0,0.22,45,0.374,45,Ristau2013&HarvardCMT,46.995,8.775,11.635,10.1,14.125,17.485,15.72,2.685,3.35,3
2829153,2007-11-29T15:53:32.451000Z,20071129_155332_MLZ,5.22,0.06,Slab,O,0,199,63,59,simulps,-45.0513,167.258,-45.3665,168.1184,5557184.22,2058002.42,5526603,2127761,3.7,3.7,75.97,143.23,74.7,141.85,-99999,-99999,0,120.7,119.27,nu,MLZ,B,1200,Q3,-1,Q1,0,Q1,0,-99999,-99999,0,0.13,39,0.221,39,Ristau2013&HarvardCMT,90.155,9.51,5.995,7.55,13.955,10.975,12.38,2.475,2.365,2.42
2829153,2007-11-29T15:53:32.451000Z,20071129_155332_MOSS,5.22,0.06,Slab,O,0,199,63,59,simulps,-45.0513,167.258,-45.6678,168.2378,5557184.22,2058002.42,5493734,2138997,3.7,3.7,102.76,158.83,101.47,157.58,-99999,-99999,0,120.7,119.27,nu,MOSS,C,400,Q3,0.4,Q3,40,Q3,0,-99999,-99999,0,0.18,45,0.306,45,Ristau2013&HarvardCMT,53.995,16.075,16.735,16.4,19.125,20.415,19.76,1.675,2.195,1.92
2829153,2007-11-29T15:53:32.451000Z,20071129_155332_MSZ,5.22,0.06,Slab,O,0,199,63,59,simulps,-45.0513,167.258,-44.6733,167.9264,5557184.22,2058002.42,5602577,2107989,3.7,3.7,67.4,138.35,65.65,136.65,-99999,-99999,0,120.7,119.27,nu,MSZ,A,1500,Q3,-1,Q1,0,Q1,0,-99999,-99999,0,0.4,32,0.68,32,Ristau2013&HarvardCMT,85,15.19,15.44,15.31,21.36,21.285,21.32,4.22,4.26,4.24
2829153,2007-11-29T15:53:32.451000Z,20071129_155332_NSBS,5.22,0.06,Slab,O,0,199,63,59,simulps,-45.0513,167.258,-43.9962,168.6609,5557184.22,2058002.42,5681049,2162132,3.7,3.7,161.66,201.88,159.89,200.03,-99999,-99999,0,120.7,119.27,nu,NSBS,D,210,Q3,1,Q1,100,Q3,0,-99999,-99999,0,0.28,45,0.476,45,Ristau2013&HarvardCMT,61.995,21.22,20.475,20.84,27.935,27.705,27.82,3.785,4.605,4.17
2829153,2007-11-29T15:53:32.451000Z,20071129_155332_QTPS,5.22,0.06,Slab,O,0,199,63,59,simulps,-45.0513,167.258,-45.0322,168.6629,5557184.22,2058002.42,5566104,2168345,3.7,3.7,110.4,164.02,108.94,162.42,-99999,-99999,0,120.7,119.27,nu,QTPS,D,350,Q3,0.95,Q1,90,Q3,0,-99999,-99999,0,0.2,38,0.34,38,Ristau2013&HarvardCMT,63.995,15.785,14.21,14.98,22.5,21.15,21.81,3.455,2.215,2.77
2829153,2007-11-29T15:53:32.451000Z,20071129_155332_RRKS,5.22,0.06,Slab,O,0,199,63,59,simulps,-45.0513,167.258,-46.1474,167.4725,5557184.22,2058002.42,5436809,2083081,3.7,3.7,123.02,172.34,121.46,171.29,-99999,-99999,0,120.7,119.27,nu,RRKS,D,270,Q3,0.9,Q2,80,Q3,0,-99999,-99999,0,0.16,43,0.272,43,Ristau2013&HarvardCMT,67.995,2.44,2.665,2.55,10.39,9.585,9.98,3.045,3.085,3.06
2829153,2007-11-29T15:53:32.451000Z,20071129_155332_TAFS,5.22,0.06,Slab,O,0,199,63,59,simulps,-45.0513,167.258,-45.4167,167.7191,5557184.22,2058002.42,5519112,2096857,3.7,3.7,54.35,132.59,53.04,131.33,-99999,-99999,0,120.7,119.27,nu,TAFS,D,298,Q3,1.4,Q3,200,Q3,0,-99999,-99999,0,0.18,43,0.306,43,Ristau2013&HarvardCMT,63.995,7.68,9.04,8.33,19.105,19.535,19.32,8.755,9.57,9.15
2829153,2007-11-29T15:53:32.451000Z,20071129_155332_JCZ,5.22,0.06,Slab,O,0,199,63,59,simulps,-45.0513,167.258,-44.0732,168.7855,5557184.22,2058002.42,5673017,2172590,3.7,3.7,162.7,203.4,160.95,201.56,-99999,-99999,0,120.7,119.27,nu,JCZ,A,1500,Q3,<0.1,Q3,0,Q2,0,-99999,-99999,0,0.2,24.5,0.34,24.5,Ristau2013&HarvardCMT,74.435,22.57,21.785,22.17,29.7,30.81,30.25,5.735,5.33,5.53
2829153,2007-11-29T15:53:32.451000Z,20071129_155332_LBZ,5.22,0.06,Slab,O,0,199,63,59,simulps,-45.0513,167.258,-44.3856,170.1844,5557184.22,2058002.42,5643092,2285728,3.7,3.7,242.77,271.87,241.15,270.13,-99999,-99999,0,120.7,119.27,nu,LBZ,B,1000,Q3,<0.1,Q3,0,Q3,0,-99999,-99999,0,0.19,39,0.323,39,Ristau2013&HarvardCMT,157.355,27.33,26.975,27.15,44.665,46.79,45.72,14.47,4.36,7.94
2840099,2007-12-21T22:35:10.612999Z,20071221_223511_GISS,4.44,0.1,Slab,U,0,242,73,-7.90E+01,geonet,-38.8535,178.4418,-38.6665,178.0227,6246844.65,2982121.03,6269685,2946952,1.5,1.5,41.87,53.37,41.31,52.8,-99999,-99999,0,33,32.5,nu,GISS,D,138,Q2,1,Q1,40,Q3,0,-99999,-99999,0,0.3,27,0.51,27,Ristau2013,51.995,4.935,5.74,5.32,15.88,16.065,15.97,5.2,4.705,4.95
2840099,2007-12-21T22:35:10.612999Z,20071221_223511_MXZ,4.44,0.1,Slab,U,0,242,73,-7.90E+01,geonet,-38.8535,178.4418,-37.5623,178.3066,6246844.65,2982121.03,6390634,2978863,1.5,1.5,144.06,147.59,143.49,147.04,-99999,-99999,0,33,32.5,nu,MXZ,B,1000,Q3,-1,Q1,0,Q3,0,-99999,-99999,0,0.35,18,0.595,18,Ristau2013,159.98,14.8,18.5,16.55,24.88,30.12,27.37,4.12,11.22,6.8
2840099,2007-12-21T22:35:10.612999Z,20071221_223511_PXZ,4.44,0.1,Slab,U,0,242,73,-7.90E+01,geonet,-38.8535,178.4418,-40.0306,176.8621,6246844.65,2982121.03,6123363,2839572,1.5,1.5,188.5,191.48,187.75,190.72,-99999,-99999,0,33,32.5,nu,PXZ,B,1000,Q3,0.5,Q2,0,Q3,0,-99999,-99999,0,0.28,18,0.476,18,Ristau2013,159.98,11.8,15.18,13.38,40.7,46.42,43.47,9.3,15.4,11.97
2840099,2007-12-21T22:35:10.612999Z,20071221_223511_TBAS,4.44,0.1,Slab,U,0,242,73,-7.90E+01,geonet,-38.8535,178.4418,-38.3728,178.3008,6246844.65,2982121.03,6300850,2973031,1.5,1.5,54.84,63.94,54.31,63.44,-99999,-99999,0,33,32.5,nu,TBAS,D,210,Q3,1.1,Q1,80,Q3,0,-99999,-99999,0,0.3,26,0.51,26,Ristau2013,48.995,13.375,12.675,13.02,18.425,20.85,19.6,6.755,7.365,7.05
2842526,2007-12-27T08:07:03.278999Z,20071227_080703_EKTS,4.71,0.1,Slab,U,0,344,87,-4.30E+01,nlloc,-38.9596,175.724,-40.6495,175.7088,6245814.66,2746105.99,6058336,2739041,2.1,2.1,187.91,223.39,187.05,222.74,-99999,-99999,0,121.02,120.12,nu,EKTS,C,800,Q3,0.1,Q1,6,Q3,0,-99999,-99999,1,0.24,28,0.408,28,Ristau2013,32.995,4.475,4.715,4.59,9.09,8.555,8.82,4.955,5.49,5.22
2842526,2007-12-27T08:07:03.278999Z,20071227_080703_GISS,4.71,0.1,Slab,U,0,344,87,-4.30E+01,nlloc,-38.9596,175.724,-38.6665,178.0227,6245814.66,2746105.99,6269685,2946952,2.1,2.1,201.81,235.7,201.2,234.98,-99999,-99999,0,121.02,120.12,nu,GISS,D,138,Q2,1,Q1,40,Q3,0,-99999,-99999,1,0.38,18,0.646,18,Ristau2013,32.995,5.925,6.395,6.16,10.375,10.245,10.31,6.08,5.975,6.03
2842526,2007-12-27T08:07:03.278999Z,20071227_080703_GWTS,4.71,0.1,Slab,U,0,344,87,-4.30E+01,nlloc,-38.9596,175.724,-38.6257,177.9216,6245814.66,2746105.99,6274694,2938413,2.1,2.1,194.04,229.05,193.45,228.32,-99999,-99999,0,121.02,120.12,nu,GWTS,D,245,Q3,1.5,Q3,125,Q3,0,-99999,-99999,1,0.28,12,0.476,12,Ristau2013,30.995,3.705,4.34,4.01,9.935,10.615,10.27,3.535,4.625,4.04
2842526,2007-12-27T08:07:03.278999Z,20071227_080703_NCHS,4.71,0.1,Slab,U,0,344,87,-4.30E+01,nlloc,-38.9596,175.724,-39.5066,176.8968,6245814.66,2746105.99,6181368,2845019,2.1,2.1,117.91,169.07,117.07,168.35,-99999,-99999,0,121.02,120.12,nu,NCHS,E,200,Q3,2.2,Q3,200,Q3,0,-99999,-99999,0,0.35,16,0.595,16,Ristau2013,51.995,19.91,19.235,19.57,25.99,26.88,26.43,18.445,19.37,18.9
2842526,2007-12-27T08:07:03.278999Z,20071227_080703_PGFS,4.71,0.1,Slab,U,0,344,87,-4.30E+01,nlloc,-38.9596,175.724,-40.3022,176.6118,6245814.66,2746105.99,6094139,2816941,2.1,2.1,167.53,206.57,166.65,205.95,-99999,-99999,0,121.02,120.12,nu,PGFS,D,210,Q3,0.67,Q1,50,Q3,0,-99999,-99999,1,0.4,13,0.68,13,Ristau2013,35.995,4.545,6.59,5.47,10.67,10.6,10.63,4.36,5.795,5.03
2842526,2007-12-27T08:07:03.278999Z,20071227_080703_WAKS,4.71,0.1,Slab,U,0,344,87,-4.30E+01,nlloc,-38.9596,175.724,-39.7727,176.2517,6245814.66,2746105.99,6154073,2788506,2.1,2.1,101.16,158.01,100.28,157.4,-99999,-99999,0,121.02,120.12,nu,WAKS,C,555,Q3,0.1,Q3,6,Q3,0,-99999,-99999,1,0.3,24,0.51,24,Ristau2013,37.995,5.16,5.635,5.39,10.51,10.08,10.29,5.255,4.855,5.05
2842526,2007-12-27T08:07:03.278999Z,20071227_080703_WBFS,4.71,0.1,Slab,U,0,344,87,-4.30E+01,nlloc,-38.9596,175.724,-40.4009,176.3111,6245814.66,2746105.99,6084187,2790992,2.1,2.1,167.95,206.92,167.08,206.33,-99999,-99999,0,121.02,120.12,nu,WBFS,B,800,Q3,<0.1,Q3,3,Q3,0,-99999,-99999,1,0.45,25,0.765,25,Ristau2013,30.995,1.105,0.58,0.8,4.765,2.73,3.61,1.125,0.545,0.78
2842526,2007-12-27T08:07:03.278999Z,20071227_080703_WDPS,4.71,0.1,Slab,U,0,344,87,-4.30E+01,nlloc,-38.9596,175.724,-40.3382,175.8698,6245814.66,2746105.99,6092451,2753774,2.1,2.1,153.8,195.57,152.93,194.97,-99999,-99999,0,121.02,120.12,nu,WDPS,D,270,Q3,1,Q3,100,Q3,0,-99999,-99999,1,0.3,33,0.51,33,Ristau2013,32.995,5.465,5.245,5.35,9.46,9.875,9.67,5.66,6.1,5.88
2842526,2007-12-27T08:07:03.278999Z,20071227_080703_WPWS,4.71,0.1,Slab,U,0,344,87,-4.30E+01,nlloc,-38.9596,175.724,-39.9439,176.5843,6245814.66,2746105.99,6133991,2816218,2.1,2.1,132.04,179.16,131.16,178.53,-99999,-99999,0,121.02,120.12,nu,WPWS,C,270,Q3,0.4,Q3,20,Q3,0,-99999,-99999,1,0.3,23,0.51,23,Ristau2013,32.995,1.355,2.58,1.87,6.2,6.44,6.32,2.13,2.805,2.44
2842526,2007-12-27T08:07:03.278999Z,20071227_080703_MWZ,4.71,0.1,Slab,U,0,344,87,-4.30E+01,nlloc,-38.9596,175.724,-38.334,177.5278,6245814.66,2746105.99,6308820,2905844,2.1,2.1,171.4,210.4,170.82,209.63,-99999,-99999,0,121.02,120.12,nu,MWZ,B,1000,Q3,-1,Q1,0,Q3,0,-99999,-99999,0,0.22,18,0.374,18,Ristau2013,159.98,10.24,7.64,8.84,18.76,18.92,18.84,7.88,6.9,7.37
2842526,2007-12-27T08:07:03.278999Z,20071227_080703_PXZ,4.71,0.1,Slab,U,0,344,87,-4.30E+01,nlloc,-38.9596,175.724,-40.0306,176.8621,6245814.66,2746105.99,6123363,2839572,2.1,2.1,154.01,195.96,153.14,195.3,-99999,-99999,0,121.02,120.12,nu,PXZ,B,1000,Q3,0.5,Q2,0,Q3,0,-99999,-99999,0,0.18,19,0.306,19,Ristau2013,159.98,22.38,19.92,21.11,38.42,34.88,36.61,8.44,6.04,7.14
2842526,2007-12-27T08:07:03.278999Z,20071227_080703_TSZ,4.71,0.1,Slab,U,0,344,87,-4.30E+01,nlloc,-38.9596,175.724,-40.0586,175.9611,6245814.66,2746105.99,6123223,2762619,2.1,2.1,123.88,173.42,123.01,172.87,-99999,-99999,0,121.02,120.12,nu,TSZ,B,800,Q3,0.4,Q1,0,Q3,0,-99999,-99999,0,0.25,40,0.425,40,Ristau2013,143.27,12.58,12.805,12.69,18.76,20.285,19.51,4.11,4.655,4.37
2843195,2007-12-28T18:03:37.770000Z,20071228_180338_BKZ,4.9,0.1,Slab,U,0,113,86,46,nlloc,-38.7861,176.32,-39.1657,176.4925,6263303.35,2798442.11,6220624,2811820,2.6,2.6,44.77,90.13,43.76,89.19,-99999,-99999,0,77.54,76.44,nu,BKZ,B,1000,Q3,-1,Q2,0,Q1,0,-99999,-99999,0,0.15,53,0.255,53,Ristau2013,83.755,10.26,10.2,10.23,15.795,15.675,15.73,2.58,1.865,2.19
2843195,2007-12-28T18:03:37.770000Z,20071228_180338_KFHS,4.9,0.1,Slab,U,0,113,86,46,nlloc,-38.7861,176.32,-39.4334,176.467,6263303.35,2798442.11,6191022,2808405,2.6,2.6,73.08,106.78,72.14,105.86,-99999,-99999,0,77.54,76.44,nu,KFHS,C,760,Q3,1.25,Q2,10,Q3,0,-99999,-99999,0,0.35,50,0.595,50,Ristau2013,47.995,10.73,10.165,10.44,18.175,17.89,18.03,12.2,12.05,12.12
2843195,2007-12-28T18:03:37.770000Z,20071228_180338_MWDS,4.9,0.1,Slab,U,0,113,86,46,nlloc,-38.7861,176.32,-39.4067,175.7527,6263303.35,2798442.11,6196130,2747046,2.6,2.6,84.61,115.32,83.82,114.29,-99999,-99999,0,77.54,76.44,nu,MWDS,B,1000,Q3,<0.1,Q3,0,Q3,0,-99999,-99999,1,0.2,25,0.34,25,Ristau2013,25.995,2.295,0.885,1.43,5.11,4.685,4.89,2.165,0.94,1.43
2843195,2007-12-28T18:03:37.770000Z,20071228_180338_NAMS,4.9,0.1,Slab,U,0,113,86,46,nlloc,-38.7861,176.32,-39.4884,176.9189,6263303.35,2798442.11,6183307,2847012,2.6,2.6,93.63,121.54,92.56,120.67,-99999,-99999,0,77.54,76.44,nu,NAMS,C,268,Q3,0.4,Q3,20,Q3,0,-99999,-99999,1,0.2,30,0.34,30,Ristau2013,35.995,8.175,8.725,8.45,13.755,14.265,14.01,7.345,7.61,7.48
2843195,2007-12-28T18:03:37.770000Z,20071228_180338_NCDS,4.9,0.1,Slab,U,0,113,86,46,nlloc,-38.7861,176.32,-39.4984,176.8761,6263303.35,2798442.11,6182359,2843283,2.6,2.6,92.59,120.73,91.53,119.85,-99999,-99999,0,77.54,76.44,nu,NCDS,E,162,Q3,1.25,Q2,110,Q3,0,-99999,-99999,0,0.4,30,0.68,30,Ristau2013,63.995,9.885,8.43,9.13,25.05,22.87,23.94,7.895,6.025,6.9
2843195,2007-12-28T18:03:37.770000Z,20071228_180338_NGHS,4.9,0.1,Slab,U,0,113,86,46,nlloc,-38.7861,176.32,-39.4859,176.9149,6263303.35,2798442.11,6183603,2846682,2.6,2.6,93.21,121.25,92.14,120.38,-99999,-99999,0,77.54,76.44,nu,NGHS,B,800,Q3,0.23,Q3,7,Q3,0,-99999,-99999,0,0.2,26,0.34,26,Ristau2013,56.995,8.23,18.295,12.27,16.925,26.545,21.2,5.575,8.225,6.77
2843195,2007-12-28T18:03:37.770000Z,20071228_180338_TUDS,4.9,0.1,Slab,U,0,113,86,46,nlloc,-38.7861,176.32,-38.807,177.1504,6263303.35,2798442.11,6257973,2870415,2.6,2.6,72,106.12,70.91,105.36,-99999,-99999,0,77.54,76.44,nu,TUDS,C,600,Q3,0.1,Q3,7,Q3,0,-99999,-99999,1,0.3,35,0.51,35,Ristau2013,58.995,8.615,17.55,12.3,27.77,37.96,32.47,6.65,12.25,9.03
2843195,2007-12-28T18:03:37.770000Z,20071228_180338_TUHS,4.9,0.1,Slab,U,0,113,86,46,nlloc,-38.7861,176.32,-38.8641,175.2483,6263303.35,2798442.11,6257568,2705168,2.6,2.6,93.24,121.56,92.17,120.32,-99999,-99999,0,77.54,76.44,nu,TUHS,B,1000,Q3,0.6,Q3,0,Q3,0,-99999,-99999,1,0,20,0,20,Ristau2013,55.995,23.23,23.4,23.31,28.24,31.155,29.66,18.325,17.325,17.82
2843195,2007-12-28T18:03:37.770000Z,20071228_180338_WAKS,4.9,0.1,Slab,U,0,113,86,46,nlloc,-38.7861,176.32,-39.7727,176.2517,6263303.35,2798442.11,6154073,2788506,2.6,2.6,109.87,134.58,109.03,133.67,-99999,-99999,0,77.54,76.44,nu,WAKS,C,555,Q3,0.1,Q3,6,Q3,0,-99999,-99999,0,0.25,30,0.425,30,Ristau2013,53.995,17.495,17.335,17.41,23.205,22.36,22.78,12.045,10.03,10.99
2843195,2007-12-28T18:03:37.770000Z,20071228_180338_PXZ,4.9,0.1,Slab,U,0,113,86,46,nlloc,-38.7861,176.32,-40.0306,176.8621,6263303.35,2798442.11,6123363,2839572,2.6,2.6,146.01,165.24,145.01,164.32,-99999,-99999,0,77.54,76.44,nu,PXZ,B,1000,Q3,0.5,Q2,0,Q3,0,-99999,-99999,0,0.15,19,0.255,19,Ristau2013,159.98,20,11.58,15.22,43.02,33.42,37.92,11.5,9.98,10.71
2843195,2007-12-28T18:03:37.770000Z,20071228_180338_MWZ,4.9,0.1,Slab,U,0,113,86,46,nlloc,-38.7861,176.32,-38.334,177.5278,6263303.35,2798442.11,6308820,2905844,2.6,2.6,116.43,140.39,115.42,139.48,-99999,-99999,0,77.54,76.44,nu,MWZ,B,1000,Q3,-1,Q1,0,Q3,0,-99999,-99999,0,0.18,19,0.306,19,Ristau2013,159.98,17.94,19.1,18.51,33.52,37.96,35.67,14.7,15.44,15.07
2843195,2007-12-28T18:03:37.770000Z,20071228_180338_URZ,4.9,0.1,Slab,U,0,113,86,46,nlloc,-38.7861,176.32,-38.2592,177.1109,6263303.35,2798442.11,6318858,2869818,2.6,2.6,90.37,119.2,89.46,118.26,-99999,-99999,0,77.54,76.44,nu,URZ,B,1000,Q3,-1,Q1,0,Q3,0,-99999,-99999,0,0.2,42,0.34,42,Ristau2013,88.355,14.975,15.65,15.31,22.92,24.125,23.51,14.895,15.81,15.35
2843195,2007-12-28T18:03:37.770000Z,20071228_180338_WAZ,4.9,0.1,Slab,U,0,113,86,46,nlloc,-38.7861,176.32,-39.7546,174.9855,6263303.35,2798442.11,6159286,2680188,2.6,2.6,157.46,175.71,156.57,174.71,-99999,-99999,0,77.54,76.44,nu,WAZ,C,690,Q3,0.1,Q3,6,Q3,0,-99999,-99999,0,0.13,33,0.221,33,Ristau2013,124.075,31.095,28.28,29.65,51.83,50.535,51.18,20.7,16.26,18.35
2843195,2007-12-28T18:03:37.770000Z,20071228_180338_KUZ,4.9,0.1,Slab,U,0,113,86,46,nlloc,-38.7861,176.32,-36.7452,175.7209,6263303.35,2798442.11,6491446,2753420,2.6,2.6,232.97,245.15,232,244.09,-99999,-99999,0,77.54,76.44,nu,KUZ,B,1000,Q3,<0.1,Q3,0,Q3,0,-99999,-99999,0,0.16,18,0.272,18,Ristau2013,114.46,29.92,25.78,27.77,49.16,51.78,50.45,29.08,29.28,29.18
2843195,2007-12-28T18:03:37.770000Z,20071228_180338_WEL,4.9,0.1,Slab,U,0,113,86,46,nlloc,-38.7861,176.32,-41.284,174.7682,6263303.35,2798442.11,5989908,2658140,2.6,2.6,307.56,316.96,306.85,316.19,-99999,-99999,0,77.54,76.44,nu,WEL,B,1000,Q3,0.3,Q1,0,Q2,0,-99999,-99999,0,0.25,25,0.425,25,Ristau2013,159.99,29.77,31.29,30.52,46,48.93,47.44,11.78,14.7,13.16
2853545,2008-01-20T18:41:49.607999Z,20080120_184149_DCZ,5.52,0.06,Interface,O,1,54,39,125,nlloc,-45.0877,167.122,-45.4647,167.1535,5552393.07,2047605.92,5510775,2053118,7.18,7.18,41.99,43.1,39.01,40.67,39.7,-20,0,9.69,7.43,hw,DCZ,A,1500,Q3,-1,Q1,0,Q1,0,-99999,-99999,0,0.09,18,0.153,18,Ristau2013&HarvardCMT,159.98,6.52,11.44,8.64,21.68,26.46,23.95,7.22,9.14,8.12
2853545,2008-01-20T18:41:49.607999Z,20080120_184149_JCZ,5.52,0.06,Interface,O,1,54,39,125,nlloc,-45.0877,167.122,-44.0732,168.7855,5552393.07,2047605.92,5673017,2172590,7.18,7.18,173.44,174.03,169.87,170.44,-21.33,172.02,0,9.69,7.43,nu,JCZ,A,1500,Q3,<0.1,Q3,0,Q2,0,-99999,-99999,0,0.17,18,0.289,18,Ristau2013&HarvardCMT,159.98,20.84,25.02,22.83,35.34,43.14,39.05,8.44,11.4,9.81
2853545,2008-01-20T18:41:49.607999Z,20080120_184149_MANS,5.52,0.06,Interface,O,1,54,39,125,nlloc,-45.0877,167.122,-45.5212,167.2781,5552393.07,2047605.92,5505204,2063228,7.18,7.18,49.73,50.69,46.86,48.35,50.15,-15.1,0,9.69,7.43,nu,MANS,A,1500,Q3,-1,Q3,0,Q3,0,-99999,-99999,0,0.12,40,0.204,40,Ristau2013&HarvardCMT,36.995,7.73,8.12,7.92,14.72,14.55,14.63,8.21,6.925,7.54
2853545,2008-01-20T18:41:49.607999Z,20080120_184149_MLZ,5.52,0.06,Interface,O,1,54,39,125,nlloc,-45.0877,167.122,-45.3665,168.1184,5552393.07,2047605.92,5526603,2127761,7.18,7.18,83.96,84.83,80.89,81.98,70.77,49.69,0,9.69,7.43,nu,MLZ,B,1200,Q3,-1,Q1,0,Q1,0,-99999,-99999,0,0.05,38,0.085,38,Ristau2013&HarvardCMT,86.955,11.925,5.78,8.3,27.88,20.81,24.09,7.615,3.955,5.49
2853545,2008-01-20T18:41:49.607999Z,20080120_184149_QTPS,5.52,0.06,Interface,O,1,54,39,125,nlloc,-45.0877,167.122,-45.0322,168.6629,5552393.07,2047605.92,5566104,2168345,7.18,7.18,121.18,121.93,117.78,118.6,62.67,105.74,0,9.69,7.43,nu,QTPS,D,350,Q3,0.95,Q1,90,Q3,0,-99999,-99999,0,0.15,32,0.255,32,Ristau2013&HarvardCMT,67.995,19.445,19.72,19.58,32.69,32.165,32.43,12.22,9.75,10.92
2853545,2008-01-20T18:41:49.607999Z,20080120_184149_RRKS,5.52,0.06,Interface,O,1,54,39,125,nlloc,-45.0877,167.122,-46.1474,167.4725,5552393.07,2047605.92,5436809,2083081,7.18,7.18,120.95,121.3,118.06,118.61,117.15,-39.24,0,9.69,7.43,nu,RRKS,D,270,Q3,0.9,Q2,80,Q3,0,-99999,-99999,0,0.17,36,0.289,36,Ristau2013&HarvardCMT,68.995,19.18,18.68,18.93,34.43,31,32.67,17.53,14.435,15.91
2853545,2008-01-20T18:41:49.607999Z,20080120_184149_TAFS,5.52,0.06,Interface,O,1,54,39,125,nlloc,-45.0877,167.122,-45.4167,167.7191,5552393.07,2047605.92,5519112,2096857,7.18,7.18,59.35,60.26,56.47,57.8,58.66,20.28,0,9.69,7.43,nu,TAFS,D,298,Q3,1.4,Q3,200,Q3,0,-99999,-99999,0,0.08,39,0.136,39,Ristau2013&HarvardCMT,90.995,24.07,24.44,24.25,48.845,48.89,48.87,23,27.68,25.23
2865714,2008-02-15T05:32:27.937000Z,20080215_053225_MSZ,4.17,0.1,Crustal,U,0,60,78,-1.41E+02,nlloc,-44.4476,167.456,-44.6733,167.9264,5625197.82,2069028.2,5602577,2107989,1.1,1.1,44.93,45.82,44.52,45.42,-99999,-99999,0,8.28,7.79,nu,MSZ,A,1500,Q3,-1,Q1,0,Q1,0,-99999,-99999,0,0.22,18,0.374,18,Ristau2013,109.98,3.12,3.36,3.24,8.32,8.74,8.53,2.94,3.3,3.11
