CuspID,Origin_time,Record,Mw,MwUncert,TectClass,Mech,PreferredFaultPlane,Strike,Dip,Rake,Location,HypLat,HypLon,StationLat,StationLon,HypN,HypE,StationN,StationE,LENGTH_km,WIDTH_km,Repi_km,Rhyp_km,Rjb_km,Rrup_km,Rx_km,Ry_km,Rvol_km,HypDepth_km,ZTOR_km,HWFW,SiteCode,SiteClass1170,Vs30,Vs30Uncert,Tsite,TsiteUncert,Z1,Z1Uncertainty,Directivity,Pulse_or,Pulse_T,S_Trigger_Flag,fcButterHP,f_iniLP,fmin,fmax,References,f100.0000SA_GeoMean,f50.0000SA_GeoMean,f33.3333SA_GeoMean,f25.0000SA_GeoMean,f20.0000SA_GeoMean,f13.3333SA_GeoMean,f10.0000SA_GeoMean,f6.6667SA_GeoMean,f5.0000SA_GeoMean,f4.0000SA_GeoMean,f3.3333SA_GeoMean,f2.5000SA_GeoMean,f2.0000SA_GeoMean,f1.3333SA_GeoMean,f1.0000SA_GeoMean,f0.6667SA_GeoMean,f0.5000SA_GeoMean,f0.3333SA_GeoMean,f0.2500SA_GeoMean,f0.2000SA_GeoMean,f0.1333SA_GeoMean,f0.1000SA_GeoMean,PGA_Geomean,PGV_Geomean
2229114,2004-05-12T09:52:57.378999Z,20040512_095257_WAZ,4.54,0.1,Slab,U,0,212,85,-1.25E+02,simulps,-40.6182,175.7817,-39.7546,174.9855,6061623,2745311.52,6159286,2680188,1.7,1.7,117.45,121.34,116.86,120.73,-99999,-99999,0,30.33,29.65,nu,WAZ,C,690,Q3,0.1,Q3,6,Q3,0,-99999,-99999,0,0.13,30,0.221,30,Ristau2013,0.004324602,0.004381052,0.004475763,0.004619625,0.004991951,0.007536686,0.012980757,0.021130762,0.00853629,0.007689962,0.005730621,0.005203791,0.004649731,0.002533773,0.001278995,0.000429533,0.000213842,0.000089531,0.000038494,-99999,-99999,-99999,0.00431,0.001693
2229114,2004-05-12T09:52:57.378999Z,20040512_095257_WBFS,4.54,0.1,Slab,U,0,212,85,-1.25E+02,simulps,-40.6182,175.7817,-40.4009,176.3111,6061623,2745311.52,6084187,2790992,1.7,1.7,50.87,59.36,50.13,58.54,-99999,-99999,0,30.33,29.65,nu,WBFS,B,800,Q3,<0.1,Q3,3,Q3,0,-99999,-99999,0,0.3,30,0.51,30,Ristau2013,0.003854577,0.003949543,0.004151006,0.004700038,0.006444891,0.010305339,0.010404585,0.00849697,0.006409641,0.005361627,0.00603837,0.005718592,0.003948453,0.002427602,0.001398727,0.000733756,-99999,-99999,-99999,-99999,-99999,-99999,0.00383,0.001573
2229114,2004-05-12T09:52:57.378999Z,20040512_095257_WDPS,4.54,0.1,Slab,U,0,212,85,-1.25E+02,simulps,-40.6182,175.7817,-40.3382,175.8698,6061623,2745311.52,6092451,2753774,1.7,1.7,32.01,44.13,31.25,43.29,-99999,-99999,0,30.33,29.65,nu,WDPS,D,270,Q3,1,Q3,100,Q3,0,-99999,-99999,0,0.6,50,1.02,50,Ristau2013,0.007359606,0.007720673,0.007759376,0.009740129,0.01299532,0.020114144,0.012690488,0.023242329,0.021135601,0.009989267,0.006336628,0.004219759,0.003334305,0.002288978,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0.007284,0.002035
2252479,2004-06-23T04:28:29.000000Z,20040623_042829_AICS,4.71,0.1,Crustal,S,0,166,74,34,simulps,-42.824,171.3735,-42.7682,171.6244,5819077.39,2377017.75,5825642,2397425,2.1,2.1,21.39,24.21,20.73,23.37,-99999,-99999,0,10.99,10.05,nu,AICS,D,210,Q3,1,Q3,80,Q3,0,-99999,-99999,0,0.11,40,0.187,40,Ristau2013,0.020726121,0.021708245,0.026835504,0.03711289,0.039155431,0.053076389,0.080568341,0.05031967,0.036645866,0.025882413,0.020901146,0.019190054,0.018041197,0.008038108,0.004502631,0.00196289,0.001255762,0.00042784,0.000224468,0.000145452,-99999,-99999,0.020479,0.00711
2252479,2004-06-23T04:28:29.000000Z,20040623_042829_APPS,4.71,0.1,Crustal,S,0,166,74,34,simulps,-42.824,171.3735,-42.9489,171.5677,5819077.39,2377017.75,5805487,2393135,2.1,2.1,21.06,24.13,20.3,23.46,-99999,-99999,0,10.99,10.05,nu,APPS,C,300,Q2,0.4,Q1,30,Q2,0,-99999,-99999,0,0.3,35,0.51,35,Ristau2013,0.035874342,0.036404075,0.038284331,0.039755687,0.042826249,0.056998554,0.042776979,0.077334142,0.073533746,0.08705649,0.098629967,0.07338826,0.035539501,0.010346616,0.00560445,0.002049947,-99999,-99999,-99999,-99999,-99999,-99999,0.035728,0.015617
2252479,2004-06-23T04:28:29.000000Z,20040623_042829_ARPS,4.71,0.1,Crustal,S,0,166,74,34,simulps,-42.824,171.3735,-42.524,171.4079,5819077.39,2377017.75,5852454,2379193,2.1,2.1,33.48,35.23,32.63,34.28,-99999,-99999,0,10.99,10.05,nu,ARPS,D,333,Q3,1,Q2,120,Q3,0,-99999,-99999,0,0.4,19,0.68,19,Ristau2013,0.012771578,0.013173988,0.013979996,0.015638389,0.020232256,0.029580039,0.028663807,0.029366016,0.025195067,0.013892869,0.013335486,0.014434275,0.011141519,0.006085188,0.003287022,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0.012674,0.004436
2252479,2004-06-23T04:28:29.000000Z,20040623_042829_CSHS,4.71,0.1,Crustal,S,0,166,74,34,simulps,-42.824,171.3735,-43.2265,171.7236,5819077.39,2377017.75,5774861,2406320,2.1,2.1,53.04,54.32,52.26,53.63,-99999,-99999,0,10.99,10.05,nu,CSHS,D,270,Q3,0.7,Q2,70,Q3,0,-99999,-99999,0,0.27,31,0.459,31,Ristau2013,0.004160353,0.004189338,0.004275074,0.004311156,0.004381053,0.006532793,0.005524864,0.007103716,0.015581203,0.014969094,0.017204452,0.008431518,0.006502013,0.003527919,0.002289757,0.001594581,0.000992842,-99999,-99999,-99999,-99999,-99999,0.004147,0.002459
2252479,2004-06-23T04:28:29.000000Z,20040623_042829_FGPS,4.71,0.1,Crustal,S,0,166,74,34,simulps,-42.824,171.3735,-43.4632,170.0198,5819077.39,2377017.75,5745049,2268895,2.1,2.1,130.82,131.51,130.08,130.8,-99999,-99999,0,10.99,10.05,nu,FGPS,D,270,Q3,0.91,Q3,80,Q3,0,-99999,-99999,1,0.45,31,0.765,31,Ristau2013,0.003379156,0.003434979,0.003591346,0.004128925,0.005471324,0.006503607,0.009155422,0.008005293,0.007296936,0.007380363,0.007909874,0.006631382,0.006434293,0.003534933,0.00178363,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0.003361,0.001746
2252479,2004-06-23T04:28:29.000000Z,20040623_042829_FJDS,4.71,0.1,Crustal,S,0,166,74,34,simulps,-42.824,171.3735,-43.3891,170.1842,5819077.39,2377017.75,5753737,2281916,2.1,2.1,115.19,115.92,114.45,115.21,-99999,-99999,0,10.99,10.05,nu,FJDS,D,210,Q3,0.67,Q3,60,Q3,0,-99999,-99999,1,0.4,40,0.68,40,Ristau2013,0.002899951,0.002981058,0.003227003,0.003578494,0.003833402,0.005971618,0.007733082,0.007156749,0.006943569,0.007399841,0.009066689,0.007385496,0.007000999,0.00357543,0.001286654,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0.002871,0.001889
2252479,2004-06-23T04:28:29.000000Z,20040623_042829_GMTS,4.71,0.1,Crustal,S,0,166,74,34,simulps,-42.824,171.3735,-42.4492,171.2104,5819077.39,2377017.75,5860432,2362789,2.1,2.1,43.76,45.1,42.96,44.2,-99999,-99999,0,10.99,10.05,nu,GMTS,D,210,Q3,1,Q1,70,Q3,0,-99999,-99999,0,0.2,40,0.34,40,Ristau2013,0.009181168,0.009402717,0.010175616,0.01041678,0.010437582,0.016137092,0.028731732,0.020503787,0.018408671,0.024434072,0.021272753,0.01562197,0.009831318,0.004865513,0.002587069,0.001355086,0.000734312,-99999,-99999,-99999,-99999,-99999,0.009112,0.003878
2252479,2004-06-23T04:28:29.000000Z,20040623_042829_HAFS,4.71,0.1,Crustal,S,0,166,74,34,simulps,-42.824,171.3735,-43.1489,170.5561,5819077.39,2377017.75,5781366,2311246,2.1,2.1,75.67,76.62,74.96,75.95,-99999,-99999,0,10.99,10.05,nu,HAFS,D,210,Q3,1,Q1,80,Q3,0,-99999,-99999,1,0.45,30,0.765,30,Ristau2013,0.0039319,0.003997314,0.004133522,0.004313432,0.005474412,0.006423026,0.008245224,0.009815462,0.008311321,0.012295416,0.010404974,0.008264662,0.005899463,0.006459436,0.004212082,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0.003907,0.002585
2252479,2004-06-23T04:28:29.000000Z,20040623_042829_HMCS,4.71,0.1,Crustal,S,0,166,74,34,simulps,-42.824,171.3735,-42.7169,170.964,5819077.39,2377017.75,5830234,2343245,2.1,2.1,35.49,37.23,34.76,36.49,-99999,-99999,0,10.99,10.05,nu,HMCS,D,278,Q3,0.76,Q3,60,Q3,0,-99999,-99999,0,0.11,60,0.187,60,Ristau2013,0.022097032,0.023673101,0.02567186,0.034823424,0.041660115,0.053372679,0.080721867,0.060738368,0.035959444,0.01913897,0.016380058,0.011562775,0.012191253,0.008391153,0.004739947,0.003092311,0.001836691,0.000819359,0.000382034,0.00018705,-99999,-99999,0.021903,0.006251
2252479,2004-06-23T04:28:29.000000Z,20040623_042829_IFPS,4.71,0.1,Crustal,S,0,166,74,34,simulps,-42.824,171.3735,-42.7267,171.4728,5819077.39,2377017.75,5830030,2384941,2.1,2.1,13.52,17.52,12.7,16.53,-99999,-99999,0,10.99,10.05,nu,IFPS,D,210,Q3,1.5,Q3,150,Q3,0,-99999,-99999,0,0.2,45,0.34,45,Ristau2013,0.036560333,0.039170648,0.042935058,0.059770786,0.06951445,0.088648269,0.07475547,0.133664699,0.061321026,0.034159556,0.026483622,0.029938331,0.024541499,0.011378394,0.005989009,0.002306535,0.001223505,-99999,-99999,-99999,-99999,-99999,0.036098,0.011635
2252479,2004-06-23T04:28:29.000000Z,20040623_042829_WBCS,4.71,0.1,Crustal,S,0,166,74,34,simulps,-42.824,171.3735,-41.7557,171.5998,5819077.39,2377017.75,5938069,2393545,2.1,2.1,120.24,120.64,119.39,119.75,-99999,-99999,0,10.99,10.05,nu,WBCS,D,300,Q3,1.2,Q2,105,Q3,0,-99999,-99999,0,0.29,31,0.493,31,Ristau2013,0.004570086,0.004659081,0.004999332,0.006328371,0.007664712,0.01576873,0.011346351,0.01138175,0.011523247,0.00985867,0.009265461,0.010239124,0.009291792,0.005024486,0.003965363,0.001217309,0.000411602,-99999,-99999,-99999,-99999,-99999,0.004528,0.002254
2252479,2004-06-23T04:28:29.000000Z,20040623_042829_WVAS,4.71,0.1,Crustal,S,0,166,74,34,simulps,-42.824,171.3735,-43.0716,170.7372,5819077.39,2377017.75,5790373,2325738,2.1,2.1,58.65,59.8,57.94,59.15,-99999,-99999,0,10.99,10.05,nu,WVAS,D,270,Q3,0.6,Q3,60,Q3,0,-99999,-99999,0,0.5,55,0.85,55,Ristau2013,0.010547784,0.011054667,0.011996754,0.013542586,0.015371094,0.019549931,0.036455666,0.028370762,0.02073025,0.02345446,0.017680132,0.010518972,0.006667189,0.003159776,0.002875207,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0.010429,0.00362
2252479,2004-06-23T04:28:29.000000Z,20040623_042829_WVZ,4.71,0.1,Crustal,S,0,166,74,34,simulps,-42.824,171.3735,-43.0744,170.7368,5819077.39,2377017.75,5790059,2325760,2.1,2.1,58.83,59.94,58.11,59.28,-99999,-99999,0,10.99,10.05,nu,WVZ,B,1000,Q3,<0.1,Q3,0,Q3,0,-99999,-99999,0,0.08,55,0.136,55,Ristau2013,0.002634184,0.002761221,0.002928315,0.003668184,0.004684553,0.00569909,0.005984666,0.00381233,0.004657875,0.006432703,0.00562172,0.004991047,0.003342872,0.001580935,0.001027083,0.000247965,0.000146419,0.000070267,0.00003786,0.000028013,-99999,-99999,0.002602,0.001157
2266782,2004-07-18T03:58:05.102000Z,20040718_035806_KAFS,4.85,0.1,Crustal,S,0,63,88,11,simulps,-38.0252,176.4948,-38.0835,176.7093,6347112.73,2816919.93,6339886,2835463,2.4,2.4,19.87,22.24,19.01,21.35,-99999,-99999,21,9.89,8.68,nu,KAFS,D,220,Q2,1.25,Q1,80,Q3,0,-99999,-99999,0,0.1,48,0.17,48,Ristau2013,0.02269271,0.023248228,0.025748999,0.032305613,0.044467281,0.048482696,0.065287055,0.120267557,0.053582913,0.046256708,0.059355319,0.0275734,0.025087711,0.027828309,0.025866349,0.005756583,0.002924278,0.001201037,0.00047853,0.000324977,-99999,-99999,0.02254,0.01043
2266782,2004-07-18T03:58:05.102000Z,20040718_035806_ROPS,4.85,0.1,Crustal,S,0,63,88,11,simulps,-38.0252,176.4948,-38.1362,176.2545,6347112.73,2816919.93,6335595,2795386,2.4,2.4,24.39,26.46,23.66,25.52,-99999,-99999,25,9.89,8.68,nu,ROPS,D,210,Q3,0.8,Q3,60,Q3,0,-99999,-99999,0,0.75,55,1.275,55,Ristau2013,0.016519173,0.017059173,0.019053309,0.022445821,0.023061899,0.038099642,0.056704424,0.041723869,0.035322398,0.036639696,0.022110171,0.011666955,0.012936674,0.003699789,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0.016331,0.005579
2266782,2004-07-18T03:58:05.102000Z,20040718_035806_TBCS,4.85,0.1,Crustal,S,0,63,88,11,simulps,-38.0252,176.4948,-37.7027,176.1567,6347112.73,2816919.93,6383982,2788518,2.4,2.4,46.55,47.59,45.84,46.8,-99999,-99999,22,9.89,8.68,nu,TBCS,D,230,Q3,1.4,Q3,120,Q3,0,-99999,-99999,1,0.4,35,0.68,35,Ristau2013,0.00551837,0.005564791,0.00568191,0.005807042,0.006068111,0.008470879,0.010490804,0.017932748,0.010557296,0.018033414,0.018898885,0.014462171,0.00922479,0.010847071,0.003232134,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0.005495,0.003953
2266243,2004-07-18T04:22:22.003000Z,20040718_042222_KAFS,5.43,0.06,Crustal,S,0,240,88,-3.20E+01,simulps,-38.037,176.5042,-38.0835,176.7093,6345768.46,2817687.34,6339886,2835463,4.8,4.8,18.69,20.46,16.99,18.84,-99999,-99999,18,8.2,6,nu,KAFS,D,220,Q2,1.25,Q1,80,Q3,0,-99999,-99999,0,0.08,40,0.136,40,Ristau2013&HarvardCMT,0.057324378,0.058403531,0.065216286,0.069776927,0.091076874,0.154973479,0.193732487,0.187162231,0.121197199,0.103427182,0.150984023,0.073119819,0.073473963,0.044604976,0.035795295,0.029417422,0.020286239,0.00732932,0.002863928,0.001789626,-99999,-99999,0.056832,0.028864
2266243,2004-07-18T04:22:22.003000Z,20040718_042222_MMCS,5.43,0.06,Crustal,S,0,240,88,-3.20E+01,simulps,-38.037,176.5042,-37.8159,175.7698,6345768.46,2817687.34,6372563,2754032,4.8,4.8,68.95,69.56,67.23,67.79,-99999,-99999,25,8.2,6,nu,MMCS,D,210,Q3,>2,Q3,2000,Q3,0,-99999,-99999,0,0.1,24,0.17,24,Ristau2013&HarvardCMT,0.00505543,0.005098429,0.005180318,0.005342548,0.005399526,0.006617574,0.010837364,0.014300162,0.013168658,0.013073818,0.012771163,0.011762282,0.008384606,0.009593728,0.008626789,0.003908268,0.002986193,0.001466296,0.00103343,0.000617526,-99999,-99999,0.005039,0.004462
2266243,2004-07-18T04:22:22.003000Z,20040718_042222_OPCS,5.43,0.06,Crustal,S,0,240,88,-3.20E+01,simulps,-38.037,176.5042,-38.0141,177.2892,6345768.46,2817687.34,6345314,2886654,4.8,4.8,68.81,69.45,66.99,67.72,-99999,-99999,32,8.2,6,nu,OPCS,E,210,Q3,1,Q3,75,Q3,0,-99999,-99999,0,0.16,30,0.272,30,Ristau2013&HarvardCMT,0.004780783,0.004818949,0.004905156,0.005146916,0.005393885,0.005795772,0.006073731,0.011472186,0.008359386,0.009603289,0.012287487,0.0151772,0.011227549,0.005883584,0.005419682,0.003535391,0.003965958,0.00155058,-99999,-99999,-99999,-99999,0.004764,0.004367
2266243,2004-07-18T04:22:22.003000Z,20040718_042222_ROPS,5.43,0.06,Crustal,S,0,240,88,-3.20E+01,simulps,-38.037,176.5042,-38.1362,176.2545,6345768.46,2817687.34,6335595,2795386,4.8,4.8,24.48,25.94,22.66,23.85,-99999,-99999,23,8.2,6,nu,ROPS,D,210,Q3,0.8,Q3,60,Q3,0,-99999,-99999,0,0.07,44,0.119,44,Ristau2013&HarvardCMT,0.025046748,0.025767705,0.028222013,0.037703397,0.042221541,0.049113175,0.090410579,0.046321478,0.049023239,0.070659037,0.044735764,0.033897919,0.023504693,0.008962776,0.005560075,0.003087625,0.002293813,0.001360004,0.000971121,0.000712121,0.000379629,-99999,0.024876,0.009465
2266243,2004-07-18T04:22:22.003000Z,20040718_042222_RUAS,5.43,0.06,Crustal,S,0,240,88,-3.20E+01,simulps,-38.037,176.5042,-38.1476,177.0083,6345768.46,2817687.34,6331649,2861353,4.8,4.8,45.8,46.63,44.06,44.94,-99999,-99999,24,8.2,6,nu,RUAS,C,270,Q3,0.5,Q3,40,Q3,0,-99999,-99999,0,0.1,26,0.17,26,Ristau2013&HarvardCMT,0.002802132,0.002815508,0.002840876,0.002889125,0.002914418,0.003372223,0.004450759,0.005550208,0.005434051,0.005744899,0.006172912,0.005587393,0.005774702,0.00809342,0.006139874,0.007578971,0.006068535,0.00276227,0.001091672,0.000622951,-99999,-99999,0.002797,0.005826
2266243,2004-07-18T04:22:22.003000Z,20040718_042222_TBCS,5.43,0.06,Crustal,S,0,240,88,-3.20E+01,simulps,-38.037,176.5042,-37.7027,176.1567,6345768.46,2817687.34,6383982,2788518,4.8,4.8,48.09,48.77,46.77,47.39,-99999,-99999,23,8.2,6,nu,TBCS,D,230,Q3,1.4,Q3,120,Q3,0,-99999,-99999,0,0.1,30,0.17,30,Ristau2013&HarvardCMT,0.011019608,0.011122516,0.011394779,0.012014851,0.012262993,0.016316371,0.022882206,0.037016259,0.02166372,0.020913844,0.020630584,0.019023901,0.026709881,0.024137551,0.014648707,0.012916459,0.005944822,0.003431193,0.00165755,0.000836649,-99999,-99999,0.010992,0.009843
2266243,2004-07-18T04:22:22.003000Z,20040718_042222_URZ,5.43,0.06,Crustal,S,0,240,88,-3.20E+01,simulps,-38.037,176.5042,-38.2592,177.1109,6345768.46,2817687.34,6318858,2869818,4.8,4.8,58.53,59.25,56.86,57.6,-99999,-99999,22,8.2,6,nu,URZ,B,1000,Q3,-1,Q1,0,Q3,0,-99999,-99999,0,0.07,35,0.119,35,Ristau2013&HarvardCMT,0.001759855,0.001909452,0.00245434,0.002951529,0.005486532,0.004525893,0.003486922,0.001969915,0.001934143,0.001709598,0.002632578,0.002289872,0.001927413,0.001376936,0.001072367,0.000604862,0.000678175,0.000460077,0.000257385,0.000257946,0.000170019,-99999,0.001728,0.00121
2266243,2004-07-18T04:22:22.003000Z,20040718_042222_WKHS,5.43,0.06,Crustal,S,0,240,88,-3.20E+01,simulps,-38.037,176.5042,-37.9615,176.9855,6345768.46,2817687.34,6352382,2860270,4.8,4.8,43,43.87,41.18,42.22,-99999,-99999,39,8.2,6,nu,WKHS,D,210,Q3,0.71,Q2,100,Q3,0,-99999,-99999,0,0.07,50,0.119,50,Ristau2013&HarvardCMT,0.012074245,0.012191403,0.012661771,0.013301804,0.012811063,0.017048041,0.01752738,0.023534742,0.014804817,0.018964968,0.023327277,0.029634853,0.026723954,0.015620136,0.009967933,0.005036591,0.002536844,0.000877803,0.000640712,0.000452759,0.000202072,-99999,0.012045,0.008636
2437783,2004-07-18T06:40:15.067000Z,20040718_064015_KAFS,4.92,0.1,Crustal,N,0,66,64,-5.70E+01,nlloc,-37.9926,176.547,-38.0835,176.7093,6350544.17,2821639.3,6339886,2835463,2.7,2.7,17.44,19.36,16.51,18.45,-99999,-99999,18,8.34,7.31,nu,KAFS,D,220,Q2,1.25,Q1,80,Q3,0,-99999,-99999,0,0.11,40,0.187,40,Ristau2013,0.036046493,0.036358077,0.037629017,0.045151091,0.04897251,0.070859145,0.070214652,0.085542407,0.061542942,0.084772497,0.075448805,0.044484653,0.041077515,0.04761186,0.063159174,0.019463062,0.00901526,0.002587354,0.001510195,0.001005274,-99999,-99999,0.035955,0.027256
2437783,2004-07-18T06:40:15.067000Z,20040718_064015_OPCS,4.92,0.1,Crustal,N,0,66,64,-5.70E+01,nlloc,-37.9926,176.547,-38.0141,177.2892,6350544.17,2821639.3,6345314,2886654,2.7,2.7,65.08,65.76,63.98,64.63,-99999,-99999,31,8.34,7.31,nu,OPCS,E,210,Q3,1,Q3,75,Q3,0,-99999,-99999,0,0.2,20,0.34,20,Ristau2013,0.00333541,0.003364817,0.003416364,0.003493503,0.00365261,0.004149479,0.00581218,0.01273278,0.00525069,0.006196602,0.008236767,0.008837463,0.005746555,0.003543864,0.003007148,0.00131919,0.000847555,-99999,-99999,-99999,-99999,-99999,0.003326,0.002081
2437783,2004-07-18T06:40:15.067000Z,20040718_064015_ROPS,4.92,0.1,Crustal,N,0,66,64,-5.70E+01,nlloc,-37.9926,176.547,-38.1362,176.2545,6350544.17,2821639.3,6335595,2795386,2.7,2.7,30.18,31.42,28.95,30.3,-99999,-99999,30,8.34,7.31,nu,ROPS,D,210,Q3,0.8,Q3,60,Q3,0,-99999,-99999,0,0.15,26,0.255,26,Ristau2013,0.006591593,0.006743507,0.007032596,0.008478108,0.011730612,0.013758595,0.019132237,0.014221391,0.01238265,0.010087985,0.006884275,0.007719631,0.007006257,0.002564033,0.00144154,0.000983434,0.000606173,0.000330988,-99999,-99999,-99999,-99999,0.00652,0.001918
2437783,2004-07-18T06:40:15.067000Z,20040718_064015_TBCS,4.92,0.1,Crustal,N,0,66,64,-5.70E+01,nlloc,-37.9926,176.547,-37.7027,176.1567,6350544.17,2821639.3,6383982,2788518,2.7,2.7,47.05,47.8,46.14,46.88,-99999,-99999,22,8.34,7.31,nu,TBCS,D,230,Q3,1.4,Q3,120,Q3,0,-99999,-99999,0,0.15,30,0.255,30,Ristau2013,0.005079766,0.005124925,0.005215717,0.005463329,0.005445714,0.006653223,0.008671974,0.015337714,0.012920224,0.014629664,0.008530875,0.010668235,0.009281811,0.008363477,0.006140027,0.004805378,0.002008393,0.000797545,-99999,-99999,-99999,-99999,0.005068,0.003857
2437783,2004-07-18T06:40:15.067000Z,20040718_064015_WKHS,4.92,0.1,Crustal,N,0,66,64,-5.70E+01,nlloc,-37.9926,176.547,-37.9615,176.9855,6350544.17,2821639.3,6352382,2860270,2.7,2.7,38.59,39.57,37.46,38.38,-99999,-99999,35,8.34,7.31,nu,WKHS,D,210,Q3,0.71,Q2,100,Q3,0,-99999,-99999,0,0.55,45,0.935,45,Ristau2013,0.009373953,0.009500748,0.009495313,0.010296209,0.011744098,0.013475102,0.019197941,0.029843823,0.012175133,0.010320871,0.014682051,0.020769678,0.021631603,0.015186573,0.005475652,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0.009353,0.005414
2266910,2004-07-19T06:09:51.767000Z,20040719_060952_DSZ,4.41,0.1,Crustal,R,0,17,51,96,simulps,-41.729,172.4797,-41.745,171.8046,5941862.39,2466702.63,5939515,2410609,1.5,1.5,56.04,59.15,55.51,58.63,-99999,-99999,0,17.96,17.44,nu,DSZ,C,450,Q3,0.33,Q2,40,Q2,0,-99999,-99999,0,0.18,35,0.306,35,Ristau2013,0.001501832,0.001519811,0.001622288,0.001844755,0.002448973,0.003162595,0.003737308,0.003816613,0.00466445,0.004284784,0.00301469,0.002317458,0.001735225,0.000499609,0.000309558,0.000129655,0.000064966,0.00002938,-99999,-99999,-99999,-99999,0.001492,0.000561
2266910,2004-07-19T06:09:51.767000Z,20040719_060952_INGS,4.41,0.1,Crustal,R,0,17,51,96,simulps,-41.729,172.4797,-41.8571,171.9525,5941862.39,2466702.63,5927223,2423020,1.5,1.5,45.96,49.47,45.38,48.92,-99999,-99999,0,17.96,17.44,nu,INGS,C,270,Q3,0.33,Q2,40,Q3,0,-99999,-99999,0,0.22,43,0.374,43,Ristau2013,0.003854307,0.003937022,0.00423415,0.005089412,0.006012121,0.006813355,0.009614639,0.010627166,0.013088196,0.009139228,0.008537399,0.005264779,0.003681279,0.002179093,0.001267983,0.000480702,0.000213345,-99999,-99999,-99999,-99999,-99999,0.003831,0.001385
2266910,2004-07-19T06:09:51.767000Z,20040719_060952_KARS,4.41,0.1,Crustal,R,0,17,51,96,simulps,-41.729,172.4797,-41.2494,172.1165,5941862.39,2466702.63,5994874,2435929,1.5,1.5,61.31,63.88,60.67,63.24,-99999,-99999,0,17.96,17.44,nu,KARS,D,210,Q3,0.87,Q2,70,Q3,0,-99999,-99999,0,0.6,35,1.02,35,Ristau2013,0.003379009,0.003430125,0.003603661,0.003724357,0.004325306,0.006982911,0.010049981,0.008466783,0.006612692,0.006793898,0.006721953,0.007937071,0.005970675,0.001771732,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0.003363,0.001622
2266910,2004-07-19T06:09:51.767000Z,20040719_060952_KLDS,4.41,0.1,Crustal,R,0,17,51,96,simulps,-41.729,172.4797,-41.6731,172.875,5941862.39,2466702.63,5948197,2499578,1.5,1.5,33.4,38.23,32.84,37.71,-99999,-99999,0,17.96,17.44,nu,KLDS,D,330,Q3,>2,Q3,420,Q3,0,-99999,-99999,0,0.35,55,0.595,55,Ristau2013,0.013254951,0.014224833,0.01684066,0.033494184,0.029115485,0.033406364,0.023082195,0.025044112,0.017438825,0.012164529,0.009792175,0.004407333,0.002724891,0.001881373,0.001245393,0.000555501,-99999,-99999,-99999,-99999,-99999,-99999,0.012978,0.002607
2266910,2004-07-19T06:09:51.767000Z,20040719_060952_MCAS,4.41,0.1,Crustal,R,0,17,51,96,simulps,-41.729,172.4797,-41.7999,172.328,5941862.39,2466702.63,5933893,2454147,1.5,1.5,14.85,23.45,14.21,22.94,-99999,-99999,0,17.96,17.44,nu,MCAS,D,501,Q3,1.6,Q3,200,Q3,0,-99999,-99999,0,0.3,55,0.51,55,Ristau2013,0.086688694,0.089786802,0.092551707,0.094035691,0.117440921,0.171727524,0.19689106,0.261778809,0.183447326,0.133745249,0.099565362,0.070682203,0.049683716,0.018804878,0.011031138,0.004026563,-99999,-99999,-99999,-99999,-99999,-99999,0.085565,0.021662
2266910,2004-07-19T06:09:51.767000Z,20040719_060952_RDCS,4.41,0.1,Crustal,R,0,17,51,96,simulps,-41.729,172.4797,-42.1197,171.8644,5941862.39,2466702.63,5897965,2416092,1.5,1.5,66.92,69.41,66.25,68.77,-99999,-99999,0,17.96,17.44,nu,RDCS,C,270,Q3,0.22,Q2,20,Q3,0,-99999,-99999,0,0.7,54,1.19,54,Ristau2013,0.005685055,0.00587809,0.00592287,0.006479206,0.007805666,0.014339452,0.011782767,0.01543035,0.017461478,0.01148645,0.008055857,0.004742568,0.002315112,0.000832484,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0.005606,0.001559
2266910,2004-07-19T06:09:51.767000Z,20040719_060952_SNZO,4.41,0.1,Crustal,R,0,17,51,96,simulps,-41.729,172.4797,-41.3087,174.7042,5941862.39,2466702.63,5987272,2652730,1.5,1.5,191.01,192.34,190.44,191.77,-99999,-99999,0,17.96,17.44,nu,SNZO,B,1000,Q3,-1,Q3,0,Q3,0,-99999,-99999,0,0.5,22,0.85,22,Ristau2013,0.000140624,0.000143791,0.000149673,0.000165065,0.000266718,0.000272281,0.000278565,0.000374504,0.000317182,0.000352343,0.00035601,0.000291141,0.000220517,0.000143201,0.000087966,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0.000141,0.000087
