CuspID,Origin_time,Record,Mw,MwUncert,TectClass,Mech,PreferredFaultPlane,Strike,Dip,Rake,Location,HypLat,HypLon,StationLat,StationLon,HypN,HypE,StationN,StationE,LENGTH_km,WIDTH_km,Repi_km,Rhyp_km,Rjb_km,Rrup_km,Rx_km,Ry_km,Rvol_km,HypDepth_km,ZTOR_km,HWFW,SiteCode,SiteClass1170,Vs30,Vs30Uncert,Tsite,TsiteUncert,Z1,Z1Uncertainty,Directivity,Pulse_or,Pulse_T,S_Trigger_Flag,fcButterHP,f_iniLP,fmin,fmax,References,f100.0000SA_LHC,f50.0000SA_LHC,f33.3333SA_LHC,f25.0000SA_LHC,f20.0000SA_LHC,f13.3333SA_LHC,f10.0000SA_LHC,f6.6667SA_LHC,f5.0000SA_LHC,f4.0000SA_LHC,f3.3333SA_LHC,f2.5000SA_LHC,f2.0000SA_LHC,f1.3333SA_LHC,f1.0000SA_LHC,f0.6667SA_LHC,f0.5000SA_LHC,f0.3333SA_LHC,f0.2500SA_LHC,f0.2000SA_LHC,f0.1333SA_LHC,f0.1000SA_LHC,PGA_LHC,PGV_LHC
3631380,2011-12-23T02:18:02.148000Z,20111223_021803_PARS,5.85,0.06,Crustal,O,1,57,51,123,nlloc,-43.5208,172.763,-43.5679,172.7507,5742934.42,2490851.34,5737698,2489873,7.73,7.73,5.33,12.55,7.54,9.29,9.06,-6.93,0,11.21,1.17,nu,PARS,B,760,Q3,0.8,Q2,0,Q3,0,-99999,-99999,0,0,41,0,41,Ristau_etal_2013&Ristau2013&HarvardCMT,0.245426655,0.246132016,0.247713404,0.257872072,0.361225983,0.393150327,0.447284436,0.606901307,0.56749518,0.543473601,0.752735576,0.637883205,0.495649129,0.476351792,0.251930138,0.110177976,0.068453229,0.026825209,0.017959921,0.014956799,0.00589527,0.003115912,0.24476,0.19408
3631380,2011-12-23T02:18:02.148000Z,20111223_021803_GODS,5.85,0.06,Crustal,O,1,57,51,123,nlloc,-43.5208,172.763,-43.5783,172.7704,5742934.42,2490851.34,5736547.85,2491465.96,7.73,7.73,6.42,13.05,8.33,10.24,10.89,-6.22,0,11.21,1.17,nu,GODS,B,760,Q3,1.15,Q2,0,Q3,0,-99999,-99999,0,0,51,0,51,Ristau_etal_2013&Ristau2013&HarvardCMT,0.194827799,0.195354408,0.195336327,0.194806165,0.205276158,0.268792968,0.289420764,0.408910417,0.29229243,0.456844305,0.585024729,0.394095206,0.383376398,0.336343478,0.2789662,0.090928835,0.051534734,0.023293003,0.014315267,0.008454506,0.003632578,0.00208821,0.19473,0.14698
3631380,2011-12-23T02:18:02.148000Z,20111223_021803_D15C,5.85,0.06,Crustal,O,1,57,51,123,nlloc,-43.5208,172.763,-43.5847,172.7256,5742934.42,2490851.34,5735828,2487850,7.73,7.73,7.72,13.98,9.96,11.37,9.55,-9.61,0,11.21,1.17,nu,MTPS,B,1000,Q3,-1,Q2,3,Q3,0,-99999,-99999,0,0,51,0,51,Ristau_etal_2013&Ristau2013&HarvardCMT,0.241077926,0.242805169,0.257607661,0.275642828,0.372553029,0.368080265,0.402239145,0.53657166,0.391229161,0.595674348,0.73749521,0.620042967,0.673718461,0.196810052,0.178802085,0.096877263,0.046336051,0.020396786,0.019842366,0.015334778,0.006433254,0.003359434,0.240469,0.19183
3631380,2011-12-23T02:18:02.148000Z,20111223_021803_HVSC,5.85,0.06,Crustal,O,1,57,51,123,nlloc,-43.5208,172.763,-43.5798,172.7094,5742934.42,2490851.34,5736366,2486542,7.73,7.73,7.85,13.71,9.93,11.14,8.36,-10.45,0,11.21,1.17,nu,HVSC,C,348,Q1,0.27,Q1,19,Q1,0,-99999,-99999,0,0.07,45,0.119,45,Ristau_etal_2013&Ristau2013&HarvardCMT,0.670987905,0.700974691,0.749513443,0.757340938,0.837180212,0.891747937,0.959490385,1.90645744,1.567741955,1.274541511,1.702650856,1.399480497,1.23830828,0.324342916,0.148502217,0.062869832,0.032594759,0.013532682,0.016199877,0.012526502,0.005200458,-99999,0.666045,0.33301
3631380,2011-12-23T02:18:02.148000Z,20111223_021803_SHLC,5.85,0.06,Crustal,O,1,57,51,123,nlloc,-43.5208,172.763,-43.5053,172.6634,5742934.42,2490851.34,5744624,2482791,7.73,7.73,8.21,13.91,7.11,7.22,-0.61,-9.1,0,11.21,1.17,nu,SHLC,D,201,Q1,>2,Q3,680,Q3,1,160,1.6,0,0.06,25,0.102,25,Ristau_etal_2013&Ristau2013&HarvardCMT,0.285538083,0.286959049,0.289434634,0.302912107,0.354650082,0.477546928,0.323827486,0.435594129,0.694710896,0.779755852,0.933563097,0.662748619,0.516054876,0.418433616,0.561260198,0.303562233,0.180491738,0.071546404,0.051275258,0.033716007,0.010143502,-99999,0.285148,0.33042
3631380,2011-12-23T02:18:02.148000Z,20111223_021803_CCCC,5.85,0.06,Crustal,O,1,57,51,123,nlloc,-43.5208,172.763,-43.5381,172.6474,5742934.42,2490851.34,5740980,2481515,7.73,7.73,9.51,14.72,10.14,10.37,1.75,-12.16,0,11.21,1.17,nu,CCCC,D,182,Q1,2.4,Q2,530,Q3,0,-99999,-99999,0,0.07,21,0.119,21,Ristau_etal_2013&Ristau2013&HarvardCMT,0.195434374,0.195500666,0.195656838,0.196228567,0.207122989,0.207547145,0.207385845,0.279053734,0.271619616,0.44627889,0.462569742,0.5348899,0.650415633,0.315380239,0.521080426,0.122434064,0.101686951,0.066550142,0.043685147,0.023665362,0.009151329,-99999,0.195413,0.31602
3631380,2011-12-23T02:18:02.148000Z,20111223_021803_LCQC,5.85,0.06,Crustal,O,1,57,51,123,nlloc,-43.5208,172.763,-43.6086,172.7297,5742934.42,2490851.34,5733167,2488234,7.73,7.73,10.12,15.1,12.37,13.43,11.96,-10.78,0,11.21,1.17,nu,LCQC,C,600,Q3,0.13,Q3,10,Q3,0,-99999,-99999,0,0.19,18,0.323,18,Ristau_etal_2013&Ristau2013&HarvardCMT,0.273460431,0.273845152,0.274480116,0.27541966,0.276005719,0.305067106,0.323028849,0.352591566,0.554977056,0.410026032,0.496911639,0.489375161,0.587432817,0.665946186,0.506191034,0.179822383,0.099538674,0.029708924,-99999,-99999,-99999,-99999,0.273231,0.34889
3631380,2011-12-23T02:18:02.148000Z,20111223_021803_LPOC,5.85,0.06,Crustal,O,1,57,51,123,nlloc,-43.5208,172.763,-43.6084,172.7148,5742934.42,2490851.34,5733185,2487034,7.73,7.73,10.48,15.34,12.73,13.69,11.3,-11.77,0,11.21,1.17,nu,LPOC,D,210,Q3,1.2,Q3,100,Q3,0,-99999,-99999,0,0.3,18,0.51,18,Ristau_etal_2013&Ristau2013&HarvardCMT,0.30617902,0.30901084,0.314347152,0.324043428,0.349992385,0.470290876,0.649142168,0.67603514,0.915582495,0.620113044,0.752094672,0.741578799,0.804441285,0.382331233,0.33592334,0.243122028,-99999,-99999,-99999,-99999,-99999,-99999,0.305433,0.28733
3631380,2011-12-23T02:18:02.148000Z,20111223_021803_CHHC,5.85,0.06,Crustal,O,1,57,51,123,nlloc,-43.5208,172.763,-43.5359,172.6275,5742934.42,2490851.34,5741213,2479905,7.73,7.73,11.05,15.77,11.36,11.46,0.68,-13.38,0,11.21,1.17,nu,CHHC,D,196,Q1,>2,Q3,510,Q3,0,-99999,-99999,0,0.07,25,0.119,25,Ristau_etal_2013&Ristau2013&HarvardCMT,0.255915688,0.260773644,0.27225017,0.311813019,0.324780551,0.325132962,0.307785991,0.395045271,0.515196787,1.00824871,1.066287192,0.650955681,0.665484385,0.435071601,0.377004974,0.128679001,0.101664362,0.066563702,0.041911339,0.022307728,0.006869523,-99999,0.25476,0.29518
3631380,2011-12-23T02:18:02.148000Z,20111223_021803_LPCC,5.85,0.06,Crustal,O,1,57,51,123,nlloc,-43.5208,172.763,-43.6078,172.7248,5742934.42,2490851.34,5733252,2487792,7.73,7.73,10.16,15.13,12.43,13.44,11.65,-11.1,0,11.21,1.17,nu,LPCC,B,760,Q3,0.15,Q2,5,Q3,0,-99999,-99999,0,0.2,25,0.34,25,Ristau_etal_2013&Ristau2013&HarvardCMT,0.479469543,0.485631913,0.499943357,0.550586866,0.631520733,0.673291954,1.173551821,1.340661167,1.131794623,0.995531597,0.818357496,0.628654836,0.613040387,0.263994667,0.143952196,0.062392938,0.023967027,-99999,-99999,-99999,-99999,-99999,0.475933,0.21951
3631380,2011-12-23T02:18:02.148000Z,20111223_021803_CBGS,5.85,0.06,Crustal,O,1,57,51,123,nlloc,-43.5208,172.763,-43.5293,172.6199,5742934.42,2490851.34,5741941,2479284,7.73,7.73,11.58,16.15,11.49,11.57,-0.27,-13.5,0,11.21,1.17,nu,CBGS,D,197,Q1,>2,Q3,540,Q3,0,-99999,-99999,0,0.06,41,0.102,41,Ristau_etal_2013&Ristau2013&HarvardCMT,0.239141553,0.239922168,0.240586349,0.253450644,0.251503417,0.265831344,0.250698806,0.315345774,0.382874474,0.486488185,0.415881956,0.448135432,0.460206194,0.473450492,0.468693391,0.185389837,0.095530488,0.062703821,0.040305648,0.021965437,0.007223406,-99999,0.23894,0.30385
3631380,2011-12-23T02:18:02.148000Z,20111223_021803_CMHS,5.85,0.06,Crustal,O,1,57,51,123,nlloc,-43.5208,172.763,-43.5656,172.6242,5742934.42,2490851.34,5737913,2479650,7.73,7.73,12.25,16.64,13.37,13.79,3.31,-15.39,0,11.21,1.17,nu,CMHS,D,213,Q1,0.71,Q1,45,Q1,1,110,1.1,0,0.05,55,0.085,55,Ristau_etal_2013&Ristau2013&HarvardCMT,0.193907821,0.195931853,0.199845289,0.204310263,0.206742995,0.260229367,0.308411418,0.555794772,0.59642277,0.443784611,0.325438875,0.394716968,0.301077362,0.468672014,0.529256746,0.106584149,0.060954369,0.019691558,0.013749224,0.011462015,0.004460977,0.002383707,0.193812,0.19399
3631380,2011-12-23T02:18:02.148000Z,20111223_021803_PPHS,5.85,0.06,Crustal,O,1,57,51,123,nlloc,-43.5208,172.763,-43.4928,172.6069,5742934.42,2490851.34,5745992,2478217,7.73,7.73,12.97,17.18,11.01,11.11,-4.25,-12.19,0,11.21,1.17,nu,PPHS,E,180,Q1,5.9,Q2,670,Q3,1,180,1.1,0,0.06,39,0.102,39,Ristau_etal_2013&Ristau2013&HarvardCMT,0.138253777,0.138340401,0.138372825,0.140202301,0.139717527,0.14475448,0.173616903,0.23796673,0.308346675,0.344262222,0.329782938,0.502681539,0.282958354,0.539317513,0.398207855,0.197936484,0.056671989,0.038352414,0.034970774,0.02077897,0.008833094,-99999,0.138196,0.20201
3631380,2011-12-23T02:18:02.148000Z,20111223_021803_CRLZ,5.85,0.06,Crustal,O,1,57,51,123,nlloc,-43.5208,172.763,-43.5747,172.6232,5742934.42,2490851.34,5736893,2479623,7.73,7.73,12.76,17.01,14.01,14.54,4.15,-15.97,0,11.21,1.17,nu,CRLZ,B,1000,Q2,0.9,Q1,0,Q1,0,-99999,-99999,0,0,55,0,55,Ristau_etal_2013&Ristau2013&HarvardCMT,0.080197294,0.081255645,0.086145377,0.10324514,0.113446275,0.132135587,0.131407282,0.249947307,0.207504852,0.24497781,0.177463409,0.171658882,0.1198752,0.154096651,0.155304612,0.035196664,0.025716412,0.010050733,0.011238103,0.008339992,0.00324169,0.001656559,0.080112,0.09177
3631380,2011-12-23T02:18:02.148000Z,20111223_021803_STKS,5.85,0.06,Crustal,O,1,57,51,123,nlloc,-43.5208,172.763,-43.6065,172.6449,5742934.42,2490851.34,5733374,2481344,7.73,7.73,13.47,17.75,15.24,16.14,8.04,-16.44,0,11.21,1.17,nu,STKS,B,1000,Q3,0.3,Q2,0,Q3,0,-99999,-99999,0,0.03,50,0.051,50,Ristau_etal_2013&Ristau2013&HarvardCMT,0.105230594,0.107622915,0.116707459,0.15830116,0.1882473,0.260294564,0.231462091,0.254243791,0.405080646,0.222966495,0.22885311,0.237712483,0.208757627,0.143069835,0.132915732,0.036233807,0.017986993,0.011220848,0.011438259,0.007872466,0.003688748,0.001789637,0.104648,0.08306
3631380,2011-12-23T02:18:02.148000Z,20111223_021803_SMTC,5.85,0.06,Crustal,O,1,57,51,123,nlloc,-43.5208,172.763,-43.4675,172.6139,5742934.42,2490851.34,5748807,2478766,7.73,7.73,13.41,17.51,10.32,10.41,-6.31,-10.2,0,11.21,1.17,nu,SMTC,D,219,Q1,6.3,Q2,720,Q3,1,160,1.3,0,0.06,21,0.102,21,Ristau_etal_2013&Ristau2013&HarvardCMT,0.160224522,0.161214809,0.163111116,0.166879668,0.175948219,0.19216534,0.236631931,0.269816221,0.199658506,0.240517252,0.237819796,0.309888402,0.293319393,0.386800354,0.210755709,0.146038366,0.053591513,0.037137034,0.037707212,0.02143087,0.009247288,-99999,0.159959,0.20812
3631380,2011-12-23T02:18:02.148000Z,20111223_021803_HHSS,5.85,0.06,Crustal,O,1,57,51,123,nlloc,-43.5208,172.763,-43.5575,172.5928,5742934.42,2490851.34,5738803,2477110,7.73,7.73,14.31,18.22,15.02,15.13,1.18,-17.04,0,11.21,1.17,nu,HHSS,D,210,Q3,0.9,Q3,280,Q3,0,-99999,-99999,0,0.04,40,0.068,40,Ristau_etal_2013&Ristau2013&HarvardCMT,0.142999997,0.143481968,0.149057899,0.143264819,0.145643116,0.165175265,0.172410691,0.181033712,0.302572909,0.290466962,0.402222866,0.480388497,0.475722132,0.269543776,0.26189443,0.093477052,0.067709992,0.028867764,0.019328914,0.014320787,0.004909348,0.002488854,0.142905,0.13588
3631380,2011-12-23T02:18:02.148000Z,20111223_021803_RHSC,5.85,0.06,Crustal,O,1,57,51,123,nlloc,-43.5208,172.763,-43.5362,172.5644,5742934.42,2490851.34,5741161,2474804,7.73,7.73,16.1,19.67,15.79,15.87,-2.05,-17.69,0,11.21,1.17,nu,RHSC,D,286,Q1,5.2,Q2,440,Q3,1,149,0.91,0,0.08,20,0.136,20,Ristau_etal_2013&Ristau2013&HarvardCMT,0.155674107,0.156336022,0.157915348,0.160585392,0.163379168,0.200336184,0.280581106,0.435450575,0.457158082,0.485551971,0.611759767,0.460588708,0.228351096,0.376614361,0.23607859,0.096781171,0.037449829,0.0246709,0.02897398,0.022977794,-99999,-99999,0.155525,0.16846
3631380,2011-12-23T02:18:02.148000Z,20111223_021803_HALS,5.85,0.06,Crustal,O,1,57,51,123,nlloc,-43.5208,172.763,-43.5909,172.5695,5742934.42,2490851.34,5735085,2475247,7.73,7.73,17.43,20.76,18.59,18.91,3.28,-20.62,0,11.21,1.17,nu,HALS,E,210,Q3,0.7,Q2,100,Q3,0,-99999,-99999,0,0.04,40,0.068,40,Ristau_etal_2013&Ristau2013&HarvardCMT,0.178522917,0.178644967,0.179050837,0.182902276,0.182478399,0.208596118,0.212350531,0.317676839,0.306433645,0.553625142,0.444686644,0.445337819,0.616115621,0.425871571,0.415200524,0.123806524,0.058206687,0.016523302,0.012693703,0.007985571,0.003496902,0.002071504,0.178502,0.23859
3631380,2011-12-23T02:18:02.148000Z,20111223_021803_D14C,5.85,0.06,Crustal,O,1,57,51,123,nlloc,-43.5208,172.763,-43.6325,172.6247,5742934.42,2490851.34,5730473,2479767,7.73,7.73,16.69,20.35,18.52,19.31,9.61,-19.34,0,11.21,1.17,nu,D14C,B,1000,Q3,-1,Q1,0,Q3,0,-99999,-99999,0,0,25,0,25,Ristau_etal_2013&Ristau2013&HarvardCMT,0.118387115,0.122723195,0.131932736,0.158734574,0.243470345,0.257429835,0.333066226,0.386009535,0.209791726,0.19882433,0.187403022,0.191323247,0.280782632,0.120553128,0.1002367,0.051155782,0.023602206,0.011174555,0.00711756,0.005695128,0.002688357,0.001272747,0.11738,0.091
3631380,2011-12-23T02:18:02.148000Z,20111223_021803_CACS,5.85,0.06,Crustal,O,1,57,51,123,nlloc,-43.5208,172.763,-43.4832,172.53,5742934.42,2490851.34,5747034,2471991,7.73,7.73,19.25,22.34,17.07,17.16,-8.51,-16.85,0,11.21,1.17,nu,CACS,D,435,Q1,6.3,Q2,610,Q3,0,-99999,-99999,0,0.06,50,0.102,50,Ristau_etal_2013&Ristau2013&HarvardCMT,0.097305537,0.098417394,0.101177488,0.104390522,0.118971372,0.134436918,0.187091602,0.236829295,0.198250888,0.171048551,0.108760843,0.148236754,0.164396245,0.203539331,0.108513187,0.079054556,0.03797701,0.017954494,0.018689822,0.013367141,0.009827299,-99999,0.096901,0.09294
3631380,2011-12-23T02:18:02.148000Z,20111223_021803_MQZ,5.85,0.06,Crustal,O,1,57,51,123,nlloc,-43.5208,172.763,-43.7061,172.6538,5742934.42,2490851.34,5722311,2482149,7.73,7.73,22.4,25.06,24.62,25.12,17.75,-21.79,0,11.21,1.17,nu,MQZ,B,1000,Q3,0.1,Q2,0,Q3,0,-99999,-99999,0,0,19,0,19,Ristau_etal_2013&Ristau2013&HarvardCMT,0.127850114,0.128028241,0.130802554,0.133761432,0.135048779,0.193584398,0.267047545,0.2295831,0.238254516,0.204350828,0.154447258,0.125149182,0.103715247,0.037416691,0.043829885,0.020581903,0.010624951,0.002712655,0.001993752,0.001513996,0.00127309,0.000719771,0.128155,0.03129
3631380,2011-12-23T02:18:02.148000Z,20111223_021803_TPLC,5.85,0.06,Crustal,O,1,57,51,123,nlloc,-43.5208,172.763,-43.55,172.472,5742934.42,2490851.34,5739582,2467341,7.73,7.73,23.68,26.28,23.25,23.34,-4.79,-24.8,0,11.21,1.17,nu,TPLC,D,210,Q3,>2,Q3,440,Q3,0,-99999,-99999,0,0.05,56,0.085,56,Ristau_etal_2013&Ristau2013&HarvardCMT,0.112192592,0.112773631,0.114690147,0.120596602,0.113636449,0.132670265,0.19422385,0.167015955,0.199270376,0.244503859,0.145693928,0.299654112,0.180776148,0.135621982,0.075857222,0.044188464,0.016086428,0.009166637,0.014074642,0.012723786,0.006334323,0.002403863,0.112069,0.09602
3631380,2011-12-23T02:18:02.148000Z,20111223_021803_LINC,5.85,0.06,Crustal,O,1,57,51,123,nlloc,-43.5208,172.763,-43.6232,172.468,5742934.42,2490851.34,5731450,2467073,7.73,7.73,26.35,28.69,27.42,27.55,1.88,-29.46,0,11.21,1.17,nu,LINC,D,210,Q3,>2,Q3,330,Q3,0,-99999,-99999,0,0.1,25,0.17,25,Ristau_etal_2013&Ristau2013&HarvardCMT,0.089668942,0.090206042,0.09160491,0.095117058,0.113257029,0.113013834,0.130165309,0.122535771,0.159086555,0.1532861,0.199215949,0.273392745,0.298619363,0.168516646,0.076494987,0.062292935,0.026652254,0.01207825,0.014740129,0.010435051,-99999,-99999,0.089531,0.07894
3631380,2011-12-23T02:18:02.148000Z,20111223_021803_SWNC,5.85,0.06,Crustal,O,1,57,51,123,nlloc,-43.5208,172.763,-43.3694,172.4954,5742934.42,2490851.34,5759654,2469111,7.73,7.73,27.39,29.65,23.09,23.16,-20.66,-12.39,0,11.21,1.17,fw,SWNC,D,270,Q3,>2,Q3,410,Q3,0,-99999,-99999,0,0.08,58,0.136,58,Ristau_etal_2013&Ristau2013&HarvardCMT,0.159601025,0.163449408,0.162552931,0.183423411,0.198071757,0.245866077,0.298832292,0.414917294,0.622418646,0.51851086,0.367304904,0.243914754,0.153540478,0.135733455,0.034900971,0.028290475,0.013726831,0.01425943,0.014778582,0.015805666,-99999,-99999,0.159083,0.08506
3631380,2011-12-23T02:18:02.148000Z,20111223_021803_ASHS,5.85,0.06,Crustal,O,1,57,51,123,nlloc,-43.5208,172.763,-43.2744,172.5959,5742934.42,2490851.34,5770255,2477212,7.73,7.73,30.54,32.55,25.14,25.18,-25.14,0.18,0,11.21,1.17,fw,ASHS,D,270,Q3,>2,Q3,650,Q3,0,-99999,-99999,0,0.07,41,0.119,41,Ristau_etal_2013&Ristau2013&HarvardCMT,0.085519947,0.087634647,0.089621717,0.093623194,0.094274488,0.133988969,0.167528941,0.329133319,0.264643205,0.179875507,0.138342628,0.209047748,0.227742171,0.092722886,0.03839306,0.017005008,0.020759925,0.014430152,0.021031749,0.012235499,0.003622137,-99999,0.085107,0.06297
3631380,2011-12-23T02:18:02.148000Z,20111223_021803_EYRS,5.85,0.06,Crustal,O,1,57,51,123,nlloc,-43.5208,172.763,-43.4214,172.3554,5742934.42,2490851.34,5753805,2457816,7.73,7.73,34.7,36.58,31.72,31.83,-21.91,-25.05,0,11.21,1.17,nu,EYRS,D,270,Q3,>2,Q3,490,Q3,0,-99999,-99999,0,0.08,21,0.136,21,Ristau_etal_2013&Ristau2013&HarvardCMT,0.043477809,0.043933156,0.044690722,0.045825938,0.051465123,0.070107824,0.08293691,0.126273246,0.135692969,0.116025325,0.121633319,0.085447038,0.080885576,0.032141211,0.03124042,0.019037693,0.00982792,0.006863851,0.010342871,0.01093699,-99999,-99999,0.043191,0.03632
3631380,2011-12-23T02:18:02.148000Z,20111223_021803_CSTC,5.85,0.06,Crustal,O,1,57,51,123,nlloc,-43.5208,172.763,-43.3123,172.3813,5742934.42,2490851.34,5765940,2459823,7.73,7.73,38.57,40.26,34.27,34.35,-31,-16.75,0,11.21,1.17,fw,CSTC,D,425,Q3,>2,Q3,330,Q3,0,-99999,-99999,0,0.09,41,0.153,41,Ristau_etal_2013&Ristau2013&HarvardCMT,0.034454143,0.034845975,0.037827635,0.03852893,0.04858615,0.048541329,0.073357338,0.117275375,0.100404471,0.120583617,0.101006613,0.059080234,0.075635371,0.054014461,0.035696109,0.019323474,0.010655529,0.013059633,0.010018576,0.007449635,-99999,-99999,0.034281,0.03099
3631380,2011-12-23T02:18:02.148000Z,20111223_021803_SLRC,5.85,0.06,Crustal,O,1,57,51,123,nlloc,-43.5208,172.763,-43.6751,172.3175,5742934.42,2490851.34,5725590,2454975,7.73,7.73,39.77,41.41,40.73,40.82,0.2,-42.8,0,11.21,1.17,nu,SLRC,D,210,Q3,>2,Q3,360,Q3,0,-99999,-99999,0,0.09,21,0.153,21,Ristau_etal_2013&Ristau2013&HarvardCMT,0.061216171,0.061767756,0.062741912,0.064427114,0.068507698,0.094210248,0.148994231,0.149773505,0.147351661,0.216065504,0.198932992,0.182751671,0.100860036,0.111819963,0.043071848,0.018376526,0.008752026,0.005566127,0.008032508,0.007035459,-99999,-99999,0.061081,0.04448
3631380,2011-12-23T02:18:02.148000Z,20111223_021803_AMBC,5.85,0.06,Crustal,O,1,57,51,123,nlloc,-43.5208,172.763,-43.1547,172.7309,5742934.42,2490851.34,5783601,2488122,7.73,7.73,40.79,42.28,33.75,33.74,-30.39,16.6,0,11.21,1.17,fw,AMBC,D,270,Q3,>2,Q3,300,Q3,0,-99999,-99999,0,0.08,31,0.136,31,Ristau_etal_2013&Ristau2013&HarvardCMT,0.034542213,0.034865385,0.03550744,0.036929837,0.041108196,0.068230705,0.070158638,0.085104754,0.085400615,0.069584254,0.062293535,0.069037685,0.084461686,0.033629574,0.022801167,0.019917768,0.019794093,0.008579554,0.00924195,0.006154042,-99999,-99999,0.034393,0.03609
3631380,2011-12-23T02:18:02.148000Z,20111223_021803_DSLC,5.85,0.06,Crustal,O,1,57,51,123,nlloc,-43.5208,172.763,-43.6675,172.1979,5742934.42,2490851.34,5726352,2445323,7.73,7.73,48.34,49.75,48.71,48.83,-5.69,-50.48,0,11.21,1.17,nu,DSLC,D,270,Q3,>2,Q3,440,Q3,0,-99999,-99999,0,0.08,25,0.136,25,Ristau_etal_2013&Ristau2013&HarvardCMT,0.054089538,0.054588348,0.055399407,0.055910668,0.059334867,0.088699602,0.130266688,0.125327708,0.166350997,0.124344033,0.113762563,0.118633339,0.055233841,0.03180875,0.023936906,0.012443715,0.006730398,0.005501647,0.008073302,0.006680101,-99999,-99999,0.053955,0.03591
3631380,2011-12-23T02:18:02.148000Z,20111223_021803_DFHS,5.85,0.06,Crustal,O,1,57,51,123,nlloc,-43.5208,172.763,-43.4897,172.1022,5742934.42,2490851.34,5746029,2437388,7.73,7.73,53.41,54.76,51.59,51.75,-26.52,-46.41,0,11.21,1.17,nu,DFHS,D,270,Q3,0.9,Q3,400,Q3,0,-99999,-99999,0,0.1,25,0.17,25,Ristau_etal_2013&Ristau2013&HarvardCMT,0.028639292,0.028691315,0.028753403,0.029321645,0.031834275,0.044643898,0.064081394,0.072555039,0.094172612,0.079212931,0.083118229,0.0858428,0.068220056,0.043793094,0.029674382,0.014791714,0.006531135,0.004650044,0.004042011,0.003305328,-99999,-99999,0.028634,0.01911
3631380,2011-12-23T02:18:02.148000Z,20111223_021803_OXZ,5.85,0.06,Crustal,O,1,57,51,123,nlloc,-43.5208,172.763,-43.3259,172.0383,5742934.42,2490851.34,5764160,2432059,7.73,7.73,62.41,63.57,59.18,59.29,-44.62,-41.01,0,11.21,1.17,nu,OXZ,B,1000,Q3,0.9,Q1,0,Q3,0,-99999,-99999,0,0.05,19,0.085,19,Ristau_etal_2013&Ristau2013&HarvardCMT,0.03150667,0.031596269,0.032297612,0.033486817,0.036970939,0.055832306,0.06237081,0.08400036,0.058831255,0.066189181,0.100911337,0.088907611,0.061622337,0.042915262,0.059733005,0.012789827,0.006932862,0.003079366,0.002539621,0.001503744,0.001130557,0.000483349,0.03157,0.02472
3631380,2011-12-23T02:18:02.148000Z,20111223_021803_SCAC,5.85,0.06,Crustal,O,1,57,51,123,nlloc,-43.5208,172.763,-42.9386,172.9216,5742934.42,2490851.34,5807641,2503612,7.73,7.73,66,66.92,58.6,58.57,-42.12,42.68,0,11.21,1.17,nu,SCAC,D,270,Q3,0.9,Q2,70,Q3,0,-99999,-99999,0,0.08,34,0.136,34,Ristau_etal_2013&Ristau2013&HarvardCMT,0.089247761,0.089469978,0.090642344,0.091385201,0.09189856,0.098247202,0.119982907,0.129001285,0.154914174,0.221560035,0.287383209,0.238521937,0.186050392,0.225319934,0.113831936,0.028553806,0.01433325,0.008134545,0.004280126,0.00266868,-99999,-99999,0.089123,0.08134
3631380,2011-12-23T02:18:02.148000Z,20111223_021803_SPRS,5.85,0.06,Crustal,O,1,57,51,123,nlloc,-43.5208,172.763,-43.3368,171.9301,5742934.42,2490851.34,5762847,2423253,7.73,7.73,70.3,71.42,67.32,67.5,-48.32,-49.11,0,11.21,1.17,nu,SPRS,D,270,Q3,0.8,Q2,60,Q3,0,-99999,-99999,0,0.07,36,0.119,36,Ristau_etal_2013&Ristau2013&HarvardCMT,0.042667651,0.042863585,0.043264725,0.043888965,0.044616133,0.047336902,0.058096993,0.07241184,0.072656876,0.092532464,0.087438862,0.079053023,0.087079289,0.093635429,0.056855213,0.018330911,0.007051147,0.004739633,0.003758709,0.002032202,0.000894814,-99999,0.04263,0.03066
3631380,2011-12-23T02:18:02.148000Z,20111223_021803_WCSS,5.85,0.06,Crustal,O,1,57,51,123,nlloc,-43.5208,172.763,-43.4577,171.8635,5742934.42,2490851.34,5749341,2418034,7.73,7.73,72.91,74,70.87,71.07,-39.83,-60.84,0,11.21,1.17,nu,WCSS,D,270,Q3,1,Q3,90,Q3,0,-99999,-99999,0,0.04,41,0.068,41,Ristau_etal_2013&Ristau2013&HarvardCMT,0.057418696,0.057494161,0.057788086,0.057992615,0.057630489,0.058642705,0.068023025,0.099257413,0.105547832,0.11464512,0.097037788,0.167205081,0.302626228,0.09785522,0.06836586,0.027679751,0.010072942,0.00543273,0.002935673,0.001698072,0.000891784,0.000631178,0.05738,0.04435
