SEGMENT,lat,lon,NORTHING,EASTING,DEPTH,SLIP,STRIKE,DIP,RAKE,WIDTH,LENGTH,RUPTURE TIME
1,-43.51,172.74,7272.38818,8931.08203,8640.53906,0,54,65,118.459,1000,1000,2.721
1,-43.51,172.74,7860.17334,9740.09961,8640.53906,0,54,65,118.459,1000,1000,2.854
1,-43.51,172.74,8447.95898,10549.1172,8640.53906,0,54,65,118.459,1000,1000,2.997
1,-43.51,172.74,9035.74414,11358.1328,8640.53906,0,54,65,118.459,1000,1000,3.151
1,-43.51,172.74,-2474.08057,-3764.78125,9546.8457,0,54,65,118.459,1000,1000,2.95
1,-43.51,172.74,-1886.29541,-2955.76416,9546.8457,0,54,65,118.459,1000,1000,2.79
1,-43.51,172.74,-1298.51013,-2146.74707,9546.8457,0,54,65,118.459,1000,1000,2.64
1,-43.51,172.74,-710.724854,-1337.73022,9546.8457,0,54,65,118.459,1000,1000,2.501
1,-43.51,172.74,-122.939697,-528.713135,9546.8457,0,54,65,118.459,1000,1000,2.376
1,-43.51,172.74,464.845459,280.303955,9546.8457,0.04,54,65,118.459,1000,1000,2.267
1,-43.51,172.74,1052.63086,1089.3208,9546.8457,0.16,54,65,118.459,1000,1000,2.177
1,-43.51,172.74,1640.41602,1898.33789,9546.8457,0.42,54,65,118.459,1000,1000,2.108
1,-43.51,172.74,2228.20117,2707.35498,9546.8457,0.74,54,65,118.459,1000,1000,2.061
1,-43.51,172.74,2815.98633,3516.37207,9546.8457,0.91,54,65,118.459,1000,1000,2.039
1,-43.51,172.74,3403.77148,4325.38916,9546.8457,0.76,54,65,118.459,1000,1000,2.042
1,-43.51,172.74,3991.55664,5134.40625,9546.8457,0.44,54,65,118.459,1000,1000,2.07
1,-43.51,172.74,4579.34229,5943.42285,9546.8457,0.18,54,65,118.459,1000,1000,2.123
1,-43.51,172.74,5167.12744,6752.44043,9546.8457,0.05,54,65,118.459,1000,1000,2.198
1,-43.51,172.74,5754.9126,7561.45703,9546.8457,0,54,65,118.459,1000,1000,2.293
1,-43.51,172.74,6342.69775,8370.47461,9546.8457,0,54,65,118.459,1000,1000,2.406
1,-43.51,172.74,6930.48291,9179.49121,9546.8457,0,54,65,118.459,1000,1000,2.535
1,-43.51,172.74,7518.26807,9988.50781,9546.8457,0,54,65,118.459,1000,1000,2.676
1,-43.51,172.74,8106.05322,10797.5254,9546.8457,0,54,65,118.459,1000,1000,2.829
1,-43.51,172.74,8693.83789,11606.542,9546.8457,0,54,65,118.459,1000,1000,2.992
1,-43.51,172.74,-2815.98584,-3516.37256,10453.1543,0,54,65,118.459,1000,1000,2.798
1,-43.51,172.74,-2228.20068,-2707.35547,10453.1543,0,54,65,118.459,1000,1000,2.629
1,-43.51,172.74,-1640.41541,-1898.33838,10453.1543,0,54,65,118.459,1000,1000,2.468
1,-43.51,172.74,-1052.63013,-1089.32153,10453.1543,0,54,65,118.459,1000,1000,2.32
1,-43.51,172.74,-464.844971,-280.304443,10453.1543,0,54,65,118.459,1000,1000,2.184
1,-43.51,172.74,122.940186,528.712646,10453.1543,0.04,54,65,118.459,1000,1000,2.065
1,-43.51,172.74,710.725586,1337.72949,10453.1543,0.14,54,65,118.459,1000,1000,1.966
1,-43.51,172.74,1298.51074,2146.74658,10453.1543,0.36,54,65,118.459,1000,1000,1.888
1,-43.51,172.74,1886.2959,2955.76367,10453.1543,0.64,54,65,118.459,1000,1000,1.836
1,-43.51,172.74,2474.08105,3764.78076,10453.1543,0.78,54,65,118.459,1000,1000,1.811
1,-43.51,172.74,3061.86621,4573.79785,10453.1543,0.66,54,65,118.459,1000,1000,1.815
1,-43.51,172.74,3649.65137,5382.81494,10453.1543,0.38,54,65,118.459,1000,1000,1.847
1,-43.51,172.74,4237.43701,6191.83154,10453.1543,0.15,54,65,118.459,1000,1000,1.905
1,-43.51,172.74,4825.22217,7000.84912,10453.1543,0.04,54,65,118.459,1000,1000,1.989
1,-43.51,172.74,5413.00732,7809.86572,10453.1543,0,54,65,118.459,1000,1000,2.093
1,-43.51,172.74,6000.79248,8618.88281,10453.1543,0,54,65,118.459,1000,1000,2.217
1,-43.51,172.74,6588.57764,9427.90039,10453.1543,0,54,65,118.459,1000,1000,2.356
1,-43.51,172.74,7176.36279,10236.916,10453.1543,0,54,65,118.459,1000,1000,2.507
1,-43.51,172.74,7764.14795,11045.9336,10453.1543,0,54,65,118.459,1000,1000,2.67
1,-43.51,172.74,8351.93359,11854.9512,10453.1543,0,54,65,118.459,1000,1000,2.842
1,-43.51,172.74,-3157.89136,-3267.96362,11359.4619,0,54,65,118.459,1000,1000,2.657
1,-43.51,172.74,-2570.1062,-2458.94653,11359.4619,0,54,65,118.459,1000,1000,2.477
1,-43.51,172.74,-1982.32092,-1649.92944,11359.4619,0,54,65,118.459,1000,1000,2.307
1,-43.51,172.74,-1394.53564,-840.912598,11359.4619,0,54,65,118.459,1000,1000,2.147
1,-43.51,172.74,-806.750488,-31.8955078,11359.4619,0,54,65,118.459,1000,1000,2
1,-43.51,172.74,-218.965332,777.121582,11359.4619,0.03,54,65,118.459,1000,1000,1.869
1,-43.51,172.74,368.820068,1586.13843,11359.4619,0.11,54,65,118.459,1000,1000,1.758
1,-43.51,172.74,956.605225,2395.15552,11359.4619,0.28,54,65,118.459,1000,1000,1.672
1,-43.51,172.74,1544.39038,3204.17261,11359.4619,0.5,54,65,118.459,1000,1000,1.612
1,-43.51,172.74,2132.17554,4013.1897,11359.4619,0.61,54,65,118.459,1000,1000,1.584
1,-43.51,172.74,2719.96069,4822.20703,11359.4619,0.51,54,65,118.459,1000,1000,1.588
1,-43.51,172.74,3307.74585,5631.22363,11359.4619,0.3,54,65,118.459,1000,1000,1.624
1,-43.51,172.74,3895.53149,6440.24023,11359.4619,0.12,54,65,118.459,1000,1000,1.691
1,-43.51,172.74,4483.31641,7249.25781,11359.4619,0.03,54,65,118.459,1000,1000,1.784
1,-43.51,172.74,5071.10156,8058.27441,11359.4619,0,54,65,118.459,1000,1000,1.9
1,-43.51,172.74,5658.88672,8867.29199,11359.4619,0,54,65,118.459,1000,1000,2.035
1,-43.51,172.74,6246.67188,9676.30859,11359.4619,0,54,65,118.459,1000,1000,2.186
1,-43.51,172.74,6834.45703,10485.3252,11359.4619,0,54,65,118.459,1000,1000,2.349
1,-43.51,172.74,7422.24219,11294.3428,11359.4619,0,54,65,118.459,1000,1000,2.521
1,-43.51,172.74,8010.02734,12103.3594,11359.4619,0,54,65,118.459,1000,1000,2.703
1,-43.51,172.74,-3499.79688,-3019.55493,12265.7695,0,54,65,118.459,1000,1000,2.528
1,-43.51,172.74,-2912.01172,-2210.53784,12265.7695,0,54,65,118.459,1000,1000,2.339
1,-43.51,172.74,-2324.22656,-1401.52075,12265.7695,0,54,65,118.459,1000,1000,2.157
1,-43.51,172.74,-1736.44116,-592.503906,12265.7695,0,54,65,118.459,1000,1000,1.985
1,-43.51,172.74,-1148.65601,216.513184,12265.7695,0,54,65,118.459,1000,1000,1.825
1,-43.51,172.74,-560.87085,1025.53027,12265.7695,0.02,54,65,118.459,1000,1000,1.681
1,-43.51,172.74,26.9145508,1834.54712,12265.7695,0.08,54,65,118.459,1000,1000,1.557
1,-43.51,172.74,614.699707,2643.56421,12265.7695,0.2,54,65,118.459,1000,1000,1.458
1,-43.51,172.74,1202.48486,3452.5813,12265.7695,0.35,54,65,118.459,1000,1000,1.39
1,-43.51,172.74,1790.27002,4261.59863,12265.7695,0.43,54,65,118.459,1000,1000,1.357
1,-43.51,172.74,2378.05518,5070.61523,12265.7695,0.36,54,65,118.459,1000,1000,1.361
1,-43.51,172.74,2965.84033,5879.63281,12265.7695,0.21,54,65,118.459,1000,1000,1.404
1,-43.51,172.74,3553.62598,6688.64941,12265.7695,0.08,54,65,118.459,1000,1000,1.48
1,-43.51,172.74,4141.41113,7497.66699,12265.7695,0.02,54,65,118.459,1000,1000,1.586
1,-43.51,172.74,4729.19629,8306.68359,12265.7695,0,54,65,118.459,1000,1000,1.715
