segment,lon (deg),lat (deg),depth (m),slip (m),strike (deg),dip (deg),rake (deg),rupture time (s),length (m),width (m)
1,175.85,-40.62,25854.8125,0.0,213,56,247.363,6.284,2000,2000
1,175.85,-40.62,27512.8867,0.0,213,56,247.363,5.721,2000,2000
1,175.85,-40.62,27512.8867,0.0,213,56,247.363,5.115,2000,2000
1,175.85,-40.62,27512.8867,0.0,213,56,247.363,4.51,2000,2000
1,175.85,-40.62,27512.8867,0.0,213,56,247.363,3.906,2000,2000
1,175.85,-40.62,27512.8867,0.0,213,56,247.363,3.304,2000,2000
1,175.85,-40.62,27512.8867,0.0,213,56,247.363,2.704,2000,2000
1,175.85,-40.62,27512.8867,0.0,213,56,247.363,2.109,2000,2000
1,175.85,-40.62,27512.8867,0.0,213,56,247.363,1.526,2000,2000
1,175.85,-40.62,27512.8867,0.0,213,56,247.363,0.98,2000,2000
1,175.85,-40.62,27512.8867,0.0,213,56,247.363,0.632,2000,2000
1,175.85,-40.62,27512.8867,0.0,213,56,247.363,0.885,2000,2000
1,175.85,-40.62,27512.8867,0.0,213,56,247.363,1.414,2000,2000
1,175.85,-40.62,27512.8867,0.0,213,56,247.363,1.994,2000,2000
1,175.85,-40.62,27512.8867,0.0,213,56,247.363,2.587,2000,2000
1,175.85,-40.62,27512.8867,0.0,213,56,247.363,3.186,2000,2000
1,175.85,-40.62,27512.8867,0.0,213,56,247.363,3.788,2000,2000
1,175.85,-40.62,27512.8867,0.0,213,56,247.363,4.392,2000,2000
1,175.85,-40.62,27512.8867,0.0,213,56,247.363,4.997,2000,2000
1,175.85,-40.62,27512.8867,0.0,213,56,247.363,5.602,2000,2000
1,175.85,-40.62,27512.8867,0.0,213,56,247.363,6.208,2000,2000
1,175.85,-40.62,29170.9609,0.0,213,56,247.363,5.704,2000,2000
1,175.85,-40.62,29170.9609,0.0,213,56,247.363,5.096,2000,2000
1,175.85,-40.62,29170.9609,0.0,213,56,247.363,4.489,2000,2000
1,175.85,-40.62,29170.9609,0.0,213,56,247.363,3.881,2000,2000
1,175.85,-40.62,29170.9609,0.0,213,56,247.363,3.274,2000,2000
1,175.85,-40.62,29170.9609,0.0,213,56,247.363,2.667,2000,2000
1,175.85,-40.62,29170.9609,0.0,213,56,247.363,2.06,2000,2000
1,175.85,-40.62,29170.9609,0.0,213,56,247.363,1.455,2000,2000
1,175.85,-40.62,29170.9609,0.0,213,56,247.363,0.855,2000,2000
1,175.85,-40.62,29170.9609,0.06,213,56,247.363,0.334,2000,2000
1,175.85,-40.62,29170.9609,0.06,213,56,247.363,0.74,2000,2000
1,175.85,-40.62,29170.9609,0.0,213,56,247.363,1.337,2000,2000
1,175.85,-40.62,29170.9609,0.0,213,56,247.363,1.942,2000,2000
1,175.85,-40.62,29170.9609,0.0,213,56,247.363,2.548,2000,2000
1,175.85,-40.62,29170.9609,0.0,213,56,247.363,3.155,2000,2000
1,175.85,-40.62,29170.9609,0.0,213,56,247.363,3.762,2000,2000
1,175.85,-40.62,29170.9609,0.0,213,56,247.363,4.37,2000,2000
1,175.85,-40.62,29170.9609,0.0,213,56,247.363,4.977,2000,2000
1,175.85,-40.62,29170.9609,0.0,213,56,247.363,5.585,2000,2000
1,175.85,-40.62,29170.9609,0.0,213,56,247.363,6.193,2000,2000
1,175.85,-40.62,30829.0371,0.0,213,56,247.363,5.754,2000,2000
1,175.85,-40.62,30829.0371,0.0,213,56,247.363,5.152,2000,2000
1,175.85,-40.62,30829.0371,0.0,213,56,247.363,4.552,2000,2000
1,175.85,-40.62,30829.0371,0.0,213,56,247.363,3.955,2000,2000
1,175.85,-40.62,30829.0371,0.0,213,56,247.363,3.362,2000,2000
1,175.85,-40.62,30829.0371,0.0,213,56,247.363,2.775,2000,2000
1,175.85,-40.62,30829.0371,0.0,213,56,247.363,2.202,2000,2000
1,175.85,-40.62,30829.0371,0.0,213,56,247.363,1.655,2000,2000
1,175.85,-40.62,30829.0371,0.18,213,56,247.363,1.182,2000,2000
1,175.85,-40.62,30829.0371,0.49,213,56,247.363,0.933,2000,2000
1,175.85,-40.62,30829.0371,0.47,213,56,247.363,1.108,2000,2000
1,175.85,-40.62,30829.0371,0.16,213,56,247.363,1.554,2000,2000
1,175.85,-40.62,30829.0371,0.0,213,56,247.363,2.092,2000,2000
1,175.85,-40.62,30829.0371,0.0,213,56,247.363,2.662,2000,2000
1,175.85,-40.62,30829.0371,0.0,213,56,247.363,3.246,2000,2000
1,175.85,-40.62,30829.0371,0.0,213,56,247.363,3.839,2000,2000
1,175.85,-40.62,30829.0371,0.0,213,56,247.363,4.435,2000,2000
1,175.85,-40.62,30829.0371,0.0,213,56,247.363,5.035,2000,2000
1,175.85,-40.62,30829.0371,0.0,213,56,247.363,5.636,2000,2000
1,175.85,-40.62,30829.0371,0.0,213,56,247.363,6.238,2000,2000
1,175.85,-40.62,32487.1133,0.0,213,56,247.363,5.868,2000,2000
1,175.85,-40.62,32487.1133,0.0,213,56,247.363,5.28,2000,2000
1,175.85,-40.62,32487.1133,0.0,213,56,247.363,4.697,2000,2000
1,175.85,-40.62,32487.1133,0.0,213,56,247.363,4.122,2000,2000
1,175.85,-40.62,32487.1133,0.0,213,56,247.363,3.558,2000,2000
1,175.85,-40.62,32487.1133,0.0,213,56,247.363,3.013,2000,2000
1,175.85,-40.62,32487.1133,0.0,213,56,247.363,2.498,2000,2000
1,175.85,-40.62,32487.1133,0.08,213,56,247.363,2.041,2000,2000
1,175.85,-40.62,32487.1133,0.63,213,56,247.363,1.692,2000,2000
1,175.85,-40.62,32487.1133,1.69,213,56,247.363,1.539,2000,2000
1,175.85,-40.62,32487.1133,1.61,213,56,247.363,1.644,2000,2000
1,175.85,-40.62,32487.1133,0.55,213,56,247.363,1.962,2000,2000
1,175.85,-40.62,32487.1133,0.07,213,56,247.363,2.403,2000,2000
1,175.85,-40.62,32487.1133,0.0,213,56,247.363,2.909,2000,2000
1,175.85,-40.62,32487.1133,0.0,213,56,247.363,3.45,2000,2000
1,175.85,-40.62,32487.1133,0.0,213,56,247.363,4.011,2000,2000
