SEGMENT,lat,lon,NORTHING,EASTING,DEPTH,SLIP,STRIKE,DIP,RAKE,WIDTH,LENGTH,RUPTURE TIME
1,-41.734,174.1522,6097.8667,7327.58643,7251.5498,0.24,235,83,178.417,1000,1000,4.301
1,-41.734,174.1522,5524.29053,6508.43457,7251.5498,0.52,235,83,178.417,1000,1000,3.822
1,-41.734,174.1522,4950.71436,5689.28223,7251.5498,0.98,235,83,178.417,1000,1000,3.358
1,-41.734,174.1522,4377.1377,4870.12988,7251.5498,1.59,235,83,178.417,1000,1000,2.918
1,-41.734,174.1522,3803.56152,4050.97852,7251.5498,2.22,235,83,178.417,1000,1000,2.513
1,-41.734,174.1522,3229.98486,3231.82617,7251.5498,2.69,235,83,178.417,1000,1000,2.163
1,-41.734,174.1522,2656.40869,2412.67383,7251.5498,2.81,235,83,178.417,1000,1000,1.898
1,-41.734,174.1522,2082.83252,1593.52148,7251.5498,2.53,235,83,178.417,1000,1000,1.759
1,-41.734,174.1522,1509.25635,774.369202,7251.5498,1.97,235,83,178.417,1000,1000,1.774
1,-41.734,174.1522,935.679199,-44.782165,7251.5498,1.32,235,83,178.417,1000,1000,1.94
1,-41.734,174.1522,362.103027,-863.934509,7251.5498,0.76,235,83,178.417,1000,1000,2.223
1,-41.734,174.1522,-211.473145,-1683.08594,7251.5498,0.38,235,83,178.417,1000,1000,2.586
1,-41.734,174.1522,-785.049316,-2502.23828,7251.5498,0.16,235,83,178.417,1000,1000,2.999
1,-41.734,174.1522,-1358.62549,-3321.39062,7251.5498,0.06,235,83,178.417,1000,1000,3.444
1,-41.734,174.1522,-1932.20166,-4140.54297,7251.5498,0,235,83,178.417,1000,1000,3.911
1,-41.734,174.1522,-2505.77881,-4959.69531,7251.5498,0,235,83,178.417,1000,1000,4.393
