SEGMENT,lat,lon,NORTHING,EASTING,DEPTH,SLIP,STRIKE,DIP,RAKE,WIDTH,LENGTH,RUPTURE TIME
1,-40.62,175.85,-9529.93359,-5522.04883,29170.9609,0,213,56,247.363,2000,2000,3.762
1,-40.62,175.85,-11207.2773,-6611.32715,29170.9609,0,213,56,247.363,2000,2000,4.37
1,-40.62,175.85,-12884.6172,-7700.60449,29170.9609,0,213,56,247.363,2000,2000,4.977
1,-40.62,175.85,-14561.957,-8789.88379,29170.9609,0,213,56,247.363,2000,2000,5.585
1,-40.62,175.85,-16239.3008,-9879.16113,29170.9609,0,213,56,247.363,2000,2000,6.193
1,-40.62,175.85,16239.2998,9879.16309,30829.0371,0,213,56,247.363,2000,2000,5.754
1,-40.62,175.85,14561.959,8789.88574,30829.0371,0,213,56,247.363,2000,2000,5.152
1,-40.62,175.85,12884.6172,7700.60645,30829.0371,0,213,56,247.363,2000,2000,4.552
1,-40.62,175.85,11207.2764,6611.3291,30829.0371,0,213,56,247.363,2000,2000,3.955
1,-40.62,175.85,9529.93555,5522.05176,30829.0371,0,213,56,247.363,2000,2000,3.362
1,-40.62,175.85,7852.59375,4432.77344,30829.0371,0,213,56,247.363,2000,2000,2.775
1,-40.62,175.85,6175.25293,3343.49512,30829.0371,0,213,56,247.363,2000,2000,2.202
1,-40.62,175.85,4497.91113,2254.21777,30829.0371,0,213,56,247.363,2000,2000,1.655
1,-40.62,175.85,2820.57031,1164.93945,30829.0371,0.18,213,56,247.363,2000,2000,1.182
1,-40.62,175.85,1143.22949,75.661133,30829.0371,0.49,213,56,247.363,2000,2000,0.933
1,-40.62,175.85,-534.112305,-1013.61621,30829.0371,0.47,213,56,247.363,2000,2000,1.108
1,-40.62,175.85,-2211.4541,-2102.89453,30829.0371,0.16,213,56,247.363,2000,2000,1.554
1,-40.62,175.85,-3888.79395,-3192.17285,30829.0371,0,213,56,247.363,2000,2000,2.092
1,-40.62,175.85,-5566.13574,-4281.4502,30829.0371,0,213,56,247.363,2000,2000,2.662
1,-40.62,175.85,-7243.47754,-5370.72852,30829.0371,0,213,56,247.363,2000,2000,3.246
1,-40.62,175.85,-8920.81738,-6460.00586,30829.0371,0,213,56,247.363,2000,2000,3.839
1,-40.62,175.85,-10598.1602,-7549.28418,30829.0371,0,213,56,247.363,2000,2000,4.435
1,-40.62,175.85,-12275.5,-8638.56152,30829.0371,0,213,56,247.363,2000,2000,5.035
1,-40.62,175.85,-13952.8398,-9727.84082,30829.0371,0,213,56,247.363,2000,2000,5.636
1,-40.62,175.85,-15630.1836,-10817.1182,30829.0371,0,213,56,247.363,2000,2000,6.238
1,-40.62,175.85,16848.416,8941.20605,32487.1133,0,213,56,247.363,2000,2000,5.868
1,-40.62,175.85,15171.0752,7851.92871,32487.1133,0,213,56,247.363,2000,2000,5.28
1,-40.62,175.85,13493.7334,6762.64941,32487.1133,0,213,56,247.363,2000,2000,4.697
1,-40.62,175.85,11816.3926,5673.37207,32487.1133,0,213,56,247.363,2000,2000,4.122
1,-40.62,175.85,10139.0508,4584.09473,32487.1133,0,213,56,247.363,2000,2000,3.558
1,-40.62,175.85,8461.70996,3494.81641,32487.1133,0,213,56,247.363,2000,2000,3.013
1,-40.62,175.85,6784.36914,2405.53809,32487.1133,0,213,56,247.363,2000,2000,2.498
1,-40.62,175.85,5107.02734,1316.26074,32487.1133,0.08,213,56,247.363,2000,2000,2.041
1,-40.62,175.85,3429.68652,226.982422,32487.1133,0.63,213,56,247.363,2000,2000,1.692
1,-40.62,175.85,1752.3457,-862.295898,32487.1133,1.69,213,56,247.363,2000,2000,1.539
1,-40.62,175.85,75.003906,-1951.57324,32487.1133,1.61,213,56,247.363,2000,2000,1.644
1,-40.62,175.85,-1602.33789,-3040.85156,32487.1133,0.55,213,56,247.363,2000,2000,1.962
1,-40.62,175.85,-3279.67773,-4130.12988,32487.1133,0.07,213,56,247.363,2000,2000,2.403
1,-40.62,175.85,-4957.01953,-5219.40723,32487.1133,0,213,56,247.363,2000,2000,2.909
1,-40.62,175.85,-6634.36133,-6308.68555,32487.1133,0,213,56,247.363,2000,2000,3.45
1,-40.62,175.85,-8311.70117,-7397.96289,32487.1133,0,213,56,247.363,2000,2000,4.011
1,-40.62,175.85,-9989.04395,-8487.24121,32487.1133,0,213,56,247.363,2000,2000,4.584
1,-40.62,175.85,-11666.3838,-9576.51855,32487.1133,0,213,56,247.363,2000,2000,5.166
1,-40.62,175.85,-13343.7236,-10665.7979,32487.1133,0,213,56,247.363,2000,2000,5.753
1,-40.62,175.85,-15021.0674,-11755.0752,32487.1133,0,213,56,247.363,2000,2000,6.344
1,-40.62,175.85,17457.5312,8003.24805,34145.1875,0,213,56,247.363,2000,2000,6.044
1,-40.62,175.85,15780.1914,6913.9707,34145.1875,0,213,56,247.363,2000,2000,5.475
1,-40.62,175.85,14102.8496,5824.69141,34145.1875,0,213,56,247.363,2000,2000,4.917
1,-40.62,175.85,12425.5088,4735.41406,34145.1875,0,213,56,247.363,2000,2000,4.371
1,-40.62,175.85,10748.168,3646.13672,34145.1875,0,213,56,247.363,2000,2000,3.846
1,-40.62,175.85,9070.82617,2556.8584,34145.1875,0,213,56,247.363,2000,2000,3.35
1,-40.62,175.85,7393.48535,1467.58008,34145.1875,0,213,56,247.363,2000,2000,2.9
1,-40.62,175.85,5716.14355,378.302734,34145.1875,0.13,213,56,247.363,2000,2000,2.522
1,-40.62,175.85,4038.80273,-710.975586,34145.1875,0.99,213,56,247.363,2000,2000,2.256
1,-40.62,175.85,2361.46191,-1800.25391,34145.1875,2.66,213,56,247.363,2000,2000,2.147
1,-40.62,175.85,684.120117,-2889.53125,34145.1875,2.55,213,56,247.363,2000,2000,2.221
1,-40.62,175.85,-993.22168,-3978.80957,34145.1875,0.87,213,56,247.363,2000,2000,2.46
1,-40.62,175.85,-2670.56152,-5068.08789,34145.1875,0.1,213,56,247.363,2000,2000,2.819
1,-40.62,175.85,-4347.90332,-6157.36523,34145.1875,0,213,56,247.363,2000,2000,3.258
1,-40.62,175.85,-6025.24512,-7246.64355,34145.1875,0,213,56,247.363,2000,2000,3.746
1,-40.62,175.85,-7702.58496,-8335.9209,34145.1875,0,213,56,247.363,2000,2000,4.267
1,-40.62,175.85,-9379.92773,-9425.19922,34145.1875,0,213,56,247.363,2000,2000,4.809
1,-40.62,175.85,-11057.2676,-10514.4766,34145.1875,0,213,56,247.363,2000,2000,5.365
1,-40.62,175.85,-12734.6074,-11603.7559,34145.1875,0,213,56,247.363,2000,2000,5.932
1,-40.62,175.85,-14411.9512,-12693.0332,34145.1875,0,213,56,247.363,2000,2000,6.507
1,-40.62,175.85,18066.6484,7065.29102,35803.2617,0,213,56,247.363,2000,2000,6.275
1,-40.62,175.85,16389.3086,5976.01367,35803.2617,0,213,56,247.363,2000,2000,5.73
1,-40.62,175.85,14711.9668,4886.73438,35803.2617,0,213,56,247.363,2000,2000,5.2
1,-40.62,175.85,13034.625,3797.45703,35803.2617,0,213,56,247.363,2000,2000,4.689
1,-40.62,175.85,11357.2842,2708.17969,35803.2617,0,213,56,247.363,2000,2000,4.205
1,-40.62,175.85,9679.94336,1618.90137,35803.2617,0,213,56,247.363,2000,2000,3.76
1,-40.62,175.85,8002.60205,529.623047,35803.2617,0,213,56,247.363,2000,2000,3.368
1,-40.62,175.85,6325.26025,-559.654297,35803.2617,0.09,213,56,247.363,2000,2000,3.052
1,-40.62,175.85,4647.91943,-1648.93262,35803.2617,0.71,213,56,247.363,2000,2000,2.839
1,-40.62,175.85,2970.57861,-2738.21094,35803.2617,1.92,213,56,247.363,2000,2000,2.755
1,-40.62,175.85,1293.23682,-3827.48828,35803.2617,1.84,213,56,247.363,2000,2000,2.812
