SEGMENT,lat,lon,DEPTH,SLIP,STRIKE,DIP,RAKE,WIDTH,LENGTH,rise_time,RUPTURE TIME
6,-41.73515,173.85659,33075.2,10.27,226,49,136.026,3000,3000,2,77.667
6,-41.754066,173.83086,33075.2,10.68,226,49,136.026,3000,3000,2,76.315
6,-41.772976,173.80512,33075.2,10.48,226,49,136.026,3000,3000,2,75.074
6,-41.791969,173.77949,33075.2,9.72,226,49,136.026,3000,3000,2,73.964
6,-41.810867,173.75372,33075.2,8.52,226,49,136.026,3000,3000,2,73.013
6,-41.82985,173.72793,33075.2,7.05,226,49,136.026,3000,3000,2,72.249
6,-41.848737,173.70213,33075.2,5.5,226,49,136.026,3000,3000,2,71.7
6,-41.867618,173.67631,33075.2,4.06,226,49,136.026,3000,3000,2,71.387
6,-41.886582,173.6506,33075.2,2.83,226,49,136.026,3000,3000,2,71.328
6,-41.905451,173.62476,33075.2,1.86,226,49,136.026,3000,3000,2,71.523
6,-41.924405,173.5989,33075.2,1.16,226,49,136.026,3000,3000,2,71.964
6,-41.943262,173.57302,33075.2,0.68,226,49,136.026,3000,3000,2,72.632
6,-41.962114,173.54713,33075.2,0.38,226,49,136.026,3000,3000,2,73.499
6,-41.981049,173.52134,33075.2,0,226,49,136.026,3000,3000,2,74.538
6,-41.999889,173.49542,33075.2,0,226,49,136.026,3000,3000,2,75.721
6,-42.018813,173.46948,33075.2,0,226,49,136.026,3000,3000,2,77.024
6,-42.037642,173.44353,33075.2,0,226,49,136.026,3000,3000,2,78.425
6,-42.056464,173.41756,33075.2,0,226,49,136.026,3000,3000,2,79.908
6,-42.07537,173.3917,33075.2,0,226,49,136.026,3000,3000,2,81.458
6,-42.09418,173.3657,33075.2,0,226,49,136.026,3000,3000,2,83.063
6,-42.113075,173.33968,33075.2,0,226,49,136.026,3000,3000,2,84.714
6,-41.456576,174.1983,35339.3,0,226,49,136.026,3000,3000,2,102.323
6,-41.475658,174.17278,35339.3,0,226,49,136.026,3000,3000,2,100.498
6,-41.494645,174.14725,35339.3,0,226,49,136.026,3000,3000,2,98.685
6,-41.513716,174.12171,35339.3,0,226,49,136.026,3000,3000,2,96.888
6,-41.532691,174.09615,35339.3,0,226,49,136.026,3000,3000,2,95.108
6,-41.551659,174.07069,35339.3,0.41,226,49,136.026,3000,3000,2,93.347
6,-41.570713,174.0451,35339.3,0.71,226,49,136.026,3000,3000,2,91.608
6,-41.589671,174.01949,35339.3,1.17,226,49,136.026,3000,3000,2,89.895
6,-41.608713,173.99387,35339.3,1.82,226,49,136.026,3000,3000,2,88.212
6,-41.62766,173.96824,35339.3,2.66,226,49,136.026,3000,3000,2,86.563
6,-41.646601,173.94259,35339.3,3.68,226,49,136.026,3000,3000,2,84.955
6,-41.665625,173.91704,35339.3,4.81,226,49,136.026,3000,3000,2,83.395
6,-41.684554,173.89136,35339.3,5.94,226,49,136.026,3000,3000,2,81.892
6,-41.703568,173.86567,35339.3,6.92,226,49,136.026,3000,3000,2,80.455
6,-41.722486,173.83996,35339.3,7.62,226,49,136.026,3000,3000,2,79.099
6,-41.741398,173.81423,35339.3,7.92,226,49,136.026,3000,3000,2,77.837
6,-41.760393,173.78861,35339.3,7.78,226,49,136.026,3000,3000,2,76.688
6,-41.779294,173.76286,35339.3,7.21,226,49,136.026,3000,3000,2,75.67
6,-41.798278,173.73709,35339.3,6.32,226,49,136.026,3000,3000,2,74.807
6,-41.817167,173.7113,35339.3,5.23,226,49,136.026,3000,3000,2,74.119
6,-41.83605,173.6855,35339.3,4.08,226,49,136.026,3000,3000,2,73.628
6,-41.855017,173.6598,35339.3,3.01,226,49,136.026,3000,3000,2,73.351
6,-41.873888,173.63397,35339.3,2.1,226,49,136.026,3000,3000,2,73.298
6,-41.892844,173.60813,35339.3,1.38,226,49,136.026,3000,3000,2,73.472
6,-41.911704,173.58227,35339.3,0.86,226,49,136.026,3000,3000,2,73.864
6,-41.930558,173.55639,35339.3,0.5,226,49,136.026,3000,3000,2,74.463
6,-41.949495,173.53062,35339.3,0.28,226,49,136.026,3000,3000,2,75.247
6,-41.968337,173.50471,35339.3,0,226,49,136.026,3000,3000,2,76.195
6,-41.987264,173.47879,35339.3,0,226,49,136.026,3000,3000,2,77.286
6,-42.006094,173.45285,35339.3,0,226,49,136.026,3000,3000,2,78.497
6,-42.024918,173.4269,35339.3,0,226,49,136.026,3000,3000,2,79.812
6,-42.043827,173.40105,35339.3,0,226,49,136.026,3000,3000,2,81.212
6,-42.062639,173.37507,35339.3,0,226,49,136.026,3000,3000,2,82.686
6,-42.081536,173.34907,35339.3,0,226,49,136.026,3000,3000,2,84.221
6,-42.100337,173.32306,35339.3,0,226,49,136.026,3000,3000,2,85.807
6,-41.44405,174.18167,37603.4,0,226,49,136.026,3000,3000,2,103.09
6,-41.463038,174.15616,37603.4,0,226,49,136.026,3000,3000,2,101.296
6,-41.482111,174.13063,37603.4,0,226,49,136.026,3000,3000,2,99.517
6,-41.501089,174.10508,37603.4,0,226,49,136.026,3000,3000,2,97.756
6,-41.520059,174.07964,37603.4,0,226,49,136.026,3000,3000,2,96.014
6,-41.539115,174.05406,37603.4,0.29,226,49,136.026,3000,3000,2,94.295
6,-41.558075,174.02847,37603.4,0.51,226,49,136.026,3000,3000,2,92.601
6,-41.577119,174.00287,37603.4,0.83,226,49,136.026,3000,3000,2,90.937
6,-41.596068,173.97725,37603.4,1.29,226,49,136.026,3000,3000,2,89.307
6,-41.61501,173.95173,37603.4,1.89,226,49,136.026,3000,3000,2,87.716
6,-41.634037,173.92608,37603.4,2.61,226,49,136.026,3000,3000,2,86.169
6,-41.652969,173.90042,37603.4,3.41,226,49,136.026,3000,3000,2,84.676
6,-41.671984,173.87474,37603.4,4.21,226,49,136.026,3000,3000,2,83.244
6,-41.690904,173.84904,37603.4,4.91,226,49,136.026,3000,3000,2,81.883
6,-41.709818,173.82345,37603.4,5.4,226,49,136.026,3000,3000,2,80.606
6,-41.728816,173.79773,37603.4,5.62,226,49,136.026,3000,3000,2,79.426
6,-41.747719,173.77199,37603.4,5.52,226,49,136.026,3000,3000,2,78.359
6,-41.766706,173.74623,37603.4,5.12,226,49,136.026,3000,3000,2,77.422
6,-41.785597,173.72046,37603.4,4.48,226,49,136.026,3000,3000,2,76.633
6,-41.804481,173.6948,37603.4,3.71,226,49,136.026,3000,3000,2,76.009
6,-41.823451,173.669,37603.4,2.9,226,49,136.026,3000,3000,2,75.566
6,-41.842324,173.64318,37603.4,2.14,226,49,136.026,3000,3000,2,75.317
6,-41.861282,173.61735,37603.4,1.49,226,49,136.026,3000,3000,2,75.269
6,-41.880144,173.5915,37603.4,0.98,226,49,136.026,3000,3000,2,75.425
6,-41.898999,173.56576,37603.4,0.61,226,49,136.026,3000,3000,2,75.779
6,-41.91794,173.53989,37603.4,0.36,226,49,136.026,3000,3000,2,76.32
6,-41.936784,173.51399,37603.4,0,226,49,136.026,3000,3000,2,77.034
6,-41.955713,173.48809,37603.4,0,226,49,136.026,3000,3000,2,77.905
6,-41.974545,173.46217,37603.4,0,226,49,136.026,3000,3000,2,78.913
6,-41.993371,173.43635,37603.4,0,226,49,136.026,3000,3000,2,80.043
6,-42.012282,173.4104,37603.4,0,226,49,136.026,3000,3000,2,81.276
6,-42.031097,173.38443,37603.4,0,226,49,136.026,3000,3000,2,82.599
6,-42.049996,173.35845,37603.4,0,226,49,136.026,3000,3000,2,84
6,-42.068799,173.33245,37603.4,0,226,49,136.026,3000,3000,2,85.466
6,-42.087596,173.30655,37603.4,0,226,49,136.026,3000,3000,2,86.988
6,-41.431431,174.16505,39867.5,0,226,49,136.026,3000,3000,2,103.926
6,-41.450506,174.13954,39867.5,0,226,49,136.026,3000,3000,2,102.164
6,-41.469485,174.11401,39867.5,0,226,49,136.026,3000,3000,2,100.421
6,-41.488458,174.08858,39867.5,0,226,49,136.026,3000,3000,2,98.697
6,-41.507516,174.06302,39867.5,0,226,49,136.026,3000,3000,2,96.995
6,-41.526478,174.03744,39867.5,0,226,49,136.026,3000,3000,2,95.319
6,-41.545524,174.01185,39867.5,0.34,226,49,136.026,3000,3000,2,93.672
6,-41.564475,173.98625,39867.5,0.56,226,49,136.026,3000,3000,2,92.058
6,-41.583419,173.96075,39867.5,0.87,226,49,136.026,3000,3000,2,90.481
6,-41.602449,173.93511,39867.5,1.28,226,49,136.026,3000,3000,2,88.946
6,-41.621382,173.90946,39867.5,1.77,226,49,136.026,3000,3000,2,87.461
6,-41.6404,173.8838,39867.5,2.31,226,49,136.026,3000,3000,2,86.032
6,-41.659322,173.85812,39867.5,2.85,226,49,136.026,3000,3000,2,84.668
6,-41.678238,173.83254,39867.5,3.33,226,49,136.026,3000,3000,2,83.379
6,-41.697238,173.80683,39867.5,3.66,226,49,136.026,3000,3000,2,82.176
6,-41.716143,173.78111,39867.5,3.81,226,49,136.026,3000,3000,2,81.07
6,-41.735132,173.75537,39867.5,3.74,226,49,136.026,3000,3000,2,80.077
6,-41.754025,173.72961,39867.5,3.47,226,49,136.026,3000,3000,2,79.21
6,-41.772912,173.70396,39867.5,3.04,226,49,136.026,3000,3000,2,78.484
6,-41.791884,173.67818,39867.5,2.51,226,49,136.026,3000,3000,2,77.913
6,-41.810759,173.65238,39867.5,1.96,226,49,136.026,3000,3000,2,77.51
6,-41.829719,173.62656,39867.5,1.45,226,49,136.026,3000,3000,2,77.284
6,-41.848583,173.60073,39867.5,1.01,226,49,136.026,3000,3000,2,77.24
6,-41.867441,173.57501,39867.5,0.66,226,49,136.026,3000,3000,2,77.382
6,-41.886383,173.54915,39867.5,0.41,226,49,136.026,3000,3000,2,77.703
6,-41.90523,173.52327,39867.5,0,226,49,136.026,3000,3000,2,78.197
6,-41.924161,173.49738,39867.5,0,226,49,136.026,3000,3000,2,78.853
6,-41.942996,173.47147,39867.5,0,226,49,136.026,3000,3000,2,79.656
6,-41.961824,173.44567,39867.5,0,226,49,136.026,3000,3000,2,80.592
6,-41.980737,173.41973,39867.5,0,226,49,136.026,3000,3000,2,81.647
6,-41.999554,173.39378,39867.5,0,226,49,136.026,3000,3000,2,82.806
6,-42.018455,173.36781,39867.5,0,226,49,136.026,3000,3000,2,84.057
6,-42.037261,173.34183,39867.5,0,226,49,136.026,3000,3000,2,85.387
6,-42.05606,173.31595,39867.5,0,226,49,136.026,3000,3000,2,86.787
6,-42.074943,173.28994,39867.5,0,226,49,136.026,3000,3000,2,88.247
6,-41.4189,174.14844,42131.7,0,226,49,136.026,3000,3000,2,104.827
6,-41.43788,174.12304,42131.7,0,226,49,136.026,3000,3000,2,103.1
6,-41.456856,174.09751,42131.7,0,226,49,136.026,3000,3000,2,101.392
6,-41.475916,174.07197,42131.7,0,226,49,136.026,3000,3000,2,99.707
6,-41.49488,174.04641,42131.7,0,226,49,136.026,3000,3000,2,98.047
6,-41.513929,174.02083,42131.7,0,226,49,136.026,3000,3000,2,96.414
6,-41.53288,173.99536,42131.7,0,226,49,136.026,3000,3000,2,94.814
6,-41.551828,173.96975,42131.7,0.36,226,49,136.026,3000,3000,2,93.249
6,-41.570859,173.94414,42131.7,0.57,226,49,136.026,3000,3000,2,91.725
6,-41.589795,173.9185,42131.7,0.83,226,49,136.026,3000,3000,2,90.247
6,-41.608815,173.89285,42131.7,1.15,226,49,136.026,3000,3000,2,88.821
6,-41.627738,173.86731,42131.7,1.5,226,49,136.026,3000,3000,2,87.454
6,-41.646657,173.84162,42131.7,1.85,226,49,136.026,3000,3000,2,86.155
6,-41.665659,173.81593,42131.7,2.16,226,49,136.026,3000,3000,2,84.933
6,-41.684566,173.79022,42131.7,2.37,226,49,136.026,3000,3000,2,83.797
6,-41.703557,173.7645,42131.7,2.47,226,49,136.026,3000,3000,2,82.759
6,-41.722452,173.73888,42131.7,2.42,226,49,136.026,3000,3000,2,81.831
6,-41.741342,173.71312,42131.7,2.25,226,49,136.026,3000,3000,2,81.025
6,-41.760315,173.68735,42131.7,1.97,226,49,136.026,3000,3000,2,80.354
6,-41.779193,173.66157,42131.7,1.63,226,49,136.026,3000,3000,2,79.828
6,-41.798155,173.63577,42131.7,1.27,226,49,136.026,3000,3000,2,79.458
6,-41.817021,173.61007,42131.7,0.94,226,49,136.026,3000,3000,2,79.251
6,-41.835882,173.58424,42131.7,0.65,226,49,136.026,3000,3000,2,79.212
6,-41.854826,173.55839,42131.7,0.43,226,49,136.026,3000,3000,2,79.341
6,-41.873675,173.53253,42131.7,0.27,226,49,136.026,3000,3000,2,79.635
6,-41.892608,173.50666,42131.7,0,226,49,136.026,3000,3000,2,80.09
6,-41.911445,173.48077,42131.7,0,226,49,136.026,3000,3000,2,80.695
6,-41.930276,173.45498,42131.7,0,226,49,136.026,3000,3000,2,81.439
6,-41.949191,173.42906,42131.7,0,226,49,136.026,3000,3000,2,82.312
6,-41.96801,173.40312,42131.7,0,226,49,136.026,3000,3000,2,83.3
6,-41.986914,173.37717,42131.7,0,226,49,136.026,3000,3000,2,84.391
6,-42.005721,173.3512,42131.7,0,226,49,136.026,3000,3000,2,85.575
6,-42.024522,173.32534,42131.7,0,226,49,136.026,3000,3000,2,86.839
6,-42.043408,173.29934,42131.7,0,226,49,136.026,3000,3000,2,88.175
6,-42.062198,173.27333,42131.7,0,226,49,136.026,3000,3000,2,89.575
6,-41.406275,174.13195,44395.8,0,226,49,136.026,3000,3000,2,105.791
6,-41.425253,174.10644,44395.8,0,226,49,136.026,3000,3000,2,104.098
6,-41.444315,174.08091,44395.8,0,226,49,136.026,3000,3000,2,102.428
6,-41.463281,174.05536,44395.8,0,226,49,136.026,3000,3000,2,100.781
6,-41.482332,174.0298,44395.8,0,226,49,136.026,3000,3000,2,99.163
6,-41.501286,174.00434,44395.8,0,226,49,136.026,3000,3000,2,97.574
6,-41.520235,173.97875,44395.8,0,226,49,136.026,3000,3000,2,96.021
6,-41.539269,173.95315,44395.8,0,226,49,136.026,3000,3000,2,94.505
6,-41.558207,173.92753,44395.8,0.35,226,49,136.026,3000,3000,2,93.033
6,-41.577229,173.90189,44395.8,0.51,226,49,136.026,3000,3000,2,91.609
6,-41.596154,173.87636,44395.8,0.71,226,49,136.026,3000,3000,2,90.241
6,-41.615075,173.8507,44395.8,0.93,226,49,136.026,3000,3000,2,88.933
6,-41.63408,173.82502,44395.8,1.15,226,49,136.026,3000,3000,2,87.695
6,-41.652989,173.79932,44395.8,1.34,226,49,136.026,3000,3000,2,86.535
6,-41.671982,173.77362,44395.8,1.47,226,49,136.026,3000,3000,2,85.461
6,-41.690879,173.74801,44395.8,1.53,226,49,136.026,3000,3000,2,84.484
6,-41.70977,173.72227,44395.8,1.5,226,49,136.026,3000,3000,2,83.615
6,-41.728746,173.69652,44395.8,1.39,226,49,136.026,3000,3000,2,82.863
6,-41.747626,173.67075,44395.8,1.22,226,49,136.026,3000,3000,2,82.239
6,-41.766591,173.64496,44395.8,1.01,226,49,136.026,3000,3000,2,81.752
6,-41.785459,173.61928,44395.8,0.79,226,49,136.026,3000,3000,2,81.41
6,-41.804321,173.59347,44395.8,0.58,226,49,136.026,3000,3000,2,81.219
6,-41.823268,173.56764,44395.8,0.41,226,49,136.026,3000,3000,2,81.183
6,-41.842119,173.54179,44395.8,0.27,226,49,136.026,3000,3000,2,81.302
6,-41.861054,173.51593,44395.8,0,226,49,136.026,3000,3000,2,81.574
6,-41.879893,173.49017,44395.8,0,226,49,136.026,3000,3000,2,81.994
6,-41.898726,173.46428,44395.8,0,226,49,136.026,3000,3000,2,82.555
6,-41.917644,173.43838,44395.8,0,226,49,136.026,3000,3000,2,83.249
6,-41.936465,173.41246,44395.8,0,226,49,136.026,3000,3000,2,84.065
6,-41.955371,173.38652,44395.8,0,226,49,136.026,3000,3000,2,84.993
6,-41.97418,173.36069,44395.8,0,226,49,136.026,3000,3000,2,86.022
6,-41.992984,173.33472,44395.8,0,226,49,136.026,3000,3000,2,87.143
6,-42.011872,173.30874,44395.8,0,226,49,136.026,3000,3000,2,88.346
6,-42.030664,173.28274,44395.8,0,226,49,136.026,3000,3000,2,89.622
6,-42.04954,173.25673,44395.8,0,226,49,136.026,3000,3000,2,90.964
7,-41.461179,174.71915,1377.35,0,226,49,188.782,3000,3000,2,82.444
7,-41.480283,174.69391,1377.35,0,226,49,188.782,3000,3000,2,81.77
7,-41.499473,174.66853,1377.35,0,226,49,188.782,3000,3000,2,81.112
7,-41.518567,174.64313,1377.35,0,226,49,188.782,3000,3000,2,80.471
7,-41.537746,174.61773,1377.35,0,226,49,188.782,3000,3000,2,79.849
7,-41.556829,174.5923,1377.35,0,226,49,188.782,3000,3000,2,79.248
7,-41.575906,174.56698,1377.35,0,226,49,188.782,3000,3000,2,78.669
7,-41.595068,174.54153,1377.35,0,226,49,188.782,3000,3000,2,78.115
7,-41.614134,174.51606,1377.35,0,226,49,188.782,3000,3000,2,77.587
7,-41.633285,174.49057,1377.35,0,226,49,188.782,3000,3000,2,77.089
7,-41.652341,174.46507,1377.35,0,226,49,188.782,3000,3000,2,76.621
7,-41.671389,174.43968,1377.35,0,226,49,188.782,3000,3000,2,76.188
7,-41.690523,174.41415,1377.35,0.25,226,49,188.782,3000,3000,2,75.791
7,-41.709562,174.38861,1377.35,1.89,226,49,188.782,3000,3000,2,75.434
7,-41.728685,174.36305,1377.35,5.81,226,49,188.782,3000,3000,2,75.118
7,-41.747712,174.33748,1377.35,7.33,226,49,188.782,3000,3000,2,74.845
7,-41.766734,174.31189,1377.35,3.8,226,49,188.782,3000,3000,2,74.62
7,-41.785839,174.2864,1377.35,0.81,226,49,188.782,3000,3000,2,74.442
7,-41.804849,174.26079,1377.35,0,226,49,188.782,3000,3000,2,74.314
7,-41.823944,174.23515,1377.35,0,226,49,188.782,3000,3000,2,74.238
7,-41.842943,174.2095,1377.35,0,226,49,188.782,3000,3000,2,74.213
7,-41.861936,174.18384,1377.35,0,226,49,188.782,3000,3000,2,74.24
7,-41.881012,174.15828,1377.35,0,226,49,188.782,3000,3000,2,74.319
7,-41.899994,174.13259,1377.35,0,226,49,188.782,3000,3000,2,74.449
7,-41.91906,174.10688,1377.35,0,226,49,188.782,3000,3000,2,74.629
7,-41.938031,174.08115,1377.35,0,226,49,188.782,3000,3000,2,74.857
7,-41.956995,174.05541,1377.35,0,226,49,188.782,3000,3000,2,75.132
7,-41.976043,174.02978,1377.35,0,226,49,188.782,3000,3000,2,75.45
7,-41.994997,174.00401,1377.35,0,226,49,188.782,3000,3000,2,75.81
7,-42.014034,173.97823,1377.35,0,226,49,188.782,3000,3000,2,76.208
7,-42.032976,173.95243,1377.35,0,226,49,188.782,3000,3000,2,76.643
7,-42.051912,173.92661,1377.35,0,226,49,188.782,3000,3000,2,77.112
7,-42.070931,173.9009,1377.35,0,226,49,188.782,3000,3000,2,77.612
7,-42.089855,173.87505,1377.35,0,226,49,188.782,3000,3000,2,78.14
7,-42.108864,173.84919,1377.35,0,226,49,188.782,3000,3000,2,78.696
7,-41.448726,174.70255,3641.48,0,226,49,188.782,3000,3000,2,81.864
7,-41.467828,174.67718,3641.48,0,226,49,188.782,3000,3000,2,81.172
7,-41.486925,174.6518,3641.48,0,226,49,188.782,3000,3000,2,80.496
7,-41.506106,174.62641,3641.48,0,226,49,188.782,3000,3000,2,79.837
7,-41.525191,174.601,3641.48,0,226,49,188.782,3000,3000,2,79.195
7,-41.544359,174.57569,3641.48,0,226,49,188.782,3000,3000,2,78.574
7,-41.563433,174.55025,3641.48,0,226,49,188.782,3000,3000,2,77.976
7,-41.582502,174.5248,3641.48,0,226,49,188.782,3000,3000,2,77.401
7,-41.601655,174.49933,3641.48,0,226,49,188.782,3000,3000,2,76.853
7,-41.620712,174.47385,3641.48,0,226,49,188.782,3000,3000,2,76.334
7,-41.639763,174.44847,3641.48,0,226,49,188.782,3000,3000,2,75.846
7,-41.658899,174.42295,3641.48,0,226,49,188.782,3000,3000,2,75.393
7,-41.677939,174.39742,3641.48,0.33,226,49,188.782,3000,3000,2,74.977
7,-41.697064,174.37188,3641.48,2.5,226,49,188.782,3000,3000,2,74.601
7,-41.716094,174.34632,3641.48,7.67,226,49,188.782,3000,3000,2,74.268
7,-41.735116,174.32087,3641.48,9.68,226,49,188.782,3000,3000,2,73.981
7,-41.754224,174.29528,3641.48,5.02,226,49,188.782,3000,3000,2,73.742
7,-41.773237,174.26968,3641.48,1.07,226,49,188.782,3000,3000,2,73.554
7,-41.792333,174.24406,3641.48,0,226,49,188.782,3000,3000,2,73.419
7,-41.811334,174.21842,3641.48,0,226,49,188.782,3000,3000,2,73.337
7,-41.830328,174.1929,3641.48,0,226,49,188.782,3000,3000,2,73.311
7,-41.849408,174.16723,3641.48,0,226,49,188.782,3000,3000,2,73.34
7,-41.868392,174.14155,3641.48,0,226,49,188.782,3000,3000,2,73.424
7,-41.88746,174.11586,3641.48,0,226,49,188.782,3000,3000,2,73.562
7,-41.906433,174.09015,3641.48,0,226,49,188.782,3000,3000,2,73.752
7,-41.925399,174.06455,3641.48,0,226,49,188.782,3000,3000,2,73.993
7,-41.94445,174.03881,3641.48,0,226,49,188.782,3000,3000,2,74.283
7,-41.963405,174.01305,3641.48,0,226,49,188.782,3000,3000,2,74.618
7,-41.982445,173.98728,3641.48,0,226,49,188.782,3000,3000,2,74.996
7,-42.001388,173.9615,3641.48,0,226,49,188.782,3000,3000,2,75.414
7,-42.020325,173.93582,3641.48,0,226,49,188.782,3000,3000,2,75.869
7,-42.039348,173.91,3641.48,0,226,49,188.782,3000,3000,2,76.358
7,-42.058274,173.88417,3641.48,0,226,49,188.782,3000,3000,2,76.878
7,-42.077285,173.85833,3641.48,0,226,49,188.782,3000,3000,2,77.428
7,-42.0962,173.83247,3641.48,0,226,49,188.782,3000,3000,2,78.004
7,-41.436183,174.68583,5905.61,0,226,49,188.782,3000,3000,2,81.305
7,-41.455281,174.66046,5905.61,0,226,49,188.782,3000,3000,2,80.595
7,-41.474464,174.63508,5905.61,0,226,49,188.782,3000,3000,2,79.901
7,-41.493552,174.60969,5905.61,0,226,49,188.782,3000,3000,2,79.222
7,-41.512722,174.5844,5905.61,0,226,49,188.782,3000,3000,2,78.561
7,-41.531798,174.55897,5905.61,0,226,49,188.782,3000,3000,2,77.92
7,-41.550868,174.53353,5905.61,0,226,49,188.782,3000,3000,2,77.3
7,-41.570023,174.50808,5905.61,0,226,49,188.782,3000,3000,2,76.704
7,-41.589083,174.48261,5905.61,0,226,49,188.782,3000,3000,2,76.134
7,-41.608225,174.45725,5905.61,0,226,49,188.782,3000,3000,2,75.593
7,-41.627273,174.43175,5905.61,0,226,49,188.782,3000,3000,2,75.084
7,-41.646316,174.40623,5905.61,0,226,49,188.782,3000,3000,2,74.609
7,-41.665443,174.3807,5905.61,0.35,226,49,188.782,3000,3000,2,74.172
7,-41.684474,174.35516,5905.61,2.6,226,49,188.782,3000,3000,2,73.776
7,-41.703589,174.32972,5905.61,8.01,226,49,188.782,3000,3000,2,73.424
7,-41.722609,174.30415,5905.61,10.11,226,49,188.782,3000,3000,2,73.121
7,-41.741623,174.27856,5905.61,5.24,226,49,188.782,3000,3000,2,72.867
7,-41.760722,174.25296,5905.61,1.11,226,49,188.782,3000,3000,2,72.668
7,-41.779725,174.22734,5905.61,0,226,49,188.782,3000,3000,2,72.524
7,-41.798721,174.20182,5905.61,0,226,49,188.782,3000,3000,2,72.437
7,-41.817803,174.17617,5905.61,0,226,49,188.782,3000,3000,2,72.409
7,-41.836789,174.15051,5905.61,0,226,49,188.782,3000,3000,2,72.44
7,-41.855859,174.12483,5905.61,0,226,49,188.782,3000,3000,2,72.529
7,-41.874834,174.09914,5905.61,0,226,49,188.782,3000,3000,2,72.676
7,-41.893802,174.07355,5905.61,0,226,49,188.782,3000,3000,2,72.878
7,-41.912855,174.04783,5905.61,0,226,49,188.782,3000,3000,2,73.134
7,-41.931812,174.02209,5905.61,0,226,49,188.782,3000,3000,2,73.44
7,-41.950854,173.99633,5905.61,0,226,49,188.782,3000,3000,2,73.794
7,-41.9698,173.97056,5905.61,0,226,49,188.782,3000,3000,2,74.192
7,-41.988739,173.9449,5905.61,0,226,49,188.782,3000,3000,2,74.631
7,-42.007764,173.9191,5905.61,0,226,49,188.782,3000,3000,2,75.107
7,-42.026692,173.89328,5905.61,0,226,49,188.782,3000,3000,2,75.618
7,-42.045705,173.86745,5905.61,0,226,49,188.782,3000,3000,2,76.161
7,-42.064622,173.84161,5905.61,0,226,49,188.782,3000,3000,2,76.732
7,-42.083533,173.81586,5905.61,0,226,49,188.782,3000,3000,2,77.329
7,-41.423637,174.66911,8169.74,0,226,49,188.782,3000,3000,2,80.768
7,-41.442822,174.64375,8169.74,0,226,49,188.782,3000,3000,2,80.041
7,-41.46191,174.61849,8169.74,0,226,49,188.782,3000,3000,2,79.328
7,-41.481083,174.59309,8169.74,0,226,49,188.782,3000,3000,2,78.63
7,-41.500162,174.56768,8169.74,0,226,49,188.782,3000,3000,2,77.949
7,-41.519234,174.54226,8169.74,0,226,49,188.782,3000,3000,2,77.286
7,-41.538391,174.51682,8169.74,0,226,49,188.782,3000,3000,2,76.645
7,-41.557451,174.49148,8169.74,0,226,49,188.782,3000,3000,2,76.026
7,-41.576597,174.46602,8169.74,0,226,49,188.782,3000,3000,2,75.433
7,-41.595647,174.44053,8169.74,0,226,49,188.782,3000,3000,2,74.869
7,-41.614692,174.41503,8169.74,0,226,49,188.782,3000,3000,2,74.336
7,-41.633821,174.38952,8169.74,0,226,49,188.782,3000,3000,2,73.838
7,-41.652853,174.36411,8169.74,0.29,226,49,188.782,3000,3000,2,73.378
7,-41.671971,174.33857,8169.74,2.15,226,49,188.782,3000,3000,2,72.96
7,-41.690993,174.31301,8169.74,6.61,226,49,188.782,3000,3000,2,72.588
7,-41.710009,174.28743,8169.74,8.34,226,49,188.782,3000,3000,2,72.266
7,-41.72911,174.26184,8169.74,4.32,226,49,188.782,3000,3000,2,71.996
7,-41.748114,174.23636,8169.74,0.92,226,49,188.782,3000,3000,2,71.783
7,-41.767203,174.21074,8169.74,0,226,49,188.782,3000,3000,2,71.63
7,-41.786197,174.18511,8169.74,0,226,49,188.782,3000,3000,2,71.537
7,-41.805185,174.15946,8169.74,0,226,49,188.782,3000,3000,2,71.507
7,-41.824258,174.1338,8169.74,0,226,49,188.782,3000,3000,2,71.54
7,-41.843233,174.10824,8169.74,0,226,49,188.782,3000,3000,2,71.636
7,-41.862294,174.08254,8169.74,0,226,49,188.782,3000,3000,2,71.792
7,-41.881259,174.05683,8169.74,0,226,49,188.782,3000,3000,2,72.008
7,-41.900219,174.03111,8169.74,0,226,49,188.782,3000,3000,2,72.28
7,-41.919263,174.00537,8169.74,0,226,49,188.782,3000,3000,2,72.605
7,-41.93821,173.97974,8169.74,0,226,49,188.782,3000,3000,2,72.979
7,-41.957152,173.95397,8169.74,0,226,49,188.782,3000,3000,2,73.399
7,-41.976179,173.92818,8169.74,0,226,49,188.782,3000,3000,2,73.861
7,-41.995109,173.90238,8169.74,0,226,49,188.782,3000,3000,2,74.36
7,-42.014124,173.87657,8169.74,0,226,49,188.782,3000,3000,2,74.895
7,-42.033043,173.85086,8169.74,0,226,49,188.782,3000,3000,2,75.461
7,-42.051956,173.82501,8169.74,0,226,49,188.782,3000,3000,2,76.055
7,-42.070954,173.79915,8169.74,0,226,49,188.782,3000,3000,2,76.675
7,-41.411179,174.65241,10433.9,0,226,49,188.782,3000,3000,2,80.255
7,-41.430268,174.62716,10433.9,0,226,49,188.782,3000,3000,2,79.511
7,-41.449444,174.60178,10433.9,0,226,49,188.782,3000,3000,2,78.779
7,-41.468524,174.57639,10433.9,0,226,49,188.782,3000,3000,2,78.061
7,-41.487599,174.55097,10433.9,0,226,49,188.782,3000,3000,2,77.359
