segment,lon (deg),lat (deg),depth (m),slip (m),strike (deg),dip (deg),rake (deg),rupture time (s),length (m),width (m)
1,166.58,-45.75,18562.58,0.15,27,33,145.494,17.534,2000,2000
1,166.58,-45.75,18562.58,0.08,27,33,145.494,17.949,2000,2000
1,166.58,-45.75,18562.58,0.0,27,33,145.494,18.42,2000,2000
1,166.58,-45.75,19651.86,0.25,27,33,145.494,27.778,2000,2000
1,166.58,-45.75,19651.86,0.42,27,33,145.494,26.876,2000,2000
1,166.58,-45.75,19651.86,0.67,27,33,145.494,25.988,2000,2000
1,166.58,-45.75,19651.86,1.04,27,33,145.494,25.116,2000,2000
1,166.58,-45.75,19651.86,1.53,27,33,145.494,24.262,2000,2000
1,166.58,-45.75,19651.86,2.18,27,33,145.494,23.427,2000,2000
1,166.58,-45.75,19651.86,2.96,27,33,145.494,22.614,2000,2000
1,166.58,-45.75,19651.86,3.87,27,33,145.494,21.825,2000,2000
1,166.58,-45.75,19651.86,4.85,27,33,145.494,21.063,2000,2000
1,166.58,-45.75,19651.86,5.83,27,33,145.494,20.33,2000,2000
1,166.58,-45.75,19651.86,6.73,27,33,145.494,19.63,2000,2000
1,166.58,-45.75,19651.86,7.44,27,33,145.494,18.968,2000,2000
1,166.58,-45.75,19651.86,7.9,27,33,145.494,18.346,2000,2000
1,166.58,-45.75,19651.86,8.05,27,33,145.494,17.768,2000,2000
1,166.58,-45.75,19651.86,7.87,27,33,145.494,17.241,2000,2000
1,166.58,-45.75,19651.86,7.38,27,33,145.494,16.768,2000,2000
1,166.58,-45.75,19651.86,6.64,27,33,145.494,16.353,2000,2000
1,166.58,-45.75,19651.86,5.74,27,33,145.494,16.002,2000,2000
1,166.58,-45.75,19651.86,4.75,27,33,145.494,15.719,2000,2000
1,166.58,-45.75,19651.86,3.78,27,33,145.494,15.507,2000,2000
1,166.58,-45.75,19651.86,2.88,27,33,145.494,15.37,2000,2000
1,166.58,-45.75,19651.86,2.11,27,33,145.494,15.309,2000,2000
1,166.58,-45.75,19651.86,1.48,27,33,145.494,15.325,2000,2000
1,166.58,-45.75,19651.86,1.0,27,33,145.494,15.419,2000,2000
1,166.58,-45.75,19651.86,0.64,27,33,145.494,15.588,2000,2000
1,166.58,-45.75,19651.86,0.4,27,33,145.494,15.83,2000,2000
1,166.58,-45.75,19651.86,0.24,27,33,145.494,16.142,2000,2000
1,166.58,-45.75,19651.86,0.14,27,33,145.494,16.521,2000,2000
1,166.58,-45.75,19651.86,0.0,27,33,145.494,16.961,2000,2000
1,166.58,-45.75,19651.86,0.0,27,33,145.494,17.457,2000,2000
1,166.58,-45.75,20741.13,0.29,27,33,145.494,27.193,2000,2000
1,166.58,-45.75,20741.13,0.48,27,33,145.494,26.271,2000,2000
1,166.58,-45.75,20741.13,0.76,27,33,145.494,25.362,2000,2000
1,166.58,-45.75,20741.13,1.16,27,33,145.494,24.468,2000,2000
1,166.58,-45.75,20741.13,1.7,27,33,145.494,23.59,2000,2000
1,166.58,-45.75,20741.13,2.39,27,33,145.494,22.731,2000,2000
1,166.58,-45.75,20741.13,3.21,27,33,145.494,21.892,2000,2000
1,166.58,-45.75,20741.13,4.15,27,33,145.494,21.076,2000,2000
1,166.58,-45.75,20741.13,5.14,27,33,145.494,20.285,2000,2000
1,166.58,-45.75,20741.13,6.12,27,33,145.494,19.523,2000,2000
1,166.58,-45.75,20741.13,6.98,27,33,145.494,18.794,2000,2000
1,166.58,-45.75,20741.13,7.64,27,33,145.494,18.1,2000,2000
1,166.58,-45.75,20741.13,8.02,27,33,145.494,17.447,2000,2000
1,166.58,-45.75,20741.13,8.08,27,33,145.494,16.84,2000,2000
1,166.58,-45.75,20741.13,7.81,27,33,145.494,16.282,2000,2000
1,166.58,-45.75,20741.13,7.25,27,33,145.494,15.78,2000,2000
1,166.58,-45.75,20741.13,6.45,27,33,145.494,15.339,2000,2000
1,166.58,-45.75,20741.13,5.51,27,33,145.494,14.964,2000,2000
1,166.58,-45.75,20741.13,4.51,27,33,145.494,14.661,2000,2000
1,166.58,-45.75,20741.13,3.54,27,33,145.494,14.434,2000,2000
1,166.58,-45.75,20741.13,2.67,27,33,145.494,14.286,2000,2000
1,166.58,-45.75,20741.13,1.93,27,33,145.494,14.22,2000,2000
1,166.58,-45.75,20741.13,1.34,27,33,145.494,14.238,2000,2000
1,166.58,-45.75,20741.13,0.89,27,33,145.494,14.338,2000,2000
1,166.58,-45.75,20741.13,0.57,27,33,145.494,14.52,2000,2000
1,166.58,-45.75,20741.13,0.35,27,33,145.494,14.78,2000,2000
1,166.58,-45.75,20741.13,0.21,27,33,145.494,15.114,2000,2000
1,166.58,-45.75,20741.13,0.12,27,33,145.494,15.517,2000,2000
1,166.58,-45.75,20741.13,0.0,27,33,145.494,15.985,2000,2000
1,166.58,-45.75,20741.13,0.0,27,33,145.494,16.511,2000,2000
1,166.58,-45.75,21830.41,0.33,27,33,145.494,26.64,2000,2000
1,166.58,-45.75,21830.41,0.54,27,33,145.494,25.698,2000,2000
