SEGMENT,lat,lon,NORTHING,EASTING,DEPTH,SLIP,STRIKE,DIP,RAKE,WIDTH,LENGTH,RUPTURE TIME
1,-43.55,172.17,-4323.46,-7949.14,4748.17,2.15,300,82,199.922,1000,1000,9.694
1,-43.55,172.17,-3823.46,-8815.17,4748.17,2.01,300,82,199.922,1000,1000,9.915
1,-43.55,172.17,-3323.45,-9681.19,4748.17,1.86,300,82,199.922,1000,1000,10.179
1,-43.55,172.17,-2823.45,-10547.22,4748.17,1.72,300,82,199.922,1000,1000,10.478
1,-43.55,172.17,-2323.45,-11413.24,4748.17,1.58,300,82,199.922,1000,1000,10.804
1,-43.55,172.17,-1823.45,-12279.27,4748.17,1.44,300,82,199.922,1000,1000,11.151
1,-43.55,172.17,-1323.45,-13145.3,4748.17,1.3,300,82,199.922,1000,1000,11.516
1,-43.55,172.17,-823.45,-14011.32,4748.17,1.17,300,82,199.922,1000,1000,11.895
1,-43.55,172.17,-323.45,-14877.34,4748.17,1.04,300,82,199.922,1000,1000,12.285
1,-43.55,172.17,176.55,-15743.37,4748.17,0.93,300,82,199.922,1000,1000,12.684
1,-43.55,172.17,-1680.7,22695.22,5738.43,0.64,266,82,199.922,1000,1000,18.964
1,-43.55,172.17,-1750.46,21697.66,5738.43,0.73,266,82,199.922,1000,1000,18.516
1,-43.55,172.17,-1820.22,20700.09,5738.43,0.83,266,82,199.922,1000,1000,18.069
1,-43.55,172.17,-1889.97,19702.53,5738.43,0.93,266,82,199.922,1000,1000,17.623
1,-43.55,172.17,-1959.73,18704.97,5738.43,1.05,266,82,199.922,1000,1000,17.178
1,-43.55,172.17,-2029.48,17707.4,5738.43,1.16,266,82,199.922,1000,1000,16.734
1,-43.55,172.17,-2099.24,16709.84,5738.43,1.28,266,82,199.922,1000,1000,16.291
1,-43.55,172.17,-2169,15712.27,5738.43,1.41,266,82,199.922,1000,1000,15.849
1,-43.55,172.17,-2238.75,14714.71,5738.43,1.54,266,82,199.922,1000,1000,15.409
1,-43.55,172.17,-2308.51,13717.14,5738.43,1.66,266,82,199.922,1000,1000,14.971
1,-43.55,172.17,-2378.26,12719.58,5738.43,1.79,266,82,199.922,1000,1000,14.534
1,-43.55,172.17,-2448.02,11722.02,5738.43,1.91,266,82,199.922,1000,1000,14.101
1,-43.55,172.17,-2517.78,10724.45,5738.43,2.03,266,82,199.922,1000,1000,13.67
1,-43.55,172.17,-2587.53,9726.89,5738.43,2.14,266,82,199.922,1000,1000,13.242
1,-43.55,172.17,-2657.29,8729.32,5738.43,2.24,266,82,199.922,1000,1000,12.819
1,-43.55,172.17,-2727.04,7731.76,5738.43,2.33,266,82,199.922,1000,1000,12.401
1,-43.55,172.17,-2796.8,6734.2,5738.43,2.41,266,82,199.922,1000,1000,11.989
1,-43.55,172.17,-2866.56,5736.63,5738.43,2.47,266,82,199.922,1000,1000,11.584
1,-43.55,172.17,-2936.31,4739.07,5738.43,2.52,266,82,199.922,1000,1000,11.189
1,-43.55,172.17,-3006.07,3741.5,5738.43,2.56,266,82,199.922,1000,1000,10.807
1,-43.55,172.17,-3075.83,2743.94,5738.43,2.57,266,82,199.922,1000,1000,10.439
1,-43.55,172.17,-3145.58,1746.38,5738.43,2.57,266,82,199.922,1000,1000,10.092
1,-43.55,172.17,-3215.34,748.81,5738.43,2.55,266,82,199.922,1000,1000,9.772
1,-43.55,172.17,-3285.09,-248.75,5738.43,2.52,266,82,199.922,1000,1000,9.486
1,-43.55,172.17,-3354.85,-1246.32,5738.43,2.47,266,82,199.922,1000,1000,9.245
1,-43.55,172.17,-3424.61,-2243.88,5738.43,2.4,266,82,199.922,1000,1000,9.062
1,-43.55,172.17,-3494.36,-3241.45,5738.43,2.32,266,82,199.922,1000,1000,8.949
1,-43.55,172.17,-3564.12,-4239.01,5738.43,2.23,266,82,199.922,1000,1000,8.916
1,-43.55,172.17,-3633.87,-5236.57,5738.43,2.13,266,82,199.922,1000,1000,8.965
1,-43.55,172.17,-3703.63,-6234.14,5738.43,2.02,266,82,199.922,1000,1000,9.093
1,-43.55,172.17,-4202.93,-7879.56,5738.43,1.9,300,82,199.922,1000,1000,9.288
1,-43.55,172.17,-3702.93,-8745.58,5738.43,1.78,300,82,199.922,1000,1000,9.538
1,-43.55,172.17,-3202.93,-9611.61,5738.43,1.65,300,82,199.922,1000,1000,9.831
1,-43.55,172.17,-2702.93,-10477.63,5738.43,1.52,300,82,199.922,1000,1000,10.158
1,-43.55,172.17,-2202.93,-11343.66,5738.43,1.4,300,82,199.922,1000,1000,10.509
1,-43.55,172.17,-1702.93,-12209.68,5738.43,1.27,300,82,199.922,1000,1000,10.88
1,-43.55,172.17,-1202.93,-13075.71,5738.43,1.15,300,82,199.922,1000,1000,11.265
1,-43.55,172.17,-702.92,-13941.73,5738.43,1.03,300,82,199.922,1000,1000,11.662
1,-43.55,172.17,-202.92,-14807.76,5738.43,0.92,300,82,199.922,1000,1000,12.068
1,-43.55,172.17,297.08,-15673.78,5738.43,0.82,300,82,199.922,1000,1000,12.481
1,-43.55,172.17,-1541.87,22685.51,6728.7,0.56,266,82,199.922,1000,1000,18.881
1,-43.55,172.17,-1611.63,21687.95,6728.7,0.65,266,82,199.922,1000,1000,18.43
1,-43.55,172.17,-1681.38,20690.38,6728.7,0.73,266,82,199.922,1000,1000,17.979
1,-43.55,172.17,-1751.14,19692.82,6728.7,0.82,266,82,199.922,1000,1000,17.53
1,-43.55,172.17,-1820.89,18695.26,6728.7,0.92,266,82,199.922,1000,1000,17.081
1,-43.55,172.17,-1890.65,17697.69,6728.7,1.03,266,82,199.922,1000,1000,16.632
1,-43.55,172.17,-1960.41,16700.13,6728.7,1.13,266,82,199.922,1000,1000,16.184
1,-43.55,172.17,-2030.16,15702.56,6728.7,1.24,266,82,199.922,1000,1000,15.738
1,-43.55,172.17,-2099.92,14705,6728.7,1.36,266,82,199.922,1000,1000,15.292
1,-43.55,172.17,-2169.67,13707.44,6728.7,1.47,266,82,199.922,1000,1000,14.848
1,-43.55,172.17,-2239.43,12709.87,6728.7,1.58,266,82,199.922,1000,1000,14.405
1,-43.55,172.17,-2309.19,11712.31,6728.7,1.69,266,82,199.922,1000,1000,13.964
1,-43.55,172.17,-2378.94,10714.74,6728.7,1.79,266,82,199.922,1000,1000,13.525
1,-43.55,172.17,-2448.7,9717.18,6728.7,1.89,266,82,199.922,1000,1000,13.088
1,-43.55,172.17,-2518.46,8719.62,6728.7,1.97,266,82,199.922,1000,1000,12.654
1,-43.55,172.17,-2588.21,7722.05,6728.7,2.05,266,82,199.922,1000,1000,12.224
1,-43.55,172.17,-2657.97,6724.49,6728.7,2.12,266,82,199.922,1000,1000,11.799
