segment,lon (deg),lat (deg),depth (m),slip (m),strike (deg),dip (deg),rake (deg),rupture time (s),length (m),width (m)
1,178.4948,-38.8776,34807.6133,0.01,60,45,119.808,13.076,2000,2000
1,178.4948,-38.8776,34807.6133,0.0,60,45,119.808,13.175,2000,2000
1,178.4948,-38.8776,34807.6133,0.0,60,45,119.846,4.184,2000,2000
1,178.4948,-38.8776,34807.6133,0.0,60,45,119.281,4.479,2000,2000
1,178.4948,-38.8776,34807.6133,0.0,60,45,129.392,4.849,2000,2000
1,178.4948,-38.8776,34807.6133,0.0,60,45,300.0,5.277,2000,2000
1,178.4948,-38.8776,34807.6133,0.0,60,45,300.0,5.75,2000,2000
1,178.4948,-38.8776,34807.6133,0.0,60,45,300.0,6.259,2000,2000
1,178.4948,-38.8776,34807.6133,0.0,60,45,112.1,6.796,2000,2000
1,178.4948,-38.8776,34807.6133,0.0,60,45,112.1,7.353,2000,2000
1,178.4948,-38.8776,34807.6133,0.0,60,45,112.1,7.928,2000,2000
1,178.4948,-38.8776,34807.6133,0.0,60,45,112.1,8.516,2000,2000
1,178.4948,-38.8776,34807.6133,0.0,60,45,112.1,9.115,2000,2000
1,178.4948,-38.8776,34807.6133,0.0,60,45,300.0,9.722,2000,2000
1,178.4948,-38.8776,36221.8281,0.21,60,45,119.808,20.093,2000,2000
1,178.4948,-38.8776,36221.8281,0.25,60,45,119.808,19.457,2000,2000
1,178.4948,-38.8776,36221.8281,0.28,60,45,119.808,18.826,2000,2000
1,178.4948,-38.8776,36221.8281,0.3,60,45,119.808,18.2,2000,2000
1,178.4948,-38.8776,36221.8281,0.31,60,45,119.808,17.581,2000,2000
1,178.4948,-38.8776,36221.8281,0.3,60,45,119.808,16.969,2000,2000
1,178.4948,-38.8776,36221.8281,0.27,60,45,119.808,16.367,2000,2000
1,178.4948,-38.8776,36221.8281,0.24,60,45,119.808,15.777,2000,2000
1,178.4948,-38.8776,36221.8281,0.2,60,45,119.808,15.204,2000,2000
1,178.4948,-38.8776,36221.8281,0.16,60,45,119.808,14.651,2000,2000
1,178.4948,-38.8776,36221.8281,0.12,60,45,119.808,14.128,2000,2000
1,178.4948,-38.8776,36221.8281,0.09,60,45,119.808,13.642,2000,2000
1,178.4948,-38.8776,36221.8281,0.06,60,45,119.808,13.209,2000,2000
1,178.4948,-38.8776,36221.8281,0.04,60,45,119.808,12.847,2000,2000
1,178.4948,-38.8776,36221.8281,0.02,60,45,119.808,12.578,2000,2000
1,178.4948,-38.8776,36221.8281,0.01,60,45,119.808,12.428,2000,2000
1,178.4948,-38.8776,36221.8281,0.01,60,45,119.808,12.411,2000,2000
1,178.4948,-38.8776,36221.8281,0.0,60,45,119.808,12.53,2000,2000
1,178.4948,-38.8776,36221.8281,0.0,60,45,119.431,3.576,2000,2000
1,178.4948,-38.8776,36221.8281,0.0,60,45,120.638,3.917,2000,2000
1,178.4948,-38.8776,36221.8281,0.0,60,45,129.392,4.335,2000,2000
1,178.4948,-38.8776,36221.8281,0.0,60,45,300.0,4.809,2000,2000
1,178.4948,-38.8776,36221.8281,0.0,60,45,300.0,5.324,2000,2000
1,178.4948,-38.8776,36221.8281,0.0,60,45,300.0,5.87,2000,2000
1,178.4948,-38.8776,36221.8281,0.0,60,45,300.0,6.439,2000,2000
1,178.4948,-38.8776,36221.8281,0.0,60,45,112.1,7.025,2000,2000
1,178.4948,-38.8776,36221.8281,0.0,60,45,112.1,7.625,2000,2000
1,178.4948,-38.8776,36221.8281,0.0,60,45,112.1,8.234,2000,2000
1,178.4948,-38.8776,36221.8281,0.0,60,45,112.1,8.852,2000,2000
1,178.4948,-38.8776,36221.8281,0.0,60,45,300.0,9.477,2000,2000
1,178.4948,-38.8776,37636.0391,0.25,60,45,119.808,19.916,2000,2000
1,178.4948,-38.8776,37636.0391,0.29,60,45,119.808,19.269,2000,2000
1,178.4948,-38.8776,37636.0391,0.32,60,45,119.808,18.625,2000,2000
1,178.4948,-38.8776,37636.0391,0.34,60,45,119.808,17.985,2000,2000
1,178.4948,-38.8776,37636.0391,0.34,60,45,119.808,17.349,2000,2000
1,178.4948,-38.8776,37636.0391,0.32,60,45,119.808,16.719,2000,2000
1,178.4948,-38.8776,37636.0391,0.29,60,45,119.808,16.095,2000,2000
1,178.4948,-38.8776,37636.0391,0.25,60,45,119.808,15.48,2000,2000
1,178.4948,-38.8776,37636.0391,0.21,60,45,119.808,14.876,2000,2000
1,178.4948,-38.8776,37636.0391,0.16,60,45,119.808,14.288,2000,2000
1,178.4948,-38.8776,37636.0391,0.12,60,45,119.808,13.723,2000,2000
1,178.4948,-38.8776,37636.0391,0.09,60,45,119.808,13.188,2000,2000
1,178.4948,-38.8776,37636.0391,0.06,60,45,119.808,12.699,2000,2000
1,178.4948,-38.8776,37636.0391,0.04,60,45,119.808,12.278,2000,2000
1,178.4948,-38.8776,37636.0391,0.02,60,45,119.808,11.955,2000,2000
1,178.4948,-38.8776,37636.0391,0.01,60,45,119.808,11.768,2000,2000
1,178.4948,-38.8776,37636.0391,0.01,60,45,119.808,11.747,2000,2000
1,178.4948,-38.8776,37636.0391,0.0,60,45,119.808,11.895,2000,2000
1,178.4948,-38.8776,37636.0391,0.0,60,45,119.886,2.993,2000,2000
