SEGMENT,LAT,LON,DEPTH,SLIP,STRIKE,DIP,RAKE,WIDTH,LENGTH
1, -41.7616, 173.9881, 20000.0000, 0.13506, 234.00, 74.90, 90.00, 1035.762, 1000.000
1, -41.7596, 173.9862, 21000.0000, 0.11663, 234.00, 74.90, 90.00, 1035.762, 1000.000
1, -41.7576, 173.9844, 22000.0000, 0.09330, 234.00, 74.90, 90.00, 1035.762, 1000.000
1, -41.7556, 173.9826, 23000.0000, 0.06544, 234.00, 74.90, 90.00, 1035.762, 1000.000
1, -41.7536, 173.9808, 24000.0000, 0.03385, 234.00, 74.90, 90.00, 1035.762, 1000.000
1, -41.8070, 174.0143, 0.0000, 0.00000, 234.00, 74.90, 180.00, 1035.762, 1000.000
1, -41.8049, 174.0125, 1000.0000, 0.00000, 234.00, 74.90, 180.00, 1035.762, 1000.000
1, -41.8029, 174.0106, 2000.0000, 0.00000, 234.00, 74.90, 180.00, 1035.762, 1000.000
1, -41.8009, 174.0088, 3000.0000, 0.00530, 234.00, 74.90, 106.88, 1035.762, 1000.000
1, -41.7989, 174.0070, 4000.0000, 0.01680, 234.00, 74.90, 103.90, 1035.762, 1000.000
1, -41.7969, 174.0052, 5000.0000, 0.03256, 234.00, 74.90, 101.92, 1035.762, 1000.000
1, -41.7949, 174.0034, 6000.0000, 0.05004, 234.00, 74.90, 100.36, 1035.762, 1000.000
1, -41.7928, 174.0016, 7000.0000, 0.06721, 234.00, 74.90, 98.87, 1035.762, 1000.000
1, -41.7908, 173.9998, 8000.0000, 0.08292, 234.00, 74.90, 97.34, 1035.762, 1000.000
1, -41.7888, 173.9980, 9000.0000, 0.09671, 234.00, 74.90, 95.78, 1035.762, 1000.000
1, -41.7868, 173.9962, 10000.0000, 0.10862, 234.00, 74.90, 94.25, 1035.762, 1000.000
1, -41.7848, 173.9944, 11000.0000, 0.11882, 234.00, 74.90, 92.85, 1035.762, 1000.000
1, -41.7828, 173.9925, 12000.0000, 0.12749, 234.00, 74.90, 91.69, 1035.762, 1000.000
1, -41.7808, 173.9907, 13000.0000, 0.13466, 234.00, 74.90, 90.83, 1035.762, 1000.000
1, -41.7787, 173.9889, 14000.0000, 0.14021, 234.00, 74.90, 90.26, 1035.762, 1000.000
1, -41.7767, 173.9871, 15000.0000, 0.14387, 234.00, 74.90, 90.00, 1035.762, 1000.000
1, -41.7747, 173.9853, 16000.0000, 0.14525, 234.00, 74.90, 90.00, 1035.762, 1000.000
1, -41.7727, 173.9835, 17000.0000, 0.14392, 234.00, 74.90, 90.00, 1035.762, 1000.000
1, -41.7707, 173.9817, 18000.0000, 0.13940, 234.00, 74.90, 90.00, 1035.762, 1000.000
1, -41.7687, 173.9799, 19000.0000, 0.13124, 234.00, 74.90, 90.00, 1035.762, 1000.000
1, -41.7666, 173.9781, 20000.0000, 0.11909, 234.00, 74.90, 90.00, 1035.762, 1000.000
1, -41.7646, 173.9763, 21000.0000, 0.10273, 234.00, 74.90, 90.00, 1035.762, 1000.000
1, -41.7626, 173.9745, 22000.0000, 0.08214, 234.00, 74.90, 90.00, 1035.762, 1000.000
1, -41.7606, 173.9726, 23000.0000, 0.05761, 234.00, 74.90, 90.00, 1035.762, 1000.000
1, -41.7586, 173.9708, 24000.0000, 0.02981, 234.00, 74.90, 90.00, 1035.762, 1000.000
1, -41.8120, 174.0043, 0.0000, 0.00000, 234.00, 74.90, 180.00, 1035.762, 1000.000
1, -41.8100, 174.0025, 1000.0000, 0.00000, 234.00, 74.90, 180.00, 1035.762, 1000.000
1, -41.8079, 174.0007, 2000.0000, 0.00000, 234.00, 74.90, 180.00, 1035.762, 1000.000
1, -41.8059, 173.9988, 3000.0000, 0.00132, 234.00, 74.90, 90.00, 1035.762, 1000.000
1, -41.8039, 173.9970, 4000.0000, 0.00773, 234.00, 74.90, 90.00, 1035.762, 1000.000
1, -41.8019, 173.9952, 5000.0000, 0.01884, 234.00, 74.90, 91.01, 1035.762, 1000.000
1, -41.7999, 173.9934, 6000.0000, 0.03272, 234.00, 74.90, 91.62, 1035.762, 1000.000
1, -41.7979, 173.9916, 7000.0000, 0.04743, 234.00, 74.90, 91.68, 1035.762, 1000.000
1, -41.7958, 173.9898, 8000.0000, 0.06157, 234.00, 74.90, 91.41, 1035.762, 1000.000
1, -41.7938, 173.9880, 9000.0000, 0.07436, 234.00, 74.90, 91.00, 1035.762, 1000.000
1, -41.7918, 173.9862, 10000.0000, 0.08554, 234.00, 74.90, 90.56, 1035.762, 1000.000
1, -41.7898, 173.9844, 11000.0000, 0.09508, 234.00, 74.90, 90.19, 1035.762, 1000.000
1, -41.7878, 173.9826, 12000.0000, 0.10302, 234.00, 74.90, 90.00, 1035.762, 1000.000
1, -41.7858, 173.9808, 13000.0000, 0.10941, 234.00, 74.90, 90.00, 1035.762, 1000.000
1, -41.7838, 173.9789, 14000.0000, 0.11421, 234.00, 74.90, 90.00, 1035.762, 1000.000
1, -41.7817, 173.9771, 15000.0000, 0.11726, 234.00, 74.90, 90.00, 1035.762, 1000.000
1, -41.7797, 173.9753, 16000.0000, 0.11833, 234.00, 74.90, 90.00, 1035.762, 1000.000
1, -41.7777, 173.9735, 17000.0000, 0.11713, 234.00, 74.90, 90.00, 1035.762, 1000.000
1, -41.7757, 173.9717, 18000.0000, 0.11331, 234.00, 74.90, 90.00, 1035.762, 1000.000
1, -41.7737, 173.9699, 19000.0000, 0.10657, 234.00, 74.90, 90.00, 1035.762, 1000.000
1, -41.7717, 173.9681, 20000.0000, 0.09663, 234.00, 74.90, 90.00, 1035.762, 1000.000
1, -41.7696, 173.9663, 21000.0000, 0.08332, 234.00, 74.90, 90.00, 1035.762, 1000.000
1, -41.7676, 173.9645, 22000.0000, 0.06663, 234.00, 74.90, 90.00, 1035.762, 1000.000
1, -41.7656, 173.9627, 23000.0000, 0.04676, 234.00, 74.90, 90.00, 1035.762, 1000.000
1, -41.7636, 173.9609, 24000.0000, 0.02422, 234.00, 74.90, 90.00, 1035.762, 1000.000
1, -41.8170, 173.9943, 0.0000, 0.00000, 234.00, 74.90, 180.00, 1035.762, 1000.000
1, -41.8150, 173.9925, 1000.0000, 0.00000, 234.00, 74.90, 180.00, 1035.762, 1000.000
1, -41.8130, 173.9907, 2000.0000, 0.00000, 234.00, 74.90, 180.00, 1035.762, 1000.000
1, -41.8109, 173.9889, 3000.0000, 0.00000, 234.00, 74.90, 180.00, 1035.762, 1000.000
1, -41.8089, 173.9871, 4000.0000, 0.00298, 234.00, 74.90, 90.00, 1035.762, 1000.000
1, -41.8069, 173.9852, 5000.0000, 0.00986, 234.00, 74.90, 90.00, 1035.762, 1000.000
1, -41.8049, 173.9834, 6000.0000, 0.01944, 234.00, 74.90, 90.00, 1035.762, 1000.000
1, -41.8029, 173.9816, 7000.0000, 0.03014, 234.00, 74.90, 90.00, 1035.762, 1000.000
1, -41.8009, 173.9798, 8000.0000, 0.04076, 234.00, 74.90, 90.00, 1035.762, 1000.000
1, -41.7989, 173.9780, 9000.0000, 0.05054, 234.00, 74.90, 90.00, 1035.762, 1000.000
1, -41.7968, 173.9762, 10000.0000, 0.05914, 234.00, 74.90, 90.00, 1035.762, 1000.000
1, -41.7948, 173.9744, 11000.0000, 0.06647, 234.00, 74.90, 90.00, 1035.762, 1000.000
1, -41.7928, 173.9726, 12000.0000, 0.07252, 234.00, 74.90, 90.00, 1035.762, 1000.000
1, -41.7908, 173.9708, 13000.0000, 0.07733, 234.00, 74.90, 90.00, 1035.762, 1000.000
1, -41.7888, 173.9690, 14000.0000, 0.08088, 234.00, 74.90, 90.00, 1035.762, 1000.000
1, -41.7868, 173.9672, 15000.0000, 0.08310, 234.00, 74.90, 90.00, 1035.762, 1000.000
1, -41.7847, 173.9653, 16000.0000, 0.08386, 234.00, 74.90, 90.00, 1035.762, 1000.000
1, -41.7827, 173.9635, 17000.0000, 0.08296, 234.00, 74.90, 90.00, 1035.762, 1000.000
1, -41.7807, 173.9617, 18000.0000, 0.08021, 234.00, 74.90, 90.00, 1035.762, 1000.000
1, -41.7787, 173.9599, 19000.0000, 0.07540, 234.00, 74.90, 90.00, 1035.762, 1000.000
1, -41.7767, 173.9581, 20000.0000, 0.06836, 234.00, 74.90, 90.00, 1035.762, 1000.000
1, -41.7747, 173.9563, 21000.0000, 0.05896, 234.00, 74.90, 90.00, 1035.762, 1000.000
1, -41.7726, 173.9545, 22000.0000, 0.04718, 234.00, 74.90, 90.00, 1035.762, 1000.000
1, -41.7706, 173.9527, 23000.0000, 0.03315, 234.00, 74.90, 90.00, 1035.762, 1000.000
1, -41.7686, 173.9509, 24000.0000, 0.01720, 234.00, 74.90, 90.00, 1035.762, 1000.000
1, -41.8220, 173.9843, 0.0000, 0.00076, 234.00, 74.90, 90.00, 1035.762, 1000.000
1, -41.8200, 173.9825, 1000.0000, 0.00000, 234.00, 74.90, 180.00, 1035.762, 1000.000
1, -41.8180, 173.9807, 2000.0000, 0.00000, 234.00, 74.90, 180.00, 1035.762, 1000.000
1, -41.8160, 173.9789, 3000.0000, 0.00000, 234.00, 74.90, 180.00, 1035.762, 1000.000
1, -41.8139, 173.9771, 4000.0000, 0.00085, 234.00, 74.90, 90.00, 1035.762, 1000.000
1, -41.8119, 173.9753, 5000.0000, 0.00401, 234.00, 74.90, 90.00, 1035.762, 1000.000
1, -41.8099, 173.9734, 6000.0000, 0.00888, 234.00, 74.90, 90.00, 1035.762, 1000.000
1, -41.8079, 173.9716, 7000.0000, 0.01453, 234.00, 74.90, 90.00, 1035.762, 1000.000
1, -41.8059, 173.9698, 8000.0000, 0.02024, 234.00, 74.90, 90.00, 1035.762, 1000.000
1, -41.8039, 173.9680, 9000.0000, 0.02556, 234.00, 74.90, 90.00, 1035.762, 1000.000
1, -41.8019, 173.9662, 10000.0000, 0.03025, 234.00, 74.90, 90.00, 1035.762, 1000.000
1, -41.7998, 173.9644, 11000.0000, 0.03424, 234.00, 74.90, 90.00, 1035.762, 1000.000
1, -41.7978, 173.9626, 12000.0000, 0.03752, 234.00, 74.90, 90.00, 1035.762, 1000.000
1, -41.7958, 173.9608, 13000.0000, 0.04011, 234.00, 74.90, 90.00, 1035.762, 1000.000
1, -41.7938, 173.9590, 14000.0000, 0.04201, 234.00, 74.90, 90.00, 1035.762, 1000.000
1, -41.7918, 173.9572, 15000.0000, 0.04319, 234.00, 74.90, 90.00, 1035.762, 1000.000
1, -41.7898, 173.9554, 16000.0000, 0.04358, 234.00, 74.90, 90.00, 1035.762, 1000.000
1, -41.7877, 173.9536, 17000.0000, 0.04311, 234.00, 74.90, 90.00, 1035.762, 1000.000
1, -41.7857, 173.9517, 18000.0000, 0.04168, 234.00, 74.90, 90.00, 1035.762, 1000.000
1, -41.7837, 173.9499, 19000.0000, 0.03917, 234.00, 74.90, 90.00, 1035.762, 1000.000
1, -41.7817, 173.9481, 20000.0000, 0.03552, 234.00, 74.90, 90.00, 1035.762, 1000.000
1, -41.7797, 173.9463, 21000.0000, 0.03065, 234.00, 74.90, 90.00, 1035.762, 1000.000
1, -41.7777, 173.9445, 22000.0000, 0.02455, 234.00, 74.90, 90.00, 1035.762, 1000.000
1, -41.7756, 173.9427, 23000.0000, 0.01728, 234.00, 74.90, 90.00, 1035.762, 1000.000
1, -41.7736, 173.9409, 24000.0000, 0.00898, 234.00, 74.90, 90.00, 1035.762, 1000.000
